HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Bromley,Eastleigh,D,0,0,0,0,0,0,0,0,1,1,0,0,2.9,3.4,2.38,1.86,1.88
Dag and Red,Barrow,H,2,1,0,0,0,0,0,0,0,3,0,0,2.0,3.4,3.75,1.92,1.84
Fylde,Boreham Wood,D,2,2,0,0,0,0,0,0,1,0,0,0,1.8,3.6,4.33,1.96,1.79
Guiseley,Ebbsfleet,D,2,2,0,0,0,0,0,0,1,1,0,0,3.0,3.2,2.4,2.0,1.76
Halifax,Aldershot,A,0,2,0,0,0,0,0,0,0,4,0,0,2.45,3.3,2.8,2.02,1.74
Hartlepool,Dover Athletic,A,0,1,0,0,0,0,0,0,2,0,0,0,2.1,3.3,3.5,1.9,1.85
Maidstone,Maidenhead,D,1,1,0,0,0,0,0,0,1,1,0,0,2.1,3.3,3.5,1.95,1.8
Sutton,Leyton Orient,H,2,0,0,0,0,0,0,0,2,2,0,0,2.88,3.4,2.38,1.82,1.93
Torquay,Tranmere,D,0,0,0,0,0,0,0,0,3,0,0,2,4.75,3.6,1.75,1.98,1.77
Woking,Gateshead,H,2,1,0,0,0,0,0,0,0,0,0,0,2.55,3.4,2.63,1.85,1.9
Wrexham,Macclesfield,A,0,1,0,0,0,0,0,0,1,0,0,0,2.05,3.5,3.4,2.09,1.69
Aldershot,Torquay,H,3,2,0,0,0,0,0,0,4,3,0,0,1.73,3.8,4.5,2.01,1.75
Barrow,Halifax,D,0,0,0,0,0,0,0,0,1,4,0,0,1.95,3.5,3.7,1.86,1.9
Boreham Wood,Dag and Red,A,1,2,0,0,0,0,0,0,1,1,0,0,2.55,3.5,2.55,2.16,1.64
Chester,Fylde,D,1,1,0,0,0,0,0,0,0,2,0,0,2.38,3.4,2.88,1.73,2.05
Dover Athletic,Bromley,A,1,2,0,0,0,0,0,0,2,3,0,0,2.05,3.4,3.5,1.77,2.0
Eastleigh,Sutton,H,1,0,0,0,0,0,0,0,1,4,0,0,2.3,3.3,3.1,1.96,1.79
Ebbsfleet,Maidstone,H,2,0,0,0,0,0,0,0,2,1,0,1,1.75,3.6,4.75,1.82,1.94
Gateshead,Guiseley,H,1,0,0,0,0,0,0,0,2,3,0,0,1.57,4.0,5.75,1.83,1.93
Leyton Orient,Solihull,H,3,1,0,0,0,0,0,0,1,4,0,0,1.57,4.0,5.5,1.81,1.95
Macclesfield,Hartlepool,D,1,1,0,0,0,0,0,0,1,2,0,0,2.2,3.4,3.2,2.09,1.69
Maidenhead,Wrexham,A,1,2,0,0,0,0,0,0,1,1,0,0,2.15,3.5,3.2,2.07,1.7
Tranmere,Woking,H,3,1,0,0,0,0,0,0,0,3,0,0,1.36,4.75,8.5,1.64,2.16
Aldershot,Guiseley,H,6,0,0,0,0,0,0,0,1,3,0,0,1.57,3.8,6.0,1.87,1.88
Barrow,Woking,H,3,0,0,0,0,0,0,0,2,1,0,0,1.67,3.6,5.25,1.77,1.99
Boreham Wood,Solihull,H,4,1,0,0,0,0,0,0,1,1,0,0,1.7,4.0,4.5,1.96,1.79
Chester,Halifax,D,0,0,0,0,0,0,0,0,1,2,0,0,2.7,3.5,2.45,1.82,1.93
Dover Athletic,Wrexham,H,1,0,0,0,0,0,0,0,3,2,0,0,2.0,3.5,3.4,1.82,1.93
Eastleigh,Dag and Red,D,2,2,0,0,0,0,0,0,2,1,0,0,2.5,3.4,2.7,1.95,1.8
Ebbsfleet,Fylde,D,3,3,0,0,0,0,0,0,2,1,0,0,2.25,3.5,3.0,1.73,2.03
Gateshead,Torquay,H,3,0,0,0,0,0,0,0,0,0,0,0,1.7,3.6,5.0,1.81,1.94
Leyton Orient,Maidstone,H,2,0,0,0,0,0,0,0,1,2,0,0,1.75,3.6,4.75,1.76,2.0
Macclesfield,Bromley,D,0,0,0,0,0,0,0,0,0,1,0,0,2.0,3.4,3.75,1.87,1.88
Maidenhead,Hartlepool,H,2,1,0,0,0,0,0,0,1,1,0,0,2.5,3.3,2.75,1.86,1.89
Tranmere,Sutton,A,0,1,0,0,0,0,0,0,1,5,0,0,1.57,3.8,6.0,1.81,1.93
Bromley,Leyton Orient,H,6,1,0,0,0,0,0,0,3,2,0,0,2.8,3.6,2.3,1.84,1.92
Dag and Red,Ebbsfleet,D,3,3,0,0,0,0,0,0,3,1,0,0,1.91,3.6,3.8,1.73,2.05
Fylde,Maidenhead,A,1,4,0,0,0,0,0,0,3,1,1,0,2.1,3.6,3.2,1.64,2.17
Guiseley,Tranmere,D,0,0,0,0,0,0,0,0,1,2,0,0,5.0,4.0,1.62,1.88,1.88
Halifax,Dover Athletic,A,1,2,0,0,0,0,0,0,2,1,0,0,2.15,3.5,3.2,1.83,1.93
Hartlepool,Chester,D,1,1,0,0,0,0,0,0,3,1,0,0,1.65,3.8,5.0,1.83,1.93
Maidstone,Aldershot,D,1,1,0,0,0,0,0,0,1,2,0,0,4.1,4.0,1.75,1.82,1.94
Solihull,Barrow,D,3,3,0,0,0,0,0,0,2,2,0,1,3.7,3.6,1.85,1.72,2.05
Sutton,Macclesfield,H,2,1,0,0,0,0,0,0,1,0,0,0,1.95,3.75,3.6,1.96,1.8
Torquay,Boreham Wood,A,2,4,0,0,0,0,0,0,1,1,0,0,2.4,3.6,2.7,2.03,1.74
Woking,Eastleigh,H,2,1,0,0,0,0,0,0,3,2,0,0,3.25,3.3,2.2,1.8,1.96
Wrexham,Gateshead,H,1,0,0,0,0,0,0,0,2,2,0,0,2.3,3.5,2.9,1.94,1.82
Boreham Wood,Aldershot,H,2,1,0,0,0,0,0,0,0,0,0,0,2.6,3.4,2.6,1.91,1.85
Bromley,Hartlepool,H,2,0,0,0,0,0,0,0,0,3,0,0,2.3,3.6,2.8,1.93,1.82
Chester,Sutton,A,2,3,0,0,0,0,0,0,0,4,0,0,3.25,3.5,2.1,1.95,1.79
Dover Athletic,Barrow,D,1,1,0,0,0,0,0,0,0,0,0,0,2.1,3.4,3.4,1.77,1.99
Eastleigh,Tranmere,H,2,0,0,0,0,0,0,0,1,1,0,0,2.75,3.6,2.38,2.04,1.73
Fylde,Dag and Red,D,2,2,0,0,0,0,0,0,1,1,0,0,2.8,3.6,2.3,1.59,2.26
Gateshead,Macclesfield,H,3,0,0,0,0,0,0,0,0,1,0,0,2.05,3.4,3.5,2.03,1.73
Guiseley,Torquay,H,3,2,0,0,0,0,0,0,1,0,0,0,2.55,3.4,2.63,1.93,1.83
Maidenhead,Ebbsfleet,D,1,1,0,0,0,0,0,0,0,1,0,0,2.38,3.4,2.88,1.69,2.1
Maidstone,Wrexham,H,2,1,0,0,0,0,0,0,3,2,0,2,2.2,3.4,3.2,1.93,1.81
Solihull,Halifax,A,0,1,0,0,0,0,0,0,5,2,0,0,3.1,3.5,2.2,1.76,2.01
Woking,Leyton Orient,A,0,2,0,0,0,0,0,0,2,5,0,0,2.7,3.5,2.45,1.73,2.05
Macclesfield,Dover Athletic,H,1,0,0,0,0,0,0,0,1,1,0,0,2.63,3.25,2.63,1.99,1.77
Aldershot,Chester,A,1,2,0,0,0,0,0,0,1,3,0,0,1.44,4.5,6.5,1.72,2.05
Barrow,Maidenhead,D,1,1,0,0,0,0,0,0,0,1,0,0,1.85,3.4,4.33,1.76,1.99
Dag and Red,Bromley,H,5,1,0,0,0,0,0,0,1,0,0,0,1.83,3.4,4.5,1.65,2.16
Ebbsfleet,Gateshead,D,0,0,0,0,0,0,0,0,0,1,0,0,2.05,3.4,3.5,1.81,1.94
Halifax,Guiseley,H,2,0,0,0,0,0,0,0,1,1,0,0,1.73,3.6,4.75,1.9,1.85
Hartlepool,Fylde,A,0,2,0,0,0,0,0,0,2,1,0,0,2.1,3.5,3.3,1.62,2.2
Leyton Orient,Eastleigh,D,1,1,0,0,0,0,0,0,0,1,0,0,2.2,3.25,3.3,1.85,1.9
Sutton,Maidstone,A,1,3,0,0,0,0,0,0,2,2,0,0,1.73,3.6,4.75,1.85,1.9
Torquay,Solihull,A,1,2,0,0,0,0,0,0,1,1,0,0,1.95,3.5,3.75,1.71,2.04
Tranmere,Boreham Wood,D,2,2,0,0,0,0,0,0,3,0,0,0,1.67,3.6,4.75,1.92,1.84
Wrexham,Woking,H,1,0,0,0,0,0,0,0,1,0,0,0,1.8,3.5,4.5,1.8,1.95
Boreham Wood,Wrexham,A,0,1,0,0,0,0,0,0,2,2,0,0,1.8,3.6,4.33,2.07,1.73
Bromley,Sutton,A,0,1,0,0,0,0,0,0,3,1,0,0,2.88,3.4,2.35,1.97,1.81
Chester,Macclesfield,A,0,2,0,0,0,0,0,0,1,0,0,0,3.5,3.4,2.05,2.02,1.76
Dover Athletic,Ebbsfleet,D,1,1,0,0,0,0,0,0,1,1,0,0,2.1,3.5,3.3,1.81,1.97
Eastleigh,Aldershot,D,0,0,0,0,0,0,0,0,3,1,0,1,2.5,3.4,2.7,1.89,1.88
Fylde,Barrow,H,1,0,0,0,0,0,0,0,0,1,0,0,2.25,3.6,2.9,1.64,2.19
Gateshead,Halifax,D,0,0,0,0,0,0,0,0,3,2,0,1,1.83,3.6,4.2,1.98,1.8
Guiseley,Hartlepool,A,0,1,0,0,0,0,0,0,1,2,0,0,3.4,3.4,2.1,1.92,1.86
Maidenhead,Leyton Orient,A,0,1,0,0,0,0,0,0,3,3,0,0,2.5,3.4,2.7,1.73,2.07
Maidstone,Dag and Red,D,0,0,0,0,0,0,0,0,3,3,0,1,2.63,3.6,2.45,1.63,2.2
Solihull,Tranmere,A,0,2,0,0,0,0,0,0,2,1,0,0,7.5,5.0,1.36,1.67,2.17
Woking,Torquay,H,4,1,0,0,0,0,0,0,1,0,0,0,2.2,3.6,3.0,1.66,2.16
Aldershot,Solihull,H,1,0,0,0,0,0,0,0,2,2,0,0,1.4,4.0,9.5,1.6,2.25
Barrow,Boreham Wood,H,2,1,0,0,0,0,0,0,2,0,1,0,2.3,3.6,2.88,1.92,1.84
Dag and Red,Gateshead,H,3,1,0,0,0,0,0,0,1,2,0,0,1.85,3.6,4.0,1.77,2.0
Ebbsfleet,Eastleigh,D,2,2,0,0,0,0,0,0,1,1,0,0,2.3,3.5,2.9,1.87,1.9
Halifax,Fylde,H,2,1,0,0,0,0,0,0,1,2,0,1,2.4,3.5,2.75,1.72,2.07
Hartlepool,Maidstone,H,3,1,0,0,0,0,0,0,1,0,0,0,1.95,3.5,3.7,1.89,1.88
Leyton Orient,Guiseley,H,4,1,0,0,0,0,0,0,0,3,0,0,1.53,4.1,6.0,1.74,2.03
Macclesfield,Woking,A,1,3,0,0,0,0,0,0,1,0,0,0,1.8,3.5,4.5,1.82,1.95
Sutton,Maidenhead,A,0,2,0,0,0,0,0,0,2,3,0,0,1.65,3.75,5.25,1.78,1.98
Torquay,Chester,D,1,1,0,0,0,0,0,0,0,1,0,0,2.0,3.6,3.5,1.68,2.11
Tranmere,Dover Athletic,A,0,1,0,0,0,0,0,0,2,2,0,0,1.62,4.0,5.0,1.93,1.84
Wrexham,Bromley,H,2,0,0,0,0,0,0,0,3,1,0,0,2.05,3.4,3.5,1.93,1.84
Solihull,Chester,H,2,0,0,0,0,0,0,0,1,3,1,0,2.15,3.75,3.0,1.75,2.02
Aldershot,Dover Athletic,A,0,2,0,0,0,0,0,0,0,2,0,0,2.15,3.4,3.25,1.87,1.89
Boreham Wood,Leyton Orient,H,2,0,0,0,0,0,0,0,3,1,0,0,2.15,3.5,3.2,1.85,1.91
Chester,Ebbsfleet,D,1,1,0,0,0,0,0,0,1,1,0,0,3.4,3.4,2.1,1.87,1.89
Fylde,Bromley,D,2,2,0,0,0,0,0,0,3,2,0,0,2.0,3.4,3.75,1.62,2.22
Guiseley,Eastleigh,D,0,0,0,0,0,0,0,0,1,0,0,0,3.5,3.4,2.05,1.86,1.91
Halifax,Maidenhead,H,3,2,0,0,0,0,0,0,4,1,0,0,2.15,3.3,3.4,1.84,1.92
Hartlepool,Dag and Red,H,1,0,0,0,0,0,0,0,0,1,0,0,2.8,3.3,2.5,1.82,1.94
Maidstone,Woking,H,3,1,0,0,0,0,0,0,1,3,0,0,2.0,3.4,3.75,1.7,2.1
Solihull,Macclesfield,A,0,1,0,0,0,0,0,0,1,3,0,0,3.4,3.3,2.15,1.81,1.95
Sutton,Gateshead,D,1,1,0,0,0,0,0,0,0,3,0,0,1.91,3.5,3.9,1.98,1.79
Torquay,Wrexham,D,0,0,0,0,0,0,0,0,1,2,0,0,2.75,3.25,2.55,1.98,1.79
Tranmere,Barrow,H,1,0,0,0,0,0,0,0,2,4,0,0,1.57,4.0,5.75,1.83,1.94
Barrow,Guiseley,D,0,0,0,0,0,0,0,0,1,1,0,0,1.57,4.0,5.5,1.77,2.0
Bromley,Torquay,H,3,1,0,0,0,0,0,0,0,0,0,0,2.05,3.6,3.4,1.76,2.02
Dag and Red,Sutton,A,1,2,0,0,0,0,0,0,0,2,0,0,2.2,3.4,3.2,1.85,1.91
Dover Athletic,Boreham Wood,A,0,1,0,0,0,0,0,0,2,1,0,0,1.95,3.6,3.7,2.01,1.76
Eastleigh,Maidstone,A,0,1,0,0,0,0,0,0,1,2,0,0,1.95,3.6,3.75,1.84,1.92
Ebbsfleet,Aldershot,A,0,2,0,0,0,0,0,0,1,1,0,0,2.05,3.5,3.4,1.84,1.92
Gateshead,Chester,H,3,2,0,0,0,0,0,0,2,3,0,0,1.62,4.0,5.0,1.79,1.98
Leyton Orient,Halifax,A,0,3,0,0,0,0,0,0,1,3,0,0,1.65,3.8,5.0,1.83,1.93
Macclesfield,Fylde,H,2,1,0,0,0,0,0,0,1,2,0,0,2.1,3.6,3.25,1.71,2.08
Maidenhead,Tranmere,H,1,0,0,0,0,0,0,0,2,2,0,0,3.8,3.6,1.91,1.9,1.87
Woking,Solihull,H,2,1,0,0,0,0,0,0,1,3,0,0,2.05,3.75,3.25,1.67,2.13
Wrexham,Hartlepool,D,0,0,0,0,0,0,0,0,2,0,0,0,2.2,3.25,3.3,2.17,1.65
Barrow,Torquay,D,1,1,0,0,0,0,0,0,1,0,0,0,1.75,3.6,4.6,1.88,1.89
Bromley,Solihull,H,1,0,0,0,0,0,0,0,3,1,0,0,1.75,3.6,4.6,1.72,2.07
Dag and Red,Halifax,H,3,1,0,0,0,0,0,0,1,1,0,0,1.62,3.9,5.25,1.79,1.98
Dover Athletic,Chester,H,4,0,0,0,0,0,0,0,2,2,0,0,1.5,4.33,6.0,1.68,2.14
Eastleigh,Fylde,D,2,2,0,0,0,0,0,0,0,0,0,0,2.0,3.4,3.75,1.73,2.06
Ebbsfleet,Tranmere,D,0,0,0,0,0,0,0,0,2,3,0,1,3.1,3.5,2.2,1.85,1.91
Gateshead,Aldershot,A,0,1,0,0,0,0,0,0,1,0,0,0,2.3,3.6,2.8,1.98,1.8
Leyton Orient,Hartlepool,A,1,2,0,0,0,0,0,0,2,0,0,0,2.05,3.4,3.5,1.87,1.9
Macclesfield,Maidstone,A,1,4,0,0,0,0,0,0,1,1,0,0,2.15,3.3,3.4,1.91,1.86
Maidenhead,Boreham Wood,H,2,1,0,0,0,0,0,0,1,1,0,0,2.45,3.4,2.8,1.89,1.88
Woking,Sutton,H,2,0,0,0,0,0,0,0,1,1,0,0,3.1,3.5,2.2,1.76,2.02
Wrexham,Guiseley,D,1,1,0,0,0,0,0,0,2,4,0,0,1.67,3.8,5.0,2.0,1.78
Aldershot,Leyton Orient,D,2,2,0,0,0,0,0,0,1,2,0,0,1.85,3.75,3.8,1.77,1.99
Boreham Wood,Ebbsfleet,A,0,1,0,0,0,0,0,0,2,1,0,0,2.1,3.6,3.2,1.87,1.88
Chester,Maidenhead,H,2,0,0,0,0,0,0,0,2,0,0,0,3.1,3.6,2.15,1.74,2.03
Fylde,Woking,A,1,2,0,0,0,0,0,0,1,3,0,0,1.6,4.0,5.25,1.517,2.46
Guiseley,Dover Athletic,D,1,1,0,0,0,0,0,0,1,1,0,0,3.5,3.6,2.0,1.9,1.86
Halifax,Bromley,H,2,1,0,0,0,0,0,0,2,2,1,0,2.1,3.4,3.4,1.9,1.86
Hartlepool,Eastleigh,A,1,2,0,0,0,0,0,0,1,0,0,0,2.25,3.5,3.0,2.05,1.73
Maidstone,Gateshead,D,2,2,0,0,0,0,0,0,1,2,0,1,2.0,3.5,3.6,1.8,1.95
Solihull,Dag and Red,D,2,2,0,0,0,0,0,0,1,1,0,0,4.75,3.8,1.7,1.64,2.17
Sutton,Barrow,H,3,2,0,0,0,0,0,0,2,1,0,0,1.73,3.75,4.5,1.97,1.79
Torquay,Macclesfield,A,0,1,0,0,0,0,0,0,1,0,0,0,3.0,3.6,2.2,1.88,1.87
Tranmere,Wrexham,A,0,1,0,0,0,0,0,0,2,1,0,1,1.53,4.0,6.0,2.05,1.73
Barrow,Maidstone,A,0,1,0,0,0,0,0,0,2,0,0,0,2.2,3.5,3.1,1.83,1.93
Bromley,Tranmere,A,0,1,0,0,0,0,0,0,3,2,0,0,3.5,3.5,2.05,2.01,1.75
Dag and Red,Torquay,H,1,0,0,0,0,0,0,0,0,3,0,0,1.4,4.5,7.5,1.54,2.39
Dover Athletic,Solihull,H,1,0,0,0,0,0,0,0,1,2,0,0,1.5,4.5,5.5,1.67,2.14
Ebbsfleet,Halifax,H,2,0,0,0,0,0,0,0,1,0,0,0,1.91,3.75,3.6,1.84,1.92
Gateshead,Boreham Wood,D,1,1,0,0,0,0,0,0,1,2,0,0,2.38,3.5,2.8,1.91,1.84
Leyton Orient,Fylde,A,1,2,0,0,0,0,0,0,0,1,0,1,2.0,3.6,3.5,1.56,2.32
Macclesfield,Aldershot,H,2,0,0,0,0,0,0,0,0,2,0,0,2.75,3.4,2.45,2.13,1.67
Maidenhead,Guiseley,H,3,0,0,0,0,0,0,0,1,3,0,0,1.7,3.8,4.75,1.9,1.86
Woking,Hartlepool,D,1,1,0,0,0,0,0,0,1,1,0,0,2.7,3.6,2.4,1.82,1.94
Wrexham,Sutton,D,1,1,0,0,0,0,0,0,2,1,0,0,2.5,3.25,2.8,2.23,1.61
Aldershot,Dag and Red,D,1,1,0,0,0,0,0,0,1,3,1,0,2.38,3.5,2.8,1.77,2.0
Boreham Wood,Eastleigh,H,1,0,0,0,0,0,0,0,0,2,0,0,2.15,3.4,3.25,2.02,1.75
Chester,Woking,A,0,2,0,0,0,0,0,0,1,3,0,0,2.3,3.5,2.88,1.67,2.13
Fylde,Gateshead,D,0,0,0,0,0,0,0,0,2,0,0,0,2.1,3.6,3.25,1.67,2.14
Guiseley,Macclesfield,A,1,2,0,0,0,0,0,0,1,0,0,0,3.4,3.4,2.1,2.03,1.74
Halifax,Wrexham,D,0,0,0,0,0,0,0,0,2,3,0,0,2.3,3.4,3.0,2.36,1.55
Hartlepool,Barrow,H,1,0,0,0,0,0,0,0,1,0,0,0,2.05,3.4,3.5,2.11,1.68
Maidstone,Bromley,A,0,2,0,0,0,0,0,0,3,2,0,0,1.8,3.75,4.2,1.71,2.07
Solihull,Ebbsfleet,A,1,3,0,0,0,0,0,0,0,0,0,0,3.6,3.6,1.95,1.79,1.97
Sutton,Dover Athletic,D,2,2,0,0,0,0,0,0,1,1,0,0,2.0,3.4,3.75,1.92,1.83
Torquay,Maidenhead,H,4,0,0,0,0,0,0,0,2,1,0,0,2.88,3.4,2.38,1.79,1.97
Tranmere,Leyton Orient,H,2,1,0,0,0,0,0,0,4,2,0,0,1.67,3.75,5.0,1.85,1.89
Barrow,Leyton Orient,D,2,2,0,0,0,0,0,0,2,1,0,0,1.95,3.6,3.6,1.87,1.88
Boreham Wood,Halifax,D,1,1,0,0,0,0,0,0,2,3,0,1,1.85,3.6,4.0,2.07,1.73
Gateshead,Bromley,A,1,2,0,0,0,0,0,0,2,1,0,0,1.91,3.6,3.8,1.86,1.91
Macclesfield,Ebbsfleet,H,1,0,0,0,0,0,0,0,1,2,0,0,2.38,3.5,2.8,1.92,1.85
Maidenhead,Aldershot,D,3,3,0,0,0,0,0,0,1,0,0,0,2.9,3.5,2.3,1.93,1.83
Maidstone,Guiseley,D,1,1,0,0,0,0,0,0,0,3,0,0,1.62,3.75,5.5,1.75,2.04
Solihull,Hartlepool,A,1,2,0,0,0,0,0,0,0,1,0,0,3.3,3.5,2.1,1.94,1.83
Sutton,Fylde,H,2,1,0,0,0,0,0,0,0,1,0,1,1.73,3.75,4.5,1.62,2.23
Torquay,Dover Athletic,A,0,2,0,0,0,0,0,0,2,2,0,0,3.4,3.5,2.05,1.86,1.91
Tranmere,Chester,D,0,0,0,0,0,0,0,0,1,4,0,0,1.36,4.75,8.0,1.62,2.23
Woking,Dag and Red,H,1,0,0,0,0,0,0,0,3,2,0,0,3.6,3.6,1.95,1.65,2.18
Wrexham,Eastleigh,H,2,1,0,0,0,0,0,0,2,2,0,0,2.25,3.2,3.25,2.3,1.58
Aldershot,Tranmere,H,2,1,0,0,0,0,0,0,5,4,0,0,2.87,3.39,2.37,2.04,1.74
Bromley,Woking,H,2,0,0,0,0,0,0,0,2,1,0,1,1.95,3.6,3.6,1.69,2.11
Chester,Boreham Wood,A,1,2,0,0,0,0,0,0,0,1,0,0,3.2,3.6,2.1,1.89,1.87
Dag and Red,Wrexham,A,0,1,0,0,0,0,0,0,0,2,1,0,1.85,3.79,3.79,2.02,1.75
Dover Athletic,Maidenhead,D,1,1,0,0,0,0,0,0,1,1,0,0,1.8,3.75,4.2,1.81,1.96
Eastleigh,Gateshead,H,3,2,0,0,0,0,0,0,2,0,0,0,2.14,3.39,3.29,2.05,1.73
Ebbsfleet,Barrow,H,3,2,0,0,0,0,0,0,0,2,0,0,1.83,3.75,4.0,1.86,1.89
Guiseley,Solihull,H,4,2,0,0,0,0,0,0,2,0,0,0,2.0,3.5,3.6,1.81,1.95
Halifax,Torquay,D,1,1,0,0,0,0,0,0,2,2,0,0,1.85,3.5,4.2,1.88,1.89
Hartlepool,Sutton,D,1,1,0,0,0,0,0,0,4,2,0,0,2.89,3.5,2.29,2.11,1.69
Leyton Orient,Macclesfield,A,0,1,0,0,0,0,0,0,1,3,0,0,2.14,3.5,3.2,1.85,1.91
Aldershot,Sutton,D,2,2,0,0,0,0,0,0,2,4,0,0,2.29,3.39,3.0,1.91,1.86
Bromley,Maidenhead,A,2,3,0,0,0,0,0,0,2,3,1,0,2.45,3.29,2.79,1.78,2.0
Chester,Barrow,H,3,2,0,0,0,0,0,0,1,1,0,0,3.0,3.39,2.29,2.1,1.71
Dag and Red,Macclesfield,H,1,0,0,0,0,0,0,0,1,2,0,0,1.9,3.6,3.75,1.91,1.85
Dover Athletic,Woking,H,3,1,0,0,0,0,0,0,4,0,0,0,1.64,3.79,5.0,1.67,2.14
Eastleigh,Solihull,A,1,2,0,0,0,0,0,0,0,1,0,0,1.66,3.79,5.0,1.72,2.06
Ebbsfleet,Torquay,A,0,1,0,0,0,0,0,0,1,2,0,0,1.66,3.75,5.0,1.68,2.14
Fylde,Wrexham,H,2,0,0,0,0,0,0,0,1,1,0,0,2.37,3.39,2.89,2.0,1.78
Guiseley,Boreham Wood,D,0,0,0,0,0,0,0,0,1,0,0,0,3.1,3.39,2.25,2.0,1.77
Halifax,Maidstone,A,0,2,0,0,0,0,0,0,3,2,0,0,2.29,3.5,2.89,1.94,1.83
Hartlepool,Tranmere,D,1,1,0,0,0,0,0,0,1,1,0,0,3.2,3.29,2.25,2.25,1.61
Leyton Orient,Gateshead,A,0,2,0,0,0,0,0,0,2,2,0,0,2.0,3.5,3.6,1.81,1.96
Barrow,Aldershot,H,3,1,0,0,0,0,0,0,2,2,0,0,2.75,3.39,2.45,1.97,1.78
Boreham Wood,Bromley,D,2,2,0,0,0,0,0,0,1,1,0,0,2.0,3.5,3.6,1.99,1.78
Gateshead,Dover Athletic,D,0,0,0,0,0,0,0,0,0,0,0,0,2.25,3.39,3.1,1.96,1.79
Macclesfield,Eastleigh,A,1,2,0,0,0,0,0,0,1,1,0,0,1.85,3.6,4.0,2.06,1.73
Maidenhead,Dag and Red,D,1,1,0,0,0,0,0,0,1,1,0,0,3.29,3.39,2.14,1.69,2.12
Maidstone,Chester,H,1,0,0,0,0,0,0,0,3,6,0,0,1.7,3.79,4.75,1.83,1.93
Solihull,Fylde,A,0,4,0,0,0,0,0,0,2,2,0,0,3.2,3.6,2.1,1.58,2.29
Sutton,Ebbsfleet,D,0,0,0,0,0,0,0,0,4,2,0,0,1.75,3.75,4.5,1.82,1.94
Torquay,Hartlepool,A,0,2,0,0,0,0,0,0,0,1,0,0,2.54,3.29,2.75,2.0,1.76
Tranmere,Halifax,H,4,2,0,0,0,0,0,0,3,2,0,0,1.55,4.0,6.0,2.06,1.72
Woking,Guiseley,A,2,3,0,0,0,0,0,0,1,4,0,0,1.9,3.6,3.79,1.87,1.89
Wrexham,Leyton Orient,D,2,2,0,0,0,0,0,0,1,0,0,0,2.14,3.39,3.29,2.02,1.74
Eastleigh,Chester,D,2,2,0,0,0,0,0,0,2,2,0,0,1.61,3.75,5.5,1.92,1.85
Chester,Wrexham,A,0,1,0,0,0,0,0,0,1,2,0,0,3.1,3.2,2.29,2.19,1.64
Aldershot,Fylde,H,2,1,0,0,0,0,0,0,3,3,1,1,2.1,3.39,3.39,1.59,2.28
Barrow,Macclesfield,A,0,2,0,0,0,0,0,0,1,0,0,0,2.39,3.39,2.79,2.02,1.76
Boreham Wood,Hartlepool,D,0,0,0,0,0,0,0,0,0,1,0,0,1.85,3.5,4.2,2.16,1.65
Dover Athletic,Eastleigh,H,2,0,0,0,0,0,0,0,1,2,0,0,1.8,3.6,4.33,1.9,1.86
Ebbsfleet,Leyton Orient,H,2,1,0,0,0,0,0,0,1,1,0,0,2.14,3.25,3.39,1.82,1.95
Guiseley,Bromley,A,0,1,0,0,0,0,0,0,2,2,1,0,2.5,3.39,2.7,1.89,1.87
Halifax,Woking,D,0,0,0,0,0,0,0,0,1,1,0,0,2.0,3.39,3.75,1.75,2.02
Maidenhead,Gateshead,A,0,3,0,0,0,0,0,0,0,2,0,0,2.37,3.2,3.0,1.87,1.9
Solihull,Sutton,A,0,2,0,0,0,0,0,0,2,1,0,0,4.33,3.79,1.75,1.8,1.97
Torquay,Maidstone,A,0,1,0,0,0,0,0,0,0,0,0,0,2.79,3.5,2.37,1.9,1.87
Tranmere,Dag and Red,H,2,0,0,0,0,0,0,0,0,0,0,0,2.0,3.29,3.75,1.92,1.85
Bromley,Chester,D,1,1,0,0,0,0,0,0,1,3,0,0,1.9,3.39,4.0,1.83,1.92
Dag and Red,Guiseley,H,3,2,0,0,0,0,0,0,0,2,0,0,1.53,4.0,6.0,1.79,1.98
Eastleigh,Barrow,A,0,2,0,0,0,0,0,0,2,2,0,0,2.25,3.39,3.1,1.92,1.85
Fylde,Torquay,H,2,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,3.6,1.67,2.15
Gateshead,Tranmere,H,1,0,0,0,0,0,0,0,0,0,0,0,2.89,3.2,2.45,2.11,1.68
Hartlepool,Aldershot,A,0,2,0,0,0,0,0,0,1,0,0,0,2.7,3.39,2.5,2.12,1.68
Leyton Orient,Dover Athletic,D,1,1,0,0,0,0,0,0,0,1,0,0,2.39,3.5,2.75,1.92,1.84
Macclesfield,Boreham Wood,D,0,0,0,0,0,0,0,0,0,1,0,0,2.25,3.2,3.25,2.08,1.71
Maidstone,Solihull,D,1,1,0,0,0,0,0,0,2,3,0,0,1.66,3.75,5.0,1.73,2.06
Sutton,Halifax,H,3,2,0,0,0,0,0,0,2,6,0,0,1.57,3.79,6.0,1.93,1.84
Woking,Maidenhead,D,1,1,0,0,0,0,0,0,1,2,0,0,2.39,3.39,2.79,1.73,2.06
