HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Huesca,Alaves,A,2.45,3.2,3.0,2.31,1.62,1,3,8,6,4,10,1.8,1.0,1.6,1.0
Leganes,Girona,A,2.15,3.2,3.7,2.49,1.53,0,2,8,3,8,9,2.2,0.6,0.4,1.4
Real Madrid,Celta,H,1.18,7.5,13.0,1.35,3.15,2,0,6,5,4,10,1.2,3.0,0.6,0.2
Betis,Barcelona,A,7.0,5.0,1.4,1.42,2.79,1,4,7,7,9,3,1.4,1.2,2.6,2.6
Eibar,Valladolid,A,1.66,3.8,5.5,2.11,1.73,1,2,9,2,2,11,2.2,0.6,0.8,0.2
Espanol,Sevilla,A,2.4,3.5,2.9,1.76,2.07,0,1,9,7,1,10,2.0,0.6,1.6,0.0
Valencia,Getafe,D,2.0,3.3,4.0,2.43,1.56,0,0,6,1,6,6,1.8,1.6,2.4,1.6
Villarreal,Vallecano,H,1.6,4.2,5.5,1.7,2.15,3,1,8,7,5,7,1.0,1.0,0.8,1.2
Girona,Ath Bilbao,A,2.87,2.9,2.7,2.57,1.5,1,2,3,8,5,6,0.4,1.8,2.2,1.4
Alaves,Ath Madrid,A,5.5,3.4,1.75,2.51,1.52,0,4,5,3,6,3,1.6,1.4,2.4,1.8
Barcelona,Espanol,H,1.14,9.0,15.0,1.29,3.46,2,0,12,4,5,9,2.6,2.6,1.4,0.6
Celta,Villarreal,H,2.5,3.3,2.75,1.98,1.84,3,2,4,9,2,5,0.6,0.2,1.6,1.0
Getafe,Leganes,A,1.95,3.2,4.5,2.76,1.44,0,2,12,5,3,9,2.4,1.2,1.6,0.6
Levante,Eibar,D,2.8,3.5,2.45,1.67,2.21,2,2,5,6,5,9,1.0,0.8,2.0,0.6
Real Madrid,Huesca,H,1.11,10.0,19.0,1.25,3.74,3,2,8,3,4,4,1.8,3.0,1.2,1.0
Sevilla,Valencia,A,2.05,3.5,3.6,1.81,2.01,0,1,15,9,9,8,1.6,0.6,1.8,1.6
Valladolid,Sociedad,D,2.6,3.0,3.0,2.37,1.58,1,1,3,8,6,7,0.8,0.6,1.6,1.2
Vallecano,Betis,D,2.75,3.5,2.45,1.8,2.02,1,1,7,9,4,6,0.8,0.6,1.4,1.2
Ath Madrid,Girona,H,1.36,4.5,10.0,2.02,1.8,2,0,7,3,8,7,2.4,1.8,0.2,1.8
Espanol,Getafe,D,2.4,3.1,3.2,2.43,1.56,1,1,8,8,4,5,1.4,0.6,2.4,1.2
Villarreal,Barcelona,D,5.25,4.2,1.61,1.57,2.4,4,4,10,6,11,3,1.6,0.8,2.6,2.6
Ath Bilbao,Levante,H,1.61,4.0,5.5,1.92,1.89,3,2,5,1,5,10,2.2,1.4,1.0,0.8
Eibar,Vallecano,H,1.61,4.0,5.5,1.79,2.03,2,1,10,4,5,10,2.0,0.8,0.4,0.6
Huesca,Celta,D,2.62,3.5,2.62,1.95,1.86,3,3,7,8,2,8,1.2,1.0,1.2,0.2
Valencia,Real Madrid,H,3.3,3.6,2.15,1.62,2.29,2,1,5,0,15,6,1.8,2.2,1.8,3.0
Leganes,Valladolid,H,1.9,3.3,4.5,2.61,1.48,1,0,7,5,3,11,1.6,1.2,1.0,0.6
Sevilla,Alaves,H,1.5,4.33,6.5,1.74,2.09,2,0,14,9,6,10,1.4,0.6,1.0,1.4
Sociedad,Betis,H,2.25,3.3,3.3,2.1,1.74,2,1,6,4,4,5,1.6,0.8,1.4,1.4
Barcelona,Ath Madrid,H,1.75,3.6,5.0,1.84,1.97,2,0,11,4,7,3,2.6,2.2,2.4,1.8
Girona,Espanol,A,2.5,3.2,3.0,2.22,1.66,1,2,3,9,3,8,0.2,1.8,1.6,0.6
Real Madrid,Eibar,H,1.3,5.5,9.5,1.31,3.38,2,1,9,5,7,8,1.8,2.4,2.0,0.8
Vallecano,Valencia,H,4.2,3.5,1.9,1.87,1.94,2,0,4,8,9,6,0.4,0.0,1.8,2.2
Alaves,Leganes,D,2.5,3.0,3.1,2.68,1.46,1,1,3,6,5,8,1.0,1.4,2.0,1.2
Betis,Villarreal,H,2.2,3.4,3.3,1.85,1.96,2,1,7,9,4,8,1.4,1.4,1.6,0.8
Celta,Sociedad,H,2.4,3.3,3.0,1.87,1.94,3,1,6,9,5,8,1.2,0.4,2.0,0.8
Getafe,Ath Bilbao,H,2.3,3.0,3.5,2.82,1.42,1,0,11,5,5,6,2.4,1.4,2.2,1.4
Levante,Huesca,D,1.95,3.6,3.8,1.67,2.2,2,2,5,6,6,6,1.0,0.8,1.4,1.0
Valladolid,Sevilla,A,3.5,3.4,2.05,1.89,1.92,0,2,4,8,2,8,1.0,0.6,1.4,0.6
Ath Madrid,Celta,H,1.36,4.75,9.0,1.94,1.87,2,0,8,3,4,9,2.4,1.8,1.8,0.4
Espanol,Alaves,H,1.8,3.5,4.75,2.28,1.63,2,1,7,5,6,8,1.6,1.2,1.2,1.4
Huesca,Barcelona,D,4.75,4.2,1.65,1.62,2.3,0,0,10,8,13,7,1.4,1.0,2.6,2.2
Sevilla,Betis,H,1.66,4.0,5.0,1.58,2.38,3,2,11,9,5,6,1.4,1.2,1.4,1.4
Ath Bilbao,Vallecano,H,1.6,4.0,5.5,1.8,2.02,3,2,7,3,5,12,2.2,1.2,0.8,0.0
Girona,Villarreal,A,2.5,3.25,2.8,1.85,1.96,0,1,4,9,5,7,0.2,1.8,1.6,0.8
Sociedad,Eibar,D,2.2,3.5,3.25,1.89,1.92,1,1,8,5,6,8,2.0,0.6,2.0,0.6
Valencia,Levante,H,1.5,4.75,5.5,1.53,2.49,3,1,4,1,7,8,1.8,1.6,0.6,0.8
Valladolid,Getafe,D,3.2,2.9,2.55,2.73,1.45,2,2,2,9,5,4,0.4,0.6,2.4,1.4
Leganes,Real Madrid,D,5.25,4.2,1.6,1.65,2.24,1,1,6,3,14,7,2.0,1.4,1.8,2.4
Alaves,Valladolid,D,2.1,3.2,3.75,2.45,1.55,2,2,4,6,3,10,1.2,1.4,0.4,0.6
Barcelona,Sociedad,H,1.22,6.5,13.0,1.36,3.11,2,1,10,3,4,9,2.6,2.2,1.6,0.6
Celta,Girona,H,2.0,3.75,3.5,1.68,2.18,2,1,8,8,6,6,1.8,0.4,0.2,1.8
Eibar,Ath Madrid,A,3.2,3.1,2.4,2.37,1.58,0,1,9,5,7,4,2.0,0.6,2.4,1.8
Vallecano,Huesca,D,2.05,3.75,3.4,1.61,2.31,0,0,4,6,8,8,0.8,0.0,1.0,1.0
Betis,Valencia,A,3.0,3.3,2.4,1.87,1.93,1,2,6,8,7,7,1.4,1.4,2.2,1.6
Getafe,Sevilla,H,3.1,3.4,2.3,2.1,1.74,3,0,8,5,4,6,2.4,1.4,1.8,1.2
Levante,Espanol,D,2.3,3.5,3.0,1.64,2.25,2,2,5,8,5,6,0.6,0.8,1.6,1.2
Real Madrid,Ath Bilbao,H,1.45,4.33,7.0,1.53,2.48,3,0,8,6,4,6,1.8,2.0,2.6,1.2
Villarreal,Leganes,H,1.72,3.5,5.0,2.05,1.78,2,1,13,9,5,6,1.6,1.2,1.6,1.4
Alaves,Barcelona,A,7.0,5.25,1.4,1.5,2.56,0,2,4,8,13,7,0.8,1.4,3.0,2.2
Huesca,Eibar,H,2.25,3.5,3.0,1.7,2.16,2,0,6,8,5,7,1.0,0.6,1.4,0.6
Valladolid,Girona,H,2.3,3.3,3.25,2.16,1.7,1,0,4,11,7,5,0.4,0.8,0.2,1.8
Ath Madrid,Valencia,H,1.8,3.4,5.0,2.25,1.64,3,2,8,3,7,6,2.4,1.8,2.2,2.0
Espanol,Celta,D,2.3,3.2,3.3,1.74,2.09,1,1,7,5,3,8,1.6,1.2,1.8,0.4
Leganes,Ath Bilbao,A,2.6,3.0,3.0,2.63,1.47,0,1,4,4,3,7,1.6,0.8,2.6,1.2
Levante,Betis,H,2.5,3.3,2.9,1.55,2.44,4,0,7,10,7,6,0.6,0.8,0.8,1.4
Getafe,Real Madrid,D,4.0,3.6,1.9,1.82,2.0,0,0,8,4,11,6,2.4,1.4,2.4,2.0
Sevilla,Vallecano,H,1.33,5.25,9.0,1.4,2.88,5,0,12,9,6,13,1.8,1.2,1.0,0.0
Sociedad,Villarreal,A,2.5,3.3,2.9,1.79,2.03,0,1,7,5,6,7,1.6,0.4,2.0,1.2
Ath Bilbao,Alaves,D,1.45,4.2,7.5,2.16,1.7,1,1,10,5,7,7,2.6,1.2,0.6,1.4
Ath Madrid,Valladolid,H,1.33,4.5,11.0,2.05,1.78,1,0,10,2,5,8,3.0,1.8,1.0,0.8
Barcelona,Levante,H,1.2,6.5,11.0,1.38,3.0,1,0,10,2,8,9,3.0,2.2,1.2,0.8
Leganes,Celta,D,2.37,3.25,3.0,2.35,1.59,0,0,3,4,4,9,1.4,0.8,1.8,0.4
Girona,Sevilla,H,4.75,3.4,1.75,1.76,2.06,1,0,4,8,4,8,0.2,1.2,2.4,1.2
Sociedad,Getafe,H,2.6,3.2,2.75,2.39,1.57,2,1,4,6,7,6,1.0,0.4,2.0,1.4
Valencia,Eibar,A,1.45,4.5,6.5,1.58,2.38,0,1,7,2,5,8,2.2,1.8,1.4,0.6
Vallecano,Real Madrid,H,7.5,4.5,1.4,1.43,2.76,1,0,3,4,8,5,1.0,0.0,2.4,1.6
Villarreal,Huesca,D,1.55,4.0,6.5,1.59,2.37,1,1,13,8,6,8,2.0,1.8,1.6,0.6
Betis,Espanol,D,2.3,3.3,3.1,1.81,2.0,1,1,6,10,5,6,0.8,0.8,1.6,1.2
Sevilla,Leganes,A,1.36,5.0,8.5,1.69,2.18,0,3,15,5,4,7,2.4,1.2,1.0,0.8
Alaves,Sociedad,A,2.5,3.25,2.9,2.18,1.68,0,1,4,10,5,11,0.6,1.4,1.6,0.4
Celta,Barcelona,H,2.15,3.6,3.25,1.7,2.15,2,0,9,9,11,5,1.8,0.6,3.0,2.2
Espanol,Ath Madrid,H,3.8,3.3,2.05,2.23,1.65,3,0,7,5,7,4,1.6,1.2,3.0,1.8
Levante,Vallecano,H,1.95,3.8,3.6,1.5,2.54,4,1,10,8,5,16,1.2,0.2,1.6,0.0
Eibar,Betis,H,2.05,3.6,3.5,1.76,2.06,1,0,6,6,5,10,1.4,1.0,0.8,0.8
Getafe,Girona,H,1.8,3.6,4.75,2.33,1.6,2,0,6,3,5,5,2.0,1.2,0.6,1.2
Huesca,Valencia,A,3.5,3.4,2.1,1.76,2.06,2,6,8,7,8,8,1.6,0.6,2.0,1.8
Real Madrid,Villarreal,H,1.7,4.0,4.75,1.49,2.58,3,2,10,4,7,5,2.4,1.0,1.6,1.8
Valladolid,Ath Bilbao,H,2.9,3.1,2.6,2.52,1.52,1,0,5,9,3,7,1.0,0.8,2.2,1.2
Ath Bilbao,Celta,H,2.0,3.5,3.8,2.09,1.74,3,1,10,6,4,8,2.2,1.2,2.4,0.6
Ath Madrid,Sevilla,D,2.1,3.6,3.4,1.85,1.95,1,1,9,2,4,6,3.0,1.2,1.8,1.2
Barcelona,Getafe,H,1.53,4.33,6.0,1.63,2.27,2,0,10,2,6,6,3.0,1.6,2.0,1.2
Betis,Huesca,H,1.55,4.33,5.75,1.53,2.46,2,1,6,10,6,8,0.8,0.2,1.0,0.6
Girona,Levante,A,2.15,3.6,3.2,1.62,2.29,1,2,5,8,4,9,0.6,0.6,1.8,0.2
Leganes,Espanol,A,2.4,3.5,2.87,1.96,1.85,0,2,2,4,6,7,1.0,1.4,1.6,1.2
Sociedad,Real Madrid,H,3.0,3.6,2.3,1.57,2.4,3,1,6,5,6,5,1.6,0.8,3.0,1.0
Valencia,Alaves,H,1.4,5.0,7.5,1.6,2.34,3,1,7,3,7,7,2.0,1.8,0.4,1.4
Vallecano,Valladolid,A,4.2,3.8,1.8,1.71,2.13,1,2,4,3,5,8,1.6,0.0,1.6,0.8
Villarreal,Eibar,H,1.6,4.33,5.0,1.55,2.43,1,0,11,9,5,7,1.6,1.2,1.8,1.0
Alaves,Girona,H,2.25,3.5,3.1,1.76,2.05,2,1,3,10,3,7,0.4,0.8,0.6,0.6
Celta,Vallecano,D,1.45,4.75,7.0,1.45,2.66,2,2,10,5,5,17,2.4,0.6,1.6,0.0
Espanol,Sociedad,H,2.3,3.6,3.0,1.64,2.23,2,0,7,4,6,11,1.6,1.6,2.0,0.8
Getafe,Villarreal,D,1.61,4.2,5.25,1.72,2.11,2,2,6,2,7,8,2.0,0.6,2.2,1.2
Huesca,Leganes,H,2.5,3.75,2.62,1.69,2.15,2,1,8,12,7,4,1.0,0.6,1.0,1.4
Levante,Ath Madrid,D,3.75,3.75,1.95,1.65,2.23,2,2,14,7,5,7,1.8,0.8,2.6,1.2
Sevilla,Ath Bilbao,H,1.85,3.4,4.33,1.74,2.08,2,0,10,6,3,6,1.8,1.4,2.6,1.2
Valladolid,Valencia,A,8.0,5.25,1.36,1.63,2.25,0,2,5,5,11,8,1.6,1.4,2.0,1.8
Eibar,Barcelona,D,3.6,4.0,1.9,1.46,2.65,2,2,5,4,10,7,1.8,0.8,3.0,1.6
Real Madrid,Betis,A,1.57,4.75,4.75,1.3,3.42,0,2,13,5,4,11,3.0,0.4,1.4,0.2
Ath Bilbao,Barcelona,H,5.25,3.8,1.65,1.8,2.0,1,0,12,6,8,8,2.6,0.6,3.0,1.2
Celta,Real Madrid,A,4.75,4.2,1.65,1.53,2.5,1,3,12,6,3,7,2.6,0.6,2.4,0.4
Valencia,Sociedad,D,1.66,3.75,5.5,2.0,1.8,1,1,8,4,4,8,2.0,1.8,2.0,0.8
Mallorca,Eibar,H,2.8,3.2,2.6,2.3,1.61,2,1,0,0,3,6,0.0,0.0,1.4,0.8
Leganes,Osasuna,A,2.0,3.2,4.2,2.5,1.53,0,1,2,4,0,0,1.0,1.4,0.0,0.0
Villarreal,Granada,D,1.6,3.8,6.5,1.8,2.0,4,4,11,7,0,0,2.2,1.4,0.0,0.0
Alaves,Levante,H,2.15,3.2,3.6,2.1,1.72,1,0,5,7,6,9,1.0,0.8,1.8,0.8
Espanol,Sevilla,A,3.2,3.3,2.3,1.9,1.9,0,2,9,3,4,5,2.2,1.6,2.4,1.4
Betis,Valladolid,A,1.66,3.75,5.5,2.1,1.72,1,2,7,9,6,6,1.4,0.6,1.4,1.4
Ath Madrid,Getafe,H,1.44,4.33,8.0,2.2,1.66,1,0,9,3,4,7,2.6,1.4,2.2,0.6
Granada,Sevilla,A,3.6,3.6,1.95,1.9,1.9,0,1,0,0,5,5,0.0,1.0,2.4,1.4
Levante,Villarreal,H,2.55,3.4,2.62,1.72,2.1,2,1,14,7,7,7,1.8,0.6,1.8,1.4
Osasuna,Eibar,D,2.5,3.2,2.9,2.3,1.61,0,0,0,0,3,6,0.0,3.0,1.4,0.8
Real Madrid,Valladolid,D,1.2,6.5,13.0,1.36,3.2,1,1,11,7,6,6,2.4,1.0,1.4,1.4
Celta,Valencia,H,3.1,3.4,2.25,1.9,1.9,1,0,10,7,12,8,2.0,0.6,2.0,1.8
Getafe,Ath Bilbao,D,2.6,3.0,2.9,3.0,1.4,1,1,8,2,1,7,2.2,0.4,2.6,0.6
Alaves,Espanol,D,2.45,3.2,3.0,2.5,1.53,0,0,5,6,7,6,1.4,0.8,2.0,1.6
Mallorca,Sociedad,A,3.1,3.1,2.4,2.0,1.8,0,1,2,1,4,8,3.0,0.0,2.0,0.8
Leganes,Ath Madrid,A,4.75,3.4,1.8,2.5,1.53,0,1,1,5,7,7,0.4,1.4,2.6,1.4
Barcelona,Betis,H,1.25,6.0,10.0,1.4,3.0,5,2,9,1,5,10,3.0,1.0,1.4,0.6
Sevilla,Celta,D,1.53,4.2,6.0,1.66,2.2,1,1,12,5,5,9,2.4,1.4,2.0,0.6
Ath Bilbao,Sociedad,H,2.3,3.1,3.4,2.5,1.53,2,0,11,6,4,5,2.6,0.8,2.0,1.4
Osasuna,Barcelona,D,10.0,5.0,1.33,1.72,2.1,2,2,0,0,4,5,1.0,3.0,3.0,1.0
Getafe,Alaves,D,1.72,3.4,5.75,2.75,1.44,1,1,8,3,6,9,1.8,0.4,1.4,0.8
Levante,Valladolid,H,2.0,3.5,3.75,1.9,1.9,2,0,14,6,7,6,2.2,0.6,1.4,1.6
Betis,Leganes,H,1.95,3.3,4.33,2.5,1.53,2,1,7,7,8,5,1.4,0.6,0.2,1.4
Valencia,Mallorca,H,1.4,4.75,8.0,1.72,2.1,2,0,9,5,0,0,2.0,1.8,1.5,0.0
Ath Madrid,Eibar,H,1.4,4.0,10.0,2.2,1.66,3,2,8,3,2,5,2.6,1.4,1.4,0.8
Espanol,Granada,A,2.05,3.3,4.0,2.3,1.61,0,3,8,4,4,4,2.0,1.8,0.0,1.0
Villarreal,Real Madrid,D,3.6,4.0,1.9,1.4,3.0,2,2,12,10,5,6,1.8,1.4,2.0,1.0
Mallorca,Ath Bilbao,D,3.4,3.1,2.3,2.75,1.44,0,0,2,2,2,7,1.5,0.0,2.6,0.8
Real Madrid,Levante,H,1.22,6.5,12.0,1.3,3.5,3,2,9,6,5,9,2.0,1.0,2.6,0.6
Leganes,Villarreal,A,2.45,3.1,3.2,2.3,1.61,0,3,0,5,7,7,0.2,0.8,1.8,1.4
Sociedad,Ath Madrid,H,3.8,3.2,2.1,2.5,1.53,2,0,8,5,4,7,2.0,1.4,2.6,1.4
Barcelona,Valencia,H,1.44,4.75,7.0,1.53,2.5,5,2,12,3,12,7,3.0,1.0,2.0,1.8
Eibar,Espanol,A,2.0,3.3,4.0,2.2,1.66,1,2,6,6,7,4,1.4,0.8,1.4,1.8
Alaves,Sevilla,A,4.2,3.2,2.0,2.3,1.61,0,1,3,4,4,5,1.4,0.4,2.0,1.4
Celta,Granada,A,1.83,3.6,4.33,2.0,1.8,0,2,8,6,7,4,2.0,0.6,0.0,2.0
Valladolid,Osasuna,D,2.15,3.1,3.75,2.5,1.53,1,1,4,6,1,0,1.4,1.4,1.0,3.0
Betis,Getafe,D,2.2,3.1,3.6,2.37,1.57,1,1,7,7,4,8,1.4,0.6,1.4,0.4
Osasuna,Betis,D,2.25,3.3,3.25,1.9,1.9,0,0,2,2,6,13,1.0,2.0,1.6,0.6
Villarreal,Valladolid,H,1.61,4.0,5.5,1.8,2.0,2,0,10,8,5,6,1.8,1.4,1.6,1.4
Levante,Eibar,D,2.3,3.4,3.1,1.72,2.1,0,0,14,4,4,6,2.6,0.6,1.4,0.8
Ath Madrid,Celta,D,1.4,4.33,9.5,2.0,1.8,0,0,9,5,3,7,2.6,1.4,1.4,0.6
Granada,Barcelona,H,10.0,5.5,1.3,1.53,2.5,2,0,0,1,6,7,0.0,2.3333333333333335,3.0,1.0
Getafe,Mallorca,H,1.85,3.25,5.0,2.62,1.5,4,2,6,4,0,2,1.4,0.4,1.3333333333333333,0.0
Espanol,Sociedad,A,3.0,3.25,2.45,2.3,1.61,1,3,6,6,3,5,1.4,1.8,2.0,1.4
Valencia,Leganes,D,1.61,4.0,5.5,2.2,1.66,1,1,9,4,7,7,2.0,1.2,0.2,0.8
Ath Bilbao,Alaves,H,1.61,3.75,6.0,2.5,1.53,2,0,10,4,4,9,2.6,1.0,1.4,0.4
Sevilla,Real Madrid,A,2.62,3.8,2.45,1.53,2.5,0,1,11,6,6,7,2.0,2.0,2.0,1.0
Valladolid,Granada,D,2.25,3.3,3.3,2.5,1.53,1,1,5,5,9,4,1.6,1.4,1.5,2.3333333333333335
Betis,Levante,H,1.95,3.6,3.8,1.61,2.3,3,1,7,6,5,9,1.6,0.8,2.2,0.6
Barcelona,Villarreal,H,1.3,5.75,9.0,1.3,3.5,2,1,15,5,9,7,3.0,0.4,1.8,1.4
Leganes,Ath Bilbao,D,2.87,3.0,2.7,3.2,1.36,1,1,0,7,2,4,0.2,0.8,2.6,1.0
Mallorca,Ath Madrid,A,6.5,3.6,1.61,2.5,1.53,0,2,2,2,4,7,1.3333333333333333,0.0,2.2,1.4
Valencia,Getafe,D,1.9,3.3,4.5,2.37,1.57,3,3,7,4,4,8,1.6,1.2,1.8,0.4
Real Madrid,Osasuna,H,1.2,7.0,13.0,1.44,2.75,2,0,10,7,2,1,2.0,1.4,1.0,2.0
Eibar,Sevilla,H,3.5,3.3,2.15,2.0,1.8,3,2,6,6,5,2,1.4,0.4,1.4,2.0
Celta,Espanol,D,1.85,3.5,4.2,2.0,1.8,1,1,6,7,7,4,1.4,0.8,1.2,1.8
Sociedad,Alaves,H,1.6,4.0,5.5,2.2,1.66,3,0,8,4,4,9,2.0,1.4,1.4,0.4
Villarreal,Betis,H,1.83,3.8,4.1,1.61,2.3,5,1,10,7,4,10,1.8,0.8,2.0,0.8
Ath Bilbao,Valencia,A,2.2,3.2,3.5,2.37,1.57,0,1,9,2,12,11,2.6,0.6,1.8,1.2
Getafe,Barcelona,A,4.33,3.4,1.85,1.9,1.9,0,2,10,6,4,9,1.8,0.4,3.0,0.4
Granada,Leganes,H,2.4,3.1,3.2,2.75,1.44,1,0,2,1,7,7,1.5,2.0,0.2,0.8
Ath Madrid,Real Madrid,D,2.4,3.3,3.0,2.0,1.8,0,0,6,3,7,7,2.2,1.4,2.0,1.4
Espanol,Valladolid,A,1.95,3.3,4.2,2.3,1.61,0,2,6,8,5,7,1.2,1.8,1.6,1.4
Eibar,Celta,H,2.25,3.3,3.25,2.0,1.8,2,0,7,7,3,5,1.4,0.4,1.0,0.8
Alaves,Mallorca,H,2.2,3.2,3.5,2.62,1.5,2,0,3,3,2,6,1.4,0.4,1.0,0.0
Levante,Osasuna,D,2.15,3.5,3.4,1.9,1.9,1,1,10,4,2,3,2.2,0.6,1.0,1.3333333333333333
Sevilla,Sociedad,H,1.85,3.5,4.5,1.9,1.9,3,2,8,5,5,6,1.4,2.0,2.4,1.4
Betis,Eibar,D,2.0,3.6,3.7,1.8,2.0,1,1,9,6,3,6,2.0,0.8,2.0,0.4
Leganes,Levante,A,2.0,3.5,3.8,2.1,1.72,1,2,1,8,5,9,0.2,0.8,1.8,0.6
Real Madrid,Granada,H,1.28,5.75,10.0,1.44,2.75,4,2,9,7,10,5,2.0,1.6,2.0,2.0
Valencia,Alaves,H,1.5,4.33,6.5,2.1,1.72,2,1,10,6,3,10,1.8,1.8,2.0,0.4
Osasuna,Villarreal,H,3.0,3.3,2.4,2.0,1.8,2,1,2,2,9,9,1.0,1.25,2.2,0.8
Mallorca,Espanol,H,2.45,3.25,3.0,2.5,1.53,2,0,2,4,6,3,1.0,0.0,0.6,1.8
Celta,Ath Bilbao,H,2.7,3.0,2.87,2.5,1.53,1,0,5,8,2,5,1.0,0.6,2.4,0.6
Valladolid,Ath Madrid,D,5.5,3.5,1.72,2.3,1.61,0,0,4,4,5,7,1.6,1.4,1.8,1.4
Sociedad,Getafe,A,1.9,3.4,4.33,2.5,1.53,1,2,10,3,5,9,2.4,1.4,1.2,0.4
Barcelona,Sevilla,H,1.5,4.2,7.0,1.57,2.37,4,0,15,5,7,4,3.0,1.0,1.4,2.0
Granada,Osasuna,H,2.4,3.0,3.3,2.62,1.5,1,0,3,1,3,4,2.0,1.6,1.5,1.25
Eibar,Barcelona,A,6.0,4.5,1.5,1.57,2.37,0,3,9,6,6,7,2.0,0.6,3.0,1.0
Ath Madrid,Valencia,D,1.57,3.75,6.0,2.1,1.72,1,1,5,3,11,8,1.8,1.6,1.8,1.8
Getafe,Leganes,H,1.85,3.1,5.25,3.0,1.4,2,0,8,8,6,6,1.2,1.0,0.2,0.8
Mallorca,Real Madrid,H,6.5,4.0,1.53,1.57,2.37,1,0,4,4,7,6,1.4,0.0,2.0,1.6
Alaves,Celta,H,2.9,3.0,2.62,2.75,1.44,2,0,5,2,2,6,2.0,0.2,1.4,0.6
Sociedad,Betis,H,1.75,3.9,4.33,1.66,2.2,3,1,11,4,5,11,2.4,1.4,1.6,0.8
Espanol,Villarreal,A,3.0,3.3,2.37,1.9,1.9,0,1,3,10,8,8,0.6,1.6,2.2,0.8
Ath Bilbao,Valladolid,D,1.66,3.4,6.5,2.5,1.53,1,1,8,2,5,6,2.4,0.6,1.2,1.4
Sevilla,Levante,H,1.33,5.5,9.0,1.44,2.75,1,0,6,7,7,9,1.4,1.8,1.8,1.2
Villarreal,Alaves,H,1.5,4.2,6.5,1.9,1.9,4,1,14,7,3,11,2.2,1.2,2.0,0.2
Leganes,Mallorca,H,1.8,3.4,4.75,2.5,1.53,1,0,2,8,2,8,0.2,0.2,1.4,0.0
Valladolid,Eibar,H,2.4,3.1,3.2,2.5,1.53,2,0,3,4,4,6,1.2,1.0,1.4,0.6
Ath Madrid,Ath Bilbao,H,1.7,3.5,5.75,2.75,1.44,2,0,5,3,2,5,1.8,1.6,2.0,0.6
Celta,Sociedad,A,3.0,3.25,2.45,1.9,1.9,0,1,4,6,7,7,1.4,0.4,2.4,1.4
Granada,Betis,H,2.45,3.2,3.0,2.0,1.8,1,0,4,1,6,13,2.25,1.6,1.6,0.8
Levante,Espanol,A,2.1,3.5,3.5,1.9,1.9,0,1,7,4,5,4,1.8,0.6,0.0,1.6
Sevilla,Getafe,H,1.72,3.3,6.0,2.2,1.66,2,0,7,4,6,8,2.0,1.8,1.6,1.0
Osasuna,Valencia,H,2.87,3.1,2.62,2.2,1.66,3,1,4,3,6,7,1.5,1.0,1.8,1.4
Alaves,Ath Madrid,D,6.0,3.5,1.65,2.75,1.44,1,1,5,1,5,4,2.0,0.2,1.8,1.6
Barcelona,Valladolid,H,1.12,9.5,17.0,1.33,3.4,5,1,18,5,4,6,3.0,1.4,1.2,1.0
Sociedad,Levante,A,1.5,4.5,6.5,1.53,2.5,1,2,12,4,5,9,2.4,1.8,1.6,0.6
Valencia,Sevilla,D,2.8,3.4,2.5,1.9,1.9,1,1,9,6,6,7,1.8,0.8,2.0,1.8
Ath Bilbao,Espanol,H,1.9,3.25,4.5,2.75,1.44,3,0,6,2,4,4,2.0,0.6,0.0,1.6
Betis,Celta,H,2.0,3.5,3.75,1.9,1.9,2,1,8,6,2,8,1.6,0.2,1.4,0.4
Real Madrid,Leganes,H,1.25,6.0,12.0,1.57,2.37,5,0,10,7,3,8,2.0,1.6,0.8,0.2
Eibar,Villarreal,H,2.62,3.5,2.5,1.9,1.9,2,1,8,9,7,6,1.4,0.6,2.2,1.2
Mallorca,Osasuna,D,2.45,3.0,3.1,2.62,1.5,2,2,3,3,3,5,1.4,0.0,1.8,1.0
Getafe,Granada,H,1.9,3.3,4.33,2.62,1.5,3,1,8,6,12,9,1.6,1.0,2.4,1.6
Espanol,Valencia,A,2.7,3.3,2.62,2.1,1.72,1,2,1,11,5,10,0.0,1.4,1.8,0.8
Levante,Barcelona,H,9.0,5.75,1.3,1.36,3.2,3,1,5,3,7,5,1.6,1.2,3.0,1.4
Sevilla,Ath Madrid,D,2.3,3.2,3.3,2.5,1.53,1,1,7,4,4,3,2.0,1.4,1.8,1.6
Real Madrid,Betis,D,1.25,6.5,9.0,1.33,3.4,0,0,15,5,4,14,2.6,1.6,2.2,0.2
Valladolid,Mallorca,H,2.0,3.3,4.0,2.5,1.53,3,0,4,4,2,9,1.2,0.8,1.6,0.0
Villarreal,Ath Bilbao,D,1.83,3.6,4.5,2.1,1.72,0,0,17,8,2,5,2.2,1.2,2.0,0.6
Osasuna,Alaves,H,2.1,2.87,4.5,2.62,1.5,4,2,7,4,3,12,1.8,0.6,1.6,0.2
Celta,Getafe,A,2.5,3.1,3.0,2.5,1.53,0,1,3,4,6,8,1.4,0.4,2.0,1.0
Leganes,Eibar,A,2.25,3.1,3.5,2.5,1.53,1,2,3,7,3,6,0.8,0.2,1.8,0.6
