HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Peterhead,Cove Rangers,A,0,2,6,9,3,6,6,7,2,2,0,0,7.0,4.33,1.44,1.44,2.7,5,6,0,0,1.4,0.0,3.0,0.0,0.3333333333333333,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2,2.4,0.8,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
Airdrie Utd,Dumbarton,A,0,2,12,4,5,4,8,1,1,1,0,0,1.75,3.6,4.0,1.85,1.95,5,1,3,9,2.0,1.0,2.2,0.2,1.0,0.0,2.0,0.0,2.3333333333333335,0.0,1.6666666666666667,0.0,1.0,0.2,1.0,1.0,1.0,0.2,1.8,0.6,2.0,0.0,0.0,0.0
Clyde,Peterhead,A,0,2,2,6,0,3,6,5,2,3,0,0,1.65,3.8,4.5,1.6,2.3,10,4,4,12,3.0,0.0,0.8,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.8,1.6,0.2,0.6,1.6,2.4,0.8,1.0,0.0,2.0,0.0
Cove Rangers,Partick,H,1,0,3,9,3,5,2,5,2,0,0,0,1.85,3.8,3.4,1.6,2.3,3,1,0,1,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0
Falkirk,East Fife,H,2,0,13,3,7,0,8,3,1,1,0,0,1.55,4.0,5.0,1.75,2.05,13,1,3,8,2.6,1.6,2.2,0.6,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,1.0,0.0,2.3333333333333335,1.0,2.6,0.2,1.4,2.0,2.6,1.6,1.6,0.6,1.0,1.0,1.0,0.0
Forfar,Montrose,A,2,3,5,13,2,5,0,7,2,2,0,0,2.75,3.5,2.25,1.72,2.07,4,4,7,9,1.2,0.4,2.4,0.8,1.0,0.0,1.0,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,0.8,0.8,2.4,0.6,2.4,1.6,1.8,1.4,2.0,0.0,2.0,0.0
Dumbarton,Clyde,H,1,0,8,8,4,3,4,7,2,1,0,0,2.75,3.75,2.2,1.75,2.05,5,1,1,8,2.2,0.8,2.4,0.0,2.3333333333333335,0.0,1.0,0.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.2,1.6,1.0,1.6,1.0,1.6,0.2,1.0,0.0,2.0,0.0
Airdrie Utd,Clyde,H,5,0,16,8,8,2,5,4,1,1,0,0,2.15,3.75,2.7,1.7,2.1,5,3,1,7,1.8,1.0,2.4,0.0,1.0,0.0,2.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.6,1.0,1.0,1.6,1.0,1.4,0.2,1.0,0.0,1.0,0.0
Cove Rangers,Forfar,H,3,0,19,4,8,1,4,2,0,0,0,0,1.22,5.25,10.0,1.44,2.7,4,1,3,12,3.0,3.0,1.0,0.4,1.5,0.0,2.0,0.0,1.6666666666666667,0.0,1.0,0.0,2.0,0.5,0.0,2.0,1.0,1.2,2.4,0.6,2.0,0.0,2.0,0.0
East Fife,Dumbarton,H,2,1,10,5,4,1,6,4,1,2,0,0,1.9,4.0,3.0,1.7,2.1,13,8,5,8,2.2,0.6,2.6,0.8,1.0,0.0,1.6666666666666667,1.0,2.0,0.0,1.0,0.0,2.6,1.6,1.6,0.4,1.0,0.0,1.6,1.0,1.0,0.0,2.0,0.0
Montrose,Peterhead,H,3,2,9,5,5,3,5,3,2,3,0,1,1.85,3.75,3.25,1.57,2.35,12,8,5,10,2.4,1.4,0.8,0.6,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,0.0,3.3333333333333335,0.0,2.4,1.6,1.4,1.4,0.6,1.6,2.0,1.0,2.0,0.0,3.0,0.0
Partick,Falkirk,D,2,2,9,8,5,5,6,5,2,1,0,0,2.37,3.75,2.4,1.9,1.9,2,1,10,7,3.0,0.0,2.6,1.6,2.0,0.0,0.5,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,2.0,1.0,1.0,0.0,1.8,0.2,1.4,2.0,0.0,0.0,1.0,0.0
Clyde,Montrose,H,3,2,6,17,4,5,4,7,1,2,0,0,2.3,3.75,2.6,1.66,2.15,8,5,7,7,2.4,0.0,2.4,1.4,1.3333333333333333,0.0,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,2.0,0.0,1.6,1.0,2.0,0.0,2.2,1.4,1.4,1.4,1.0,0.0,2.0,0.0
