HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
For Sittard,AZ Alkmaar,A,1,2,15,10,5,5,8,6,0,0,0,0,7.0,5.0,1.4,1.53,2.4,6,13,5,5,0.8,0.6,2.6,1.4,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0,1.3333333333333333,0.0,1.2,2.6,3.0,0.6,2.2,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Vitesse,Groningen,A,1,3,7,11,2,7,3,2,2,4,1,0,1.7,3.6,5.0,1.93,1.93,6,4,7,9,2.0,2.0,1.2,1.2,2.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,1.2,0.8,1.2,2.2,1.0,0.8,1.8,1.4,1.0,0.0,0.0,0.0
AZ Alkmaar,Cambuur,D,0,0,18,5,5,2,18,0,0,2,0,0,1.33,5.5,7.5,1.44,2.7,11,4,10,5,2.6,1.4,0.8,2.6,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,2.2,0.8,1.0,0.8,1.4,2.6,1.0,2.0,0.0,0.0,1.0,0.0
Heerenveen,Zwolle,A,0,1,14,10,4,6,3,6,0,2,0,0,1.95,3.3,4.0,1.9,1.95,4,7,4,12,1.0,1.4,0.8,0.2,1.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,2.0,0.0,0.8,1.4,1.2,1.0,0.8,1.2,2.4,0.8,0.0,0.0,2.0,0.0
Willem II,Twente,A,0,1,6,7,1,2,4,4,1,1,0,0,3.25,3.4,2.2,2.0,1.85,2,9,9,8,0.2,0.0,2.0,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.4,1.8,3.6,0.6,1.2,0.6,1.6,1.8,1.0,0.0,0.0,0.0
Nijmegen,Feyenoord,A,1,4,6,28,4,11,2,9,0,0,1,0,7.0,5.0,1.4,1.61,2.25,7,6,8,3,1.0,2.0,1.8,2.2,2.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,0.6666666666666666,0.0,1.4,1.2,0.8,1.4,2.2,0.8,0.6,1.6,1.0,0.0,2.0,0.0
Heracles,Go Ahead Eagles,D,1,1,20,11,4,2,8,4,2,1,0,0,1.8,3.5,4.5,1.95,1.9,8,5,3,3,1.6,0.2,0.6,1.6,2.3333333333333335,0.0,2.3333333333333335,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.6,1.0,1.2,0.4,1.0,2.0,0.6,0.6,2.0,0.0,2.0,0.0
PSV Eindhoven,Ajax,A,1,2,10,15,4,6,6,5,3,1,0,0,3.5,3.8,1.9,1.61,2.25,16,4,11,0,3.0,2.6,2.0,2.6,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,2.0,0.0,3.2,0.8,0.8,2.4,3.2,0.4,0.0,2.2,1.0,0.0,1.0,0.0
Sparta Rotterdam,Utrecht,A,0,3,9,13,1,7,5,7,1,2,0,0,3.6,3.4,2.05,1.88,1.98,3,6,6,15,0.4,1.0,1.6,0.2,1.3333333333333333,0.0,0.3333333333333333,0.0,2.0,0.0,2.0,0.0,0.6,1.2,1.0,1.0,1.4,1.0,3.0,1.2,1.0,0.0,2.0,0.0
Waalwijk,For Sittard,H,2,1,14,13,6,6,4,5,2,4,0,0,2.3,3.5,2.9,1.85,2.0,4,11,3,15,1.2,1.2,0.8,0.6,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.8,2.2,0.8,1.0,1.2,2.4,3.0,0.6,2.0,0.0,0.0,0.0
Utrecht,Cambuur,H,3,2,13,8,6,5,10,5,2,2,0,0,1.4,5.0,7.0,1.57,2.35,7,5,9,5,1.6,0.8,0.8,2.2,2.0,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.4,1.0,2.0,1.6,1.4,2.6,1.0,1.8,2.0,0.0,2.0,0.0
For Sittard,Heerenveen,H,2,0,6,15,3,4,7,5,2,1,0,0,2.7,3.6,2.45,1.7,2.1,6,12,5,6,0.8,0.6,1.0,1.4,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.2,2.4,2.8,0.6,0.6,1.2,1.2,1.0,4.0,0.0,0.0,0.0
PSV Eindhoven,AZ Alkmaar,A,1,2,15,12,4,3,8,5,3,4,0,0,1.6,4.2,5.25,1.7,2.1,14,5,4,5,2.4,2.6,2.6,1.4,1.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,2.8,1.0,0.8,2.4,2.0,0.6,1.0,0.8,3.0,0.0,0.0,0.0
Zwolle,Nijmegen,D,1,1,13,12,5,4,5,4,2,2,1,0,2.15,3.5,3.3,2.05,1.75,4,6,7,4,0.8,0.8,0.4,2.0,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.3333333333333333,1.3333333333333333,0.0,0.8,1.2,1.8,0.8,1.0,2.0,0.8,1.4,2.0,0.0,0.0,1.0
Twente,Vitesse,H,3,0,17,8,6,2,6,0,0,1,0,1,2.45,3.25,2.9,2.07,1.72,6,3,11,6,2.0,2.6,2.0,2.0,0.3333333333333333,0.0,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,1.2,0.6,0.6,1.6,1.2,1.0,1.2,2.2,1.0,0.0,2.0,1.0
Feyenoord,Sparta Rotterdam,H,4,0,16,5,6,0,5,0,1,1,0,0,1.25,6.0,11.0,1.6,2.3,11,4,5,5,1.8,2.2,0.4,1.0,2.3333333333333335,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,2.2,0.8,0.4,1.8,0.6,1.6,1.0,1.0,0.0,0.0,1.0,0.0
Groningen,Go Ahead Eagles,H,2,1,17,13,5,5,2,5,1,1,0,0,1.95,3.4,4.0,2.2,1.65,5,4,2,3,1.2,1.8,0.6,1.2,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.8,1.4,2.0,1.0,2.0,0.6,0.4,4.0,0.0,1.0,0.0
Willem II,Waalwijk,H,3,1,6,13,4,6,1,7,0,2,0,0,2.15,3.5,3.4,2.02,1.83,1,9,5,4,0.0,0.0,1.2,1.2,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,1.6666666666666667,0.3333333333333333,0.2,1.8,3.6,0.6,1.0,2.4,0.8,1.0,1.0,0.0,2.0,0.0
