HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Kortrijk,Mouscron,D,1,1,14.0,20.0,5.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,1.85,3.6,4.0,1.91,1.86,2,2,3,0,1.5,1.5,1.5,3.0,2.0,0.0,2.5,0.0,3.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,2.5,3.5,0.0,1.5,3.0,0.0,3.0,0.0
Charleroi,Waregem,H,3,2,10.0,6.0,5.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,2.1,3.25,3.6,1.89,1.87,3,0,9,0,3.0,3.0,1.5,3.0,2.0,0.0,1.0,0.0,1.5,0.0,2.0,0.0,1.5,0.0,1.0,3.0,1.5,1.0,0.0,4.5,1.0,0.0,2.0,0.0
Genk,Mechelen,H,1,0,8.0,4.0,5.0,2.0,5.0,3.0,4.0,2.0,1.0,0.0,1.55,4.0,6.0,1.7,2.1,3,4,2,2,0.5,1.5,0.6666666666666666,1.0,0.5,0.0,2.5,0.0,2.3333333333333335,0.0,4.0,0.0,1.5,2.0,2.5,3.0,1.0,1.3333333333333333,2.0,2.0,0.0,0.0,2.0,0.0
Lokeren,Eupen,H,3,0,15.0,12.0,9.0,3.0,7.0,2.0,3.0,1.0,0.0,0.0,2.15,3.4,3.3,1.77,2.0,0,6,1,3,0.0,1.5,1.0,0.0,3.5,0.5,4.5,0.0,2.3333333333333335,0.0,3.0,1.0,0.0,3.0,1.5,1.5,1.0,2.6666666666666665,3.0,1.0,5.0,0.0,2.0,0.0
St Truiden,Waasland-Beveren,H,1,0,10.0,8.0,6.0,3.0,5.0,4.0,2.0,3.0,0.0,0.0,1.73,3.6,4.75,1.83,1.94,4,2,6,3,3.0,1.5,0.5,2.0,2.5,0.0,2.5,0.5,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.5,2.0,2.5,1.5,3.0,2.0,0.0,3.0,0.0
Club Brugge,Standard,H,4,0,11.0,11.0,7.0,5.0,1.0,12.0,2.0,3.0,0.0,0.0,1.73,3.4,5.25,1.7,2.1,3,1,1,2,3.0,3.0,1.5,0.5,1.0,0.0,1.6666666666666667,0.3333333333333333,1.5,0.0,3.5,1.0,3.0,1.0,0.6666666666666666,2.6666666666666665,1.0,2.5,1.0,0.5,1.0,0.0,0.0,0.0
Gent,Anderlecht,D,0,0,12.0,6.0,4.0,4.0,10.0,3.0,3.0,3.0,0.0,0.0,2.63,3.3,2.6,1.85,1.9,0,1,0,2,0.0,0.3333333333333333,1.5,0.5,2.0,0.0,2.6666666666666665,0.3333333333333333,0.5,0.0,1.5,0.0,0.0,1.0,2.3333333333333335,1.6666666666666667,1.5,1.5,1.0,0.0,3.0,1.0,0.0,0.0
Oostende,Antwerp,A,3,4,15.0,13.0,8.0,8.0,8.0,3.0,0.0,3.0,0.0,0.0,1.75,3.75,4.5,1.73,2.05,0,4,3,1,0.0,0.0,0.5,3.0,2.0,0.5,2.5,0.0,2.0,0.0,4.5,0.0,0.0,2.0,1.5,0.5,1.5,2.5,0.5,1.5,2.0,0.0,4.0,0.0
Anderlecht,Lokeren,H,3,2,15.0,5.0,9.0,5.0,15.0,2.0,2.0,3.0,0.0,0.0,1.29,5.5,10.0,1.48,2.56,3,3,3,3,1.5,0.6666666666666666,1.0,1.5,0.5,0.0,2.0,0.0,3.3333333333333335,0.3333333333333333,4.5,0.0,1.5,1.5,0.6666666666666666,0.0,1.0,2.0,1.5,1.5,3.0,0.0,3.0,0.0
Antwerp,St Truiden,D,1,1,14.0,7.0,3.0,3.0,11.0,2.0,3.0,4.0,0.0,0.0,2.3,3.25,3.1,1.9,1.87,3,5,3,4,0.5,3.0,3.0,1.5,2.0,0.0,4.0,0.0,2.3333333333333335,0.0,2.5,0.5,1.5,2.5,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,1.5,3.0,0.0,2.0,0.0
Mouscron,Club Brugge,H,2,1,7.0,9.0,6.0,3.0,2.0,10.0,2.0,2.0,0.0,0.0,6.0,3.75,1.57,1.75,2.04,5,7,8,2,1.5,2.3333333333333335,3.0,3.0,3.0,0.5,1.3333333333333333,0.0,1.5,0.0,1.6666666666666667,0.3333333333333333,2.5,3.5,0.3333333333333333,1.3333333333333333,3.5,0.5,0.6666666666666666,2.6666666666666665,0.0,0.0,2.0,0.0
Waasland-Beveren,Eupen,H,5,1,16.0,6.0,9.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,2.1,3.4,3.4,1.78,2.0,4,5,1,6,0.5,1.3333333333333333,1.0,0.0,3.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,2.0,0.5,2.0,2.5,1.3333333333333333,2.0,1.0,2.6666666666666665,3.0,0.5,3.0,0.0,1.0,0.0
Waregem,Kortrijk,D,2,2,5.0,11.0,3.0,3.0,5.0,7.0,2.0,3.0,0.0,0.0,1.6,3.8,5.75,1.66,2.16,3,2,2,2,1.5,2.0,1.3333333333333333,1.5,1.5,0.0,2.0,0.3333333333333333,2.0,0.0,2.5,0.0,1.5,1.0,1.0,3.6666666666666665,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0
Gent,Genk,D,1,1,7.0,12.0,3.0,2.0,4.0,9.0,3.0,2.0,0.0,0.0,2.0,3.5,3.6,1.89,1.87,0,1,6,5,0.5,0.3333333333333333,1.3333333333333333,1.5,2.5,0.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.5,0.0,0.0,0.5,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.5,3.0,3.0,0.0,4.0,1.0
Mechelen,Oostende,D,1,1,11.0,9.0,6.0,3.0,9.0,2.0,2.0,3.0,1.0,0.0,2.45,3.2,2.88,1.63,2.2,3,4,1,3,0.6666666666666666,0.5,0.0,0.0,2.3333333333333335,0.0,3.0,0.0,1.3333333333333333,0.3333333333333333,2.5,0.0,1.0,1.3333333333333333,1.5,1.0,1.0,2.6666666666666665,1.5,0.5,2.0,0.0,0.0,0.0
Standard,Charleroi,D,0,0,5.0,6.0,3.0,4.0,5.0,3.0,3.0,2.0,0.0,0.0,1.83,3.6,4.2,2.0,1.78,2,5,6,2,1.5,0.3333333333333333,3.0,3.0,1.5,0.0,3.3333333333333335,0.6666666666666666,2.0,0.0,1.0,0.0,1.0,2.5,2.0,0.3333333333333333,2.0,0.6666666666666666,1.0,3.0,3.0,0.0,2.0,0.0
Club Brugge,Mechelen,H,2,0,13.0,15.0,6.0,6.0,3.0,11.0,3.0,2.0,0.0,0.0,1.36,4.75,8.0,1.61,2.25,7,1,2,3,3.0,2.25,0.75,0.5,1.5,0.0,2.0,0.0,2.0,0.3333333333333333,3.0,0.0,3.5,0.5,1.0,2.25,1.0,1.25,1.5,1.0,2.0,0.0,2.0,1.0
Charleroi,Waasland-Beveren,D,2,2,13.0,9.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.62,4.0,5.25,1.76,2.02,6,2,6,4,3.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,0.0,1.3333333333333333,0.0,2.0,0.0,1.6666666666666667,0.0,2.0,0.6666666666666666,0.6666666666666666,2.0,3.0,2.0,1.3333333333333333,2.0,2.0,0.0,0.0,0.0
Kortrijk,Anderlecht,D,2,2,5.0,8.0,3.0,6.0,4.0,11.0,2.0,3.0,0.0,0.0,5.0,3.6,1.7,1.69,2.11,3,3,0,2,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.0,0.0,2.6666666666666665,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.0,3.0,0.0,2.0,0.0
Lokeren,Antwerp,D,1,1,14.0,7.0,5.0,2.0,11.0,2.0,1.0,3.0,0.0,0.0,2.15,3.3,3.4,1.93,1.83,3,6,7,4,1.0,1.0,0.6666666666666666,3.0,3.3333333333333335,0.3333333333333333,4.0,0.0,2.3333333333333335,0.0,4.0,0.0,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,3.0,0.0,3.0,0.0
St Truiden,Genk,H,2,1,10.0,8.0,7.0,4.0,2.0,5.0,5.0,2.0,0.0,0.0,3.25,3.3,2.2,1.9,1.86,5,2,7,6,3.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.0,3.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,4.0,0.0,2.0,0.0
Eupen,Standard,D,1,1,8.0,9.0,4.0,6.0,3.0,7.0,3.0,5.0,0.0,0.0,3.2,3.4,2.2,1.65,2.17,3,8,1,6,1.0,0.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,2.0,0.0,3.3333333333333335,0.6666666666666666,1.0,2.6666666666666665,3.6666666666666665,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.0,0.0,3.0,0.0
