HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Barnet,Luton,H,1,0,7,9,3,3,4,7,2,1,0,0,3.4,3.4,2.3,1.91,1.86,0,0,0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
Cambridge,Carlisle,A,1,2,8,10,2,7,3,2,1,1,0,0,2.2,3.5,3.5,1.87,1.91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
Cheltenham,Crawley Town,H,1,0,14,13,5,6,8,7,0,1,0,0,2.05,3.5,4.0,2.02,1.76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0
Colchester,Stevenage,D,1,1,10,17,2,5,6,9,0,0,0,0,2.4,3.5,3.1,1.87,1.9,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
Crewe,Newport County,D,1,1,11,23,3,10,4,13,0,2,1,0,2.38,3.4,3.2,1.94,1.84,2,2,3,3,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0
Grimsby,Coventry,A,0,2,6,12,0,4,1,6,1,1,1,0,2.88,3.3,2.7,2.05,1.74,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lincoln,Morecambe,D,1,1,26,10,10,4,8,6,0,0,0,0,1.62,4.5,5.5,1.83,1.94,0,0,0,0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0
Mansfield,Forest Green,H,2,0,17,6,8,2,6,3,1,6,0,0,1.8,3.75,5.0,1.98,1.8,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0
Notts County,Chesterfield,H,2,0,13,6,9,3,8,0,1,4,0,1,2.1,3.6,3.75,1.96,1.81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0
Port Vale,Wycombe,A,2,3,7,14,3,10,4,3,1,1,0,0,2.5,3.4,3.0,2.12,1.69,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0
Swindon,Exeter,D,1,1,10,14,5,6,2,14,1,2,0,0,2.6,3.4,2.88,1.9,1.87,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Yeovil,Accrington,H,3,2,10,11,7,7,1,9,1,2,0,0,3.4,3.6,2.2,2.01,1.77,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
Accrington,Mansfield,H,2,1,5,9,3,2,2,5,1,1,0,0,2.9,3.3,2.63,1.95,1.84,3,1,2,2,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0
Carlisle,Cheltenham,H,3,0,9,10,3,3,5,6,1,1,0,0,2.05,3.5,4.0,1.82,1.96,1,2,1,2,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
Chesterfield,Port Vale,H,2,0,12,11,7,2,3,8,2,0,0,0,2.5,3.4,3.0,1.92,1.86,1,3,3,1,0.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0
Coventry,Newport County,A,0,1,9,7,4,3,6,3,0,2,0,0,1.95,3.5,4.33,1.97,1.81,3,0,4,4,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0
Crawley Town,Cambridge,A,0,1,12,10,3,7,11,2,1,2,0,0,3.3,3.5,2.3,2.06,1.73,1,3,0,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Crewe,Barnet,H,1,0,10,4,5,2,6,3,1,2,0,0,2.75,3.4,2.75,1.92,1.86,3,3,2,2,1.0,0.0,3.0,1.0,2.0,0.5,0.0,0.0,2.0,0.0,0.0,1.0,1.5,1.5,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0
Exeter,Lincoln,H,1,0,8,15,3,4,2,7,1,2,0,0,2.3,3.4,3.4,1.98,1.79,1,0,2,2,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Forest Green,Yeovil,H,4,3,17,13,8,5,3,4,2,1,0,0,2.05,3.5,4.0,1.86,1.9,2,2,2,8,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,2.0,6.0,0.0,1.0,0.0
Luton,Colchester,H,3,0,13,10,8,2,10,2,2,2,0,0,1.7,4.0,5.25,1.83,1.95,8,2,1,3,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
Morecambe,Swindon,A,0,1,11,12,4,5,7,5,1,1,0,0,3.0,3.4,2.5,1.79,1.99,2,1,2,1,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
Stevenage,Grimsby,H,3,1,16,10,6,3,5,5,3,2,0,1,2.3,3.5,3.3,1.98,1.79,3,3,3,1,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0
Wycombe,Notts County,A,2,4,16,13,4,5,4,9,2,2,0,0,2.2,3.5,3.5,2.02,1.75,2,2,0,3,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
Notts County,Accrington,D,2,2,11,4,6,4,8,3,2,2,1,1,2.5,3.4,3.0,1.83,1.95,2,0,2,3,3.0,1.5,3.0,0.0,1.0,0.0,1.5,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.5,2.0,2.5,1.0,3.0,2.0,2.0,0.0,1.0,0.0
Barnet,Stevenage,A,0,1,22,9,4,4,10,3,0,1,0,1,2.6,3.4,2.9,1.84,1.94,1,0,1,1,3.0,0.5,2.0,1.0,2.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,1.0,0.0,1.5,1.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0
Cambridge,Morecambe,D,0,0,17,5,3,1,6,4,0,2,0,0,1.83,3.9,4.5,1.69,2.14,1,2,1,1,0.0,1.5,1.5,1.0,1.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
Cheltenham,Exeter,A,3,4,11,14,6,8,3,2,1,1,1,0,2.8,3.5,2.6,1.78,2.02,1,0,1,1,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,2.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
Colchester,Forest Green,H,5,1,22,4,9,2,7,5,0,2,0,0,2.55,3.5,2.9,1.66,2.19,1,1,0,2,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,3.0,0.5,3.0,2.5,2.0,0.0,2.0,0.0,2.0,0.0
Grimsby,Wycombe,A,2,3,8,11,4,5,6,3,1,2,1,0,2.9,3.3,2.63,1.97,1.81,0,2,3,2,0.0,1.5,0.5,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0
Lincoln,Carlisle,H,4,1,13,15,5,3,5,7,0,1,0,1,2.15,3.6,3.5,1.72,2.09,1,1,2,1,1.0,0.5,1.5,3.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0
Mansfield,Luton,D,2,2,14,9,5,3,5,2,6,6,0,0,2.4,3.4,3.2,1.94,1.84,2,0,0,1,3.0,0.5,3.0,0.0,1.0,0.0,3.0,0.0,2.5,0.0,1.0,0.0,2.0,0.0,2.0,1.5,5.5,1.0,1.0,0.0,1.0,0.0,2.0,0.0
Newport County,Chesterfield,H,4,1,20,7,8,2,2,3,1,1,0,0,2.3,3.5,3.25,1.91,1.87,0,0,0,2,0.0,1.6666666666666667,1.5,0.0,0.0,0.0,1.3333333333333333,0.0,2.0,0.5,4.0,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.5,1.5,2.0,0.0,2.0,0.0,2.0,0.0
Port Vale,Crewe,A,0,1,12,10,3,4,5,2,1,2,1,0,2.45,3.5,3.0,1.8,1.98,2,3,0,0,0.0,1.5,1.6666666666666667,0.0,1.0,0.0,1.5,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,2.0,3.0,1.5,1.5,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Swindon,Crawley Town,A,0,3,14,18,3,8,8,5,3,1,0,0,1.85,3.9,4.33,1.68,2.16,1,1,0,1,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.0,0.0,1.0,1.0,0.5,1.5,0.5,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Yeovil,Coventry,H,2,0,5,9,2,3,4,9,3,0,0,0,3.8,3.6,2.05,1.98,1.8,3,2,2,0,3.0,0.0,1.5,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,2.5,1.5,0.5,0.0,2.0,1.0,0.0,0.0,0.0
