HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Girona,Levante,A,1,2,14,6,6,2,9,2,2,3,0,0,2.15,3.6,3.2,1.62,2.29,5,8,4,9,0.6,0.6,1.8,0.2,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.3333333333333333,4.0,0.3333333333333333,1.0,1.6,1.4,0.6,2.8,1.4,1.8,0.8,3.0,1.0,1.0,0.0
Leganes,Espanol,A,0,2,11,19,4,7,6,7,4,1,1,0,2.4,3.5,2.87,1.96,1.85,2,4,6,7,1.0,1.4,1.6,1.2,0.6666666666666666,0.0,2.0,0.0,2.0,0.0,1.3333333333333333,0.0,0.4,0.8,0.8,1.4,1.4,0.8,1.4,1.2,1.0,0.0,1.0,0.0
Sociedad,Real Madrid,H,3,1,19,6,7,2,5,2,1,2,0,1,3.0,3.6,2.3,1.57,2.4,6,5,6,5,1.6,0.8,3.0,1.0,2.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,3.6666666666666665,0.0,1.2,1.0,2.2,1.2,2.6,1.0,1.0,1.2,3.0,0.0,0.0,0.0
Valencia,Alaves,H,3,1,10,10,4,3,7,4,2,5,0,0,1.4,5.0,7.5,1.6,2.34,7,3,7,7,2.0,1.8,0.4,1.4,2.0,0.0,2.0,0.3333333333333333,2.3333333333333335,0.0,2.6666666666666665,0.0,1.4,0.6,1.6,2.2,0.6,2.0,1.4,1.4,1.0,0.0,1.0,0.0
Vallecano,Valladolid,A,1,2,16,9,5,6,4,2,2,2,0,0,4.2,3.8,1.8,1.71,2.13,4,3,5,8,1.6,0.0,1.6,0.8,2.6666666666666665,0.0,3.0,0.6666666666666666,4.333333333333333,0.0,3.0,0.0,0.8,0.6,3.4,1.0,1.0,1.0,1.6,1.0,4.0,1.0,5.0,0.0
Villarreal,Eibar,H,1,0,11,4,3,0,5,3,3,2,0,0,1.6,4.33,5.0,1.55,2.43,11,9,5,7,1.6,1.2,1.8,1.0,3.6666666666666665,0.3333333333333333,3.6666666666666665,0.0,2.6666666666666665,0.0,2.0,0.0,2.2,1.8,1.6,1.4,1.0,0.8,1.4,1.0,3.0,0.0,3.0,0.0
Alaves,Girona,H,2,1,14,13,7,4,6,4,3,3,0,0,2.25,3.5,3.1,1.76,2.05,3,10,3,7,0.4,0.8,0.6,0.6,2.3333333333333335,0.0,3.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,0.6,2.0,1.8,1.2,0.8,1.4,1.4,0.6,5.0,0.0,2.0,0.0
Celta,Vallecano,D,2,2,14,11,5,4,3,5,0,4,0,0,1.45,4.75,7.0,1.45,2.66,10,5,5,17,2.4,0.6,1.6,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,3.0,0.6666666666666666,2.0,1.0,1.8,1.0,1.0,0.6,3.4,1.0,3.0,0.0,2.0,0.0
Espanol,Sociedad,H,2,0,9,11,4,2,4,5,3,2,0,0,2.3,3.6,3.0,1.64,2.23,7,4,6,11,1.6,1.6,2.0,0.8,2.0,0.0,1.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,1.4,0.8,1.2,1.4,1.6,1.0,2.2,1.2,1.0,0.0,1.0,0.0
Getafe,Villarreal,D,2,2,17,8,5,4,6,4,2,3,0,0,1.61,4.2,5.25,1.72,2.11,6,2,7,8,2.0,0.6,2.2,1.2,2.3333333333333335,0.3333333333333333,3.3333333333333335,0.3333333333333333,3.3333333333333335,0.0,3.6666666666666665,0.0,1.2,0.4,1.4,0.8,2.2,1.4,1.6,1.4,3.0,0.0,3.0,0.0
Huesca,Leganes,H,2,1,15,9,6,1,4,6,0,1,0,0,2.5,3.75,2.62,1.69,2.15,8,12,7,4,1.0,0.6,1.0,1.4,2.3333333333333335,0.0,3.0,0.6666666666666666,2.0,0.3333333333333333,2.0,0.0,1.6,2.4,1.6,1.2,0.4,0.8,0.8,1.4,5.0,1.0,4.0,1.0
Levante,Ath Madrid,D,2,2,17,17,7,8,6,4,0,1,0,1,3.75,3.75,1.95,1.65,2.23,14,7,5,7,1.8,0.8,2.6,1.2,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.0,4.0,0.0,2.3333333333333335,0.3333333333333333,2.8,1.4,1.8,1.2,1.8,0.6,1.4,1.0,3.0,0.0,5.0,0.0
Sevilla,Ath Bilbao,H,2,0,9,9,3,1,2,3,4,2,0,0,1.85,3.4,4.33,1.74,2.08,10,6,3,6,1.8,1.4,2.6,1.2,2.6666666666666665,0.0,4.0,0.6666666666666666,2.3333333333333335,0.0,3.6666666666666665,0.0,2.0,1.2,1.0,0.8,2.4,1.2,1.2,0.6,4.0,0.0,4.0,0.0
Valladolid,Valencia,A,0,2,19,9,4,6,8,2,1,3,0,0,8.0,5.25,1.36,1.63,2.25,5,5,11,8,1.6,1.4,2.0,1.8,4.333333333333333,0.0,3.0,0.0,2.0,0.0,2.0,0.3333333333333333,1.0,1.0,1.2,1.2,1.6,0.8,1.6,2.2,2.0,0.0,2.0,0.0
Eibar,Barcelona,D,2,2,15,6,8,3,5,2,4,2,0,0,3.6,4.0,1.9,1.46,2.65,5,4,10,7,1.8,0.8,3.0,1.6,2.6666666666666665,0.0,2.0,0.0,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,0.8,1.2,0.6,1.8,0.2,1.4,2.0,2.0,0.0,1.0,0.0
Real Madrid,Betis,A,0,2,9,9,2,7,1,5,4,1,0,0,1.57,4.75,4.75,1.3,3.42,13,5,4,11,3.0,0.4,1.4,0.2,0.6666666666666666,0.0,3.3333333333333335,0.3333333333333333,3.6666666666666665,0.0,2.6666666666666665,0.0,2.6,1.0,1.4,0.6,1.4,1.8,2.2,0.8,2.0,1.0,3.0,0.0
Ath Bilbao,Barcelona,H,1,0,11,11,5,2,3,8,1,1,0,0,5.25,3.8,1.65,1.8,2.0,12,6,8,8,2.6,0.6,3.0,1.2,2.3333333333333335,0.0,3.0,0.0,1.6666666666666667,0.0,2.6666666666666665,0.0,2.4,1.2,1.4,0.2,1.8,0.2,1.6,1.6,2.0,0.0,2.0,0.0
Celta,Real Madrid,A,1,3,7,17,4,11,6,4,5,2,0,1,4.75,4.2,1.65,1.53,2.5,12,6,3,7,2.6,0.6,2.4,0.4,1.0,0.0,1.3333333333333333,0.0,2.0,0.0,3.3333333333333335,0.3333333333333333,2.4,1.2,1.8,1.0,2.2,1.4,1.4,0.6,0.0,0.0,4.0,0.0
