HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Paris SG,St Etienne,H,3,0,14,12,4,2,8,3,2,3,0,0,1.08,11.0,29.0,1.24,3.98,8,2,1,0,3.0,3.0,3.0,3.0,0.0,0.5,2.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
Amiens,Nice,H,3,0,12,12,4,3,3,4,3,3,0,0,3.3,3.2,2.3,2.18,1.67,0,2,0,1,0.0,0.0,1.5,0.0,3.0,0.0,1.5,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.5,0.0,1.5,1.0,1.0,0.0,2.0,0.0,2.0,0.0
Bordeaux,Troyes,H,2,1,12,5,8,2,4,4,0,1,0,0,1.44,4.5,7.5,1.71,2.13,2,0,2,1,3.0,1.0,0.5,3.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.5,2.5,0.5,1.0,1.0,2.0,2.0,0.0,1.0,0.0
Caen,Metz,H,1,0,16,9,4,2,9,3,2,2,0,0,1.85,3.4,4.75,1.99,1.81,0,1,0,2,0.0,1.5,0.0,0.0,1.0,0.0,1.5,0.0,1.5,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.5,2.0,2.0,0.0,2.0,0.0,2.0,0.0
Dijon,Montpellier,H,2,1,7,11,2,2,2,4,2,2,0,0,2.55,3.2,2.88,2.07,1.75,1,4,0,1,0.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,2.5,1.0,1.0,0.5,1.0,0.0,4.0,0.0,2.0,0.0
Nantes,Lyon,D,0,0,6,16,2,3,1,8,1,1,0,0,3.6,3.4,2.1,1.82,1.97,0,1,2,1,0.0,1.5,2.0,3.0,1.0,0.0,1.5,0.5,2.0,0.5,3.0,0.0,0.0,1.0,1.5,0.5,3.5,1.5,1.0,2.0,0.0,1.0,2.0,1.0
Toulouse,Rennes,H,3,2,11,14,7,3,3,4,4,3,0,1,2.3,3.1,3.4,2.28,1.61,1,0,1,1,3.0,0.0,0.5,1.0,4.0,0.0,3.5,0.0,1.5,0.0,0.0,0.0,1.0,0.0,4.5,2.0,1.5,2.0,1.0,1.0,4.0,0.0,2.0,0.0
Angers,Lille,D,1,1,11,13,2,3,7,1,2,5,0,0,2.25,3.1,3.5,2.2,1.66,2,2,0,3,1.0,2.0,1.5,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.5,1.5,1.5,1.0,3.0,0.0,2.0,0.0,2.0,0.0
Guingamp,Strasbourg,H,2,0,14,15,6,3,2,7,1,2,0,0,1.91,3.4,4.33,2.1,1.73,0,3,1,5,0.0,1.5,3.0,0.5,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.5,1.5,3.0,0.0,2.5,0.5,2.0,0.0,3.0,0.0
Monaco,Marseille,H,6,1,14,10,8,3,1,1,2,3,0,0,1.62,4.0,5.5,1.6,2.32,3,2,1,0,3.0,3.0,2.0,3.0,1.0,0.0,1.5,0.0,2.0,0.5,3.0,0.0,3.0,2.0,0.5,2.5,2.0,0.5,0.0,1.0,1.0,0.0,3.0,1.0
Lille,Bordeaux,D,0,0,8,17,2,1,5,3,2,4,1,0,3.0,3.3,2.45,1.99,1.82,3,2,5,5,1.5,0.5,3.0,1.0,2.0,0.0,3.5,0.5,0.5,0.0,2.0,0.0,1.5,1.0,2.0,0.5,2.0,0.5,2.5,2.5,5.0,0.0,0.0,0.0
Metz,Paris SG,A,1,5,8,23,1,12,6,7,0,1,1,0,19.0,10.0,1.13,1.34,3.22,1,4,3,0,0.0,0.0,3.0,3.0,1.5,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.5,2.0,1.5,0.0,3.6666666666666665,0.6666666666666666,0.0,3.0,2.0,0.0,2.0,0.0
Caen,Dijon,H,2,1,12,9,3,4,8,3,1,2,1,0,2.05,3.2,4.0,1.98,1.82,1,1,2,5,1.5,1.5,1.5,0.5,1.5,0.0,1.5,0.0,1.0,0.0,2.0,0.0,0.5,0.5,0.5,1.0,1.5,2.5,2.5,1.0,2.0,0.0,2.0,0.0
Montpellier,Nantes,A,0,1,11,12,3,4,8,3,1,2,1,0,2.15,3.2,3.8,2.45,1.54,2,1,1,3,2.0,0.0,0.5,1.5,2.0,0.0,2.5,0.0,1.0,0.0,1.5,0.5,1.0,0.5,1.5,0.5,0.0,0.5,1.5,0.5,2.0,0.0,1.0,0.0
Nice,Monaco,H,4,0,9,11,5,1,2,11,2,2,0,0,4.75,3.6,1.8,1.66,2.21,3,2,5,1,1.5,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.5,1.0,2.0,0.0,4.5,1.5,0.5,2.5,3.0,0.0,2.0,0.0
Strasbourg,Amiens,A,0,1,10,8,3,3,6,0,1,3,1,0,2.0,3.2,4.2,2.22,1.65,3,0,0,5,3.0,0.3333333333333333,1.5,0.0,1.0,0.0,2.6666666666666665,0.0,3.0,0.0,1.5,0.0,3.0,0.0,2.3333333333333335,0.3333333333333333,1.5,1.0,2.5,0.0,2.0,0.0,3.0,0.0
Troyes,Toulouse,D,0,0,11,7,3,0,4,1,2,3,0,0,2.88,3.2,2.6,2.14,1.7,1,2,4,9,0.5,1.5,3.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,3.5,0.0,0.5,1.0,1.5,1.5,2.0,1.0,4.5,2.0,1.0,0.0,4.0,0.0
Lyon,Guingamp,H,2,1,12,13,4,6,3,6,2,2,0,0,1.4,4.75,8.5,1.5,2.55,7,3,3,3,2.0,2.0,1.5,1.5,2.0,0.5,2.0,0.0,1.5,0.0,2.0,0.0,3.5,1.5,0.5,1.0,1.0,1.5,1.5,1.5,1.0,0.0,1.0,0.0
Marseille,Rennes,A,1,3,10,17,4,4,5,2,6,1,0,0,1.67,4.0,5.0,1.77,2.04,4,1,3,4,2.0,1.5,0.5,0.5,2.0,0.5,3.0,0.0,1.5,0.0,1.5,0.5,2.0,0.5,3.0,1.0,1.5,2.0,2.0,1.5,3.0,0.0,3.0,1.0
St Etienne,Angers,D,1,1,8,15,4,6,1,3,3,2,1,1,2.15,3.2,3.75,2.48,1.53,4,0,3,1,3.0,1.5,1.0,2.0,2.0,0.0,2.0,0.0,2.5,0.0,2.0,0.0,2.0,0.0,1.5,0.5,1.5,1.5,0.5,1.5,3.0,0.0,2.0,0.0
Toulouse,Bordeaux,A,0,1,16,14,5,4,3,9,3,1,0,0,2.9,3.1,2.5,2.2,1.66,4,2,5,5,3.0,0.3333333333333333,3.0,1.0,4.0,0.0,3.3333333333333335,0.0,0.5,0.0,2.6666666666666665,0.0,2.0,1.0,3.0,1.3333333333333333,2.0,0.5,1.6666666666666667,1.6666666666666667,3.0,0.0,4.0,0.0
Dijon,St Etienne,A,0,1,18,16,7,6,1,4,3,3,0,0,3.0,3.2,2.5,2.32,1.59,3,5,1,3,1.5,0.3333333333333333,2.3333333333333335,1.5,1.0,0.0,2.0,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,1.5,2.5,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333,1.5,0.5,2.0,0.0,3.0,1.0
Guingamp,Lille,H,1,0,20,10,4,5,8,8,1,1,0,0,2.15,3.3,3.5,2.06,1.75,2,3,1,4,1.5,1.0,1.3333333333333333,0.5,1.5,0.0,2.0,0.0,2.0,0.3333333333333333,3.5,0.5,1.0,1.5,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.0,0.5,2.0,0.0,2.0,1.0
Monaco,Strasbourg,H,3,0,14,10,5,1,5,5,2,2,0,0,1.18,7.5,15.0,1.4,2.86,9,3,1,7,3.0,2.0,1.5,0.3333333333333333,1.5,0.0,1.6666666666666667,0.0,1.0,0.5,2.6666666666666665,0.0,4.5,1.5,1.6666666666666667,1.6666666666666667,1.5,0.5,2.3333333333333335,0.3333333333333333,2.0,0.0,1.0,1.0
Nantes,Caen,H,1,0,8,8,4,1,4,3,0,2,0,0,1.95,3.25,4.33,2.41,1.55,0,1,2,1,0.5,2.0,2.0,1.5,1.0,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.5,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,2.0,0.0,1.0,1.0
Troyes,Montpellier,A,0,1,7,9,0,3,2,6,3,3,1,0,2.8,3.2,2.7,2.07,1.74,1,2,1,3,0.6666666666666666,1.5,1.3333333333333333,0.0,1.3333333333333333,0.0,2.0,0.0,1.6666666666666667,0.3333333333333333,2.5,0.0,0.3333333333333333,0.6666666666666666,1.5,1.5,0.6666666666666666,0.6666666666666666,1.5,0.5,2.0,0.0,1.0,1.0
Amiens,Marseille,A,0,2,8,22,3,6,6,3,2,3,0,0,4.0,3.2,2.05,2.05,1.76,3,2,2,6,1.5,1.0,1.3333333333333333,1.5,3.0,0.0,2.0,0.0,3.3333333333333335,0.3333333333333333,3.0,0.0,1.5,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,1.0,3.0,0.0,6.0,0.0
Angers,Metz,A,0,1,18,10,5,5,4,5,1,3,0,0,1.5,4.0,7.5,1.96,1.84,3,3,0,3,1.0,1.6666666666666667,0.0,0.0,2.5,0.0,2.0,0.3333333333333333,1.0,0.3333333333333333,2.0,0.0,1.5,1.5,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.0,1.5,0.0,2.0,1.0,0.0,1.0
Paris SG,Lyon,H,2,0,14,12,5,5,9,4,3,2,0,0,1.17,7.5,17.0,1.19,4.55,11,2,2,1,3.0,3.0,2.3333333333333335,2.0,0.6666666666666666,0.3333333333333333,1.5,0.0,2.0,0.3333333333333333,2.0,0.0,3.6666666666666665,0.6666666666666666,0.5,4.0,3.0,1.3333333333333333,0.5,1.0,1.0,0.0,2.0,0.0
Rennes,Nice,A,0,1,17,6,4,3,6,5,1,5,0,0,2.3,3.2,3.3,2.03,1.77,3,4,0,4,0.5,1.3333333333333333,2.0,0.0,1.5,0.0,1.3333333333333333,0.3333333333333333,2.0,0.0,2.0,0.0,1.5,2.0,1.6666666666666667,2.0,2.3333333333333335,0.6666666666666666,2.0,0.0,1.0,0.0,2.0,0.0
Lille,Monaco,A,0,4,11,12,2,7,1,1,1,2,0,0,4.75,3.8,1.7,1.77,2.04,3,2,5,5,1.3333333333333333,0.3333333333333333,3.0,2.0,2.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,4.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.0,2.0,0.0
Nice,Angers,D,2,2,17,15,3,6,8,1,4,2,0,0,1.8,3.5,4.5,2.13,1.71,7,2,4,2,2.0,1.0,0.6666666666666666,1.6666666666666667,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,5.0,0.0,1.0,0.0
Bordeaux,Guingamp,H,3,1,21,10,8,4,5,2,4,2,0,0,1.73,3.5,5.5,1.95,1.85,4,1,4,5,3.0,1.5,2.0,1.0,0.5,0.0,2.3333333333333335,0.0,1.3333333333333333,0.0,2.0,0.0,2.0,0.5,1.25,1.5,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.0,1.0,0.0
Caen,Amiens,H,1,0,17,2,4,0,7,3,1,2,0,0,1.85,3.3,4.75,2.32,1.59,3,2,1,5,2.0,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,2.6666666666666665,0.0,2.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,2.0,0.0
Lyon,Dijon,D,3,3,20,11,6,6,8,1,1,5,0,0,1.29,5.75,10.0,1.41,2.83,9,4,3,7,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.0,1.6666666666666667,0.0,2.0,0.0,3.0,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,2.3333333333333335,1.0,2.0,0.0,3.0,0.0
Metz,Troyes,A,0,1,15,9,7,2,5,4,3,3,0,1,2.0,3.3,4.0,2.03,1.78,2,9,3,3,0.0,1.0,0.5,1.5,1.0,0.3333333333333333,2.3333333333333335,0.0,2.0,0.3333333333333333,2.0,0.0,0.6666666666666666,3.0,1.0,0.3333333333333333,0.25,0.75,1.5,1.5,3.0,0.0,3.0,1.0
Montpellier,Paris SG,D,0,0,5,10,2,1,2,11,2,2,0,0,17.0,7.5,1.17,1.5,2.54,2,2,8,1,1.3333333333333333,1.0,3.0,3.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.3333333333333333,1.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,3.25,0.5,0.5,4.0,3.0,0.0,3.0,0.0
Marseille,Toulouse,H,2,0,22,8,6,1,12,5,2,0,0,0,1.53,4.2,6.5,1.74,2.07,5,4,4,9,1.3333333333333333,2.0,2.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,3.0,0.0,3.6666666666666665,0.0,3.3333333333333335,0.0,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,3.0,1.3333333333333333,3.0,0.0,3.0,0.0
St Etienne,Rennes,D,2,2,9,9,4,4,9,5,3,3,1,0,2.05,3.2,4.0,2.22,1.64,5,1,6,5,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.0,3.0,0.0,1.0,0.0
Strasbourg,Nantes,A,1,2,21,12,6,5,12,3,1,1,0,0,2.55,3.0,3.1,2.56,1.5,3,1,2,3,1.5,0.25,1.3333333333333333,2.0,1.0,0.5,2.3333333333333335,0.0,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,1.5,0.5,2.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.0
Monaco,Montpellier,D,1,1,8,15,1,3,3,4,3,1,0,0,1.36,5.0,8.5,1.59,2.31,12,3,2,3,3.0,2.25,1.25,1.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,4.0,1.0,1.25,2.25,0.5,0.5,1.0,0.6666666666666666,2.0,0.0,2.0,0.0
Dijon,Strasbourg,D,1,1,13,7,6,1,7,4,0,2,1,0,2.05,3.2,4.0,2.04,1.77,3,6,1,10,1.0,0.5,1.0,0.25,1.6666666666666667,0.0,3.6666666666666665,0.0,1.0,0.3333333333333333,2.3333333333333335,0.0,1.0,2.0,2.5,1.5,1.3333333333333333,1.0,2.5,0.25,5.0,0.0,1.0,0.0
Guingamp,Toulouse,D,1,1,6,11,4,2,6,4,1,2,0,0,1.91,3.4,4.33,2.16,1.69,3,3,4,11,2.0,0.75,2.0,0.25,1.3333333333333333,0.0,2.0,0.0,3.6666666666666665,0.0,2.3333333333333335,0.0,1.0,1.0,2.0,1.25,1.3333333333333333,1.0,2.75,1.0,2.0,0.0,0.0,0.0
Nantes,Metz,H,1,0,15,9,6,1,4,4,2,4,0,1,1.67,3.5,6.0,2.18,1.66,1,1,1,3,1.3333333333333333,2.25,0.0,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,2.5,1.0,0.3333333333333333,1.0,0.0,3.0,0.0
Paris SG,Bordeaux,H,6,2,11,17,9,6,1,5,1,2,0,0,1.14,9.0,15.0,1.33,3.26,13,2,6,5,3.0,2.3333333333333335,3.0,1.5,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,3.25,0.5,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.6666666666666666,1.25,1.5,2.0,0.0,4.0,0.0
Rennes,Caen,A,0,1,9,10,2,3,8,3,4,1,0,0,1.91,3.25,4.5,2.11,1.71,3,5,2,2,0.3333333333333333,1.25,2.25,1.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,1.6666666666666667,1.75,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,3.0,0.0,1.0,0.0
Angers,Lyon,D,3,3,15,13,4,6,9,4,2,3,0,1,3.25,3.25,2.3,1.81,1.99,3,4,2,3,0.6666666666666666,1.5,2.0,1.3333333333333333,2.0,0.0,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,1.3333333333333333,1.0,1.5,3.0,1.75,1.0,0.6666666666666666,2.0,0.0,1.0,0.0
Nice,Marseille,A,2,4,19,17,10,9,9,5,2,3,0,1,2.38,3.4,3.0,1.79,2.01,9,4,4,6,1.75,1.0,1.75,2.0,2.6666666666666665,0.0,3.0,0.0,3.6666666666666665,0.3333333333333333,3.0,0.0,2.25,1.0,1.3333333333333333,0.3333333333333333,1.75,1.0,2.0,1.3333333333333333,4.0,0.0,2.0,0.0
Troyes,St Etienne,H,2,1,11,14,7,4,5,8,3,1,1,1,3.3,3.2,2.3,2.33,1.59,1,3,2,3,0.5,2.0,2.0,2.0,2.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.0,0.25,0.75,1.0,1.3333333333333333,1.75,0.75,1.0,0.6666666666666666,3.0,1.0,3.0,1.0
Lyon,Monaco,H,3,2,22,14,7,7,7,5,4,1,0,0,2.1,3.75,3.3,1.45,2.66,12,7,9,5,2.0,1.25,2.5,2.25,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.0,3.0,1.75,1.5,1.25,3.25,1.0,1.25,2.25,3.0,1.0,3.0,0.0
Caen,Angers,A,0,2,22,12,5,4,4,4,1,4,0,0,2.5,3.1,3.1,2.41,1.54,4,2,6,4,2.25,1.5,0.75,1.5,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,2.0,0.3333333333333333,1.0,0.5,0.5,0.75,1.5,1.75,1.0,1.5,1.0,0.0,2.0,0.0
Dijon,Paris SG,A,1,2,15,18,5,8,5,9,3,4,0,0,21.0,9.0,1.13,1.34,3.14,4,7,8,1,1.0,0.5,3.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,3.6666666666666665,0.0,2.0,0.0,1.6666666666666667,0.0,1.0,1.75,2.5,1.5,3.8,0.8,0.3333333333333333,2.6666666666666665,0.0,1.0,1.0,0.0
Guingamp,Rennes,H,2,0,16,11,9,0,6,5,3,6,0,1,2.15,3.3,3.5,2.05,1.74,4,4,8,7,1.75,0.75,0.25,1.25,1.0,0.0,2.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,1.0,1.0,2.0,1.25,0.75,1.5,1.75,2.0,1.0,0.0,4.0,0.0
Lille,Troyes,D,2,2,16,10,6,2,3,1,1,2,1,0,1.55,3.8,6.5,2.02,1.78,3,6,4,3,1.0,0.3333333333333333,1.0,2.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.75,1.5,1.6666666666666667,0.3333333333333333,0.6,0.8,1.0,1.3333333333333333,1.0,0.0,3.0,1.0
St Etienne,Metz,H,3,1,20,10,5,2,12,5,2,1,0,0,1.53,4.0,7.0,1.9,1.87,7,3,1,4,2.0,1.5,0.0,0.75,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,3.0,0.3333333333333333,1.75,0.75,1.25,0.75,0.5,2.5,1.0,0.25,1.0,1.0,4.0,1.0
