HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Bielefeld,Heidenheim,D,1,1,20,9,3,2,8,4,1,1,0,0,2.2,3.4,3.2,1.9,1.86,4,5,2,4,2.0,1.75,1.0,1.0,2.0,0.3333333333333333,2.0,0.0,2.0,0.0,2.3333333333333335,0.0,1.3333333333333333,1.6666666666666667,1.5,2.0,1.5,2.0,1.3333333333333333,0.6666666666666666,1.0,0.0,2.0,0.0
Regensburg,Braunschweig,H,2,1,30,8,6,4,11,4,4,4,0,3,2.75,3.4,2.45,1.81,1.96,1,5,4,4,0.0,1.5,2.0,1.0,2.6666666666666665,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.5,2.0,1.75,0.5,1.3333333333333333,1.3333333333333333,2.0,0.0,1.0,0.0
St Pauli,Fortuna Dusseldorf,A,1,2,15,9,6,3,6,3,1,0,0,0,2.3,3.3,3.1,2.12,1.69,3,6,5,4,1.3333333333333333,2.25,2.5,2.0,0.3333333333333333,0.0,2.3333333333333335,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.0,2.0,0.75,0.75,2.0,1.0,1.3333333333333333,1.6666666666666667,4.0,0.0,3.0,0.0
Bochum,Ingolstadt,H,2,0,16,15,6,3,5,4,2,4,0,0,2.75,3.2,2.55,1.88,1.88,4,5,5,1,1.0,1.0,0.25,2.0,2.0,0.0,1.3333333333333333,0.0,2.0,0.0,2.6666666666666665,0.0,1.3333333333333333,1.6666666666666667,1.75,1.0,1.25,2.25,0.3333333333333333,1.6666666666666667,2.0,0.0,1.0,0.0
Darmstadt,Dresden,D,3,3,18,6,6,4,10,6,3,4,0,0,2.05,3.4,3.6,1.8,1.97,9,5,6,5,2.25,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.0,2.3333333333333335,0.0,1.3333333333333333,0.0,3.0,0.0,2.25,1.25,1.3333333333333333,1.6666666666666667,0.5,1.75,1.6666666666666667,2.0,5.0,0.0,0.0,0.0
Greuther Furth,Nurnberg,A,1,3,20,14,7,7,10,4,2,2,0,0,2.4,3.3,2.88,1.88,1.88,4,4,8,4,1.0,0.25,1.75,2.0,2.0,0.3333333333333333,2.0,0.0,1.0,0.0,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,2.0,0.5,2.0,1.0,1.3333333333333333,2.6666666666666665,1.0,0.0,0.0,0.0
Union Berlin,Kaiserslautern,H,5,0,22,10,11,2,5,6,2,4,0,0,1.65,3.75,5.25,1.98,1.79,6,5,1,8,1.6666666666666667,1.0,0.6666666666666666,0.0,1.6666666666666667,0.0,2.0,0.3333333333333333,2.3333333333333335,0.0,2.3333333333333335,0.0,2.0,1.6666666666666667,1.5,1.25,0.6666666666666666,1.3333333333333333,2.0,0.25,2.0,0.0,1.0,0.0
Ingolstadt,Darmstadt,H,3,0,21,5,5,2,7,5,2,3,0,0,1.91,3.6,3.8,1.89,1.87,5,9,5,4,0.25,1.5,2.0,1.6666666666666667,2.0,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,1.25,2.25,0.75,1.25,2.4,1.6,1.3333333333333333,1.6666666666666667,4.0,0.0,3.0,0.0
Kaiserslautern,Greuther Furth,H,3,0,13,6,4,2,1,5,0,3,0,0,2.45,3.2,2.9,2.26,1.59,2,4,2,8,0.6666666666666666,0.0,0.75,0.25,2.3333333333333335,0.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,2.0,0.0,0.6666666666666666,1.3333333333333333,2.6,0.2,1.25,1.75,2.0,0.5,4.0,0.0,2.0,0.0
Erzgebirge Aue,Union Berlin,A,1,2,15,7,4,2,6,4,0,1,0,0,2.63,3.3,2.6,2.04,1.74,4,6,5,6,1.5,1.75,2.0,1.0,2.3333333333333335,0.0,3.0,0.0,1.6666666666666667,0.0,2.0,0.3333333333333333,1.0,1.5,1.0,1.5,2.75,1.25,1.5,1.25,1.0,0.0,2.0,0.0
Holstein Kiel,Bochum,H,3,0,25,4,8,0,9,1,0,4,0,1,1.83,3.5,4.33,1.69,2.11,7,5,4,7,1.75,2.25,1.5,1.0,3.3333333333333335,0.3333333333333333,2.6666666666666665,0.0,2.3333333333333335,0.0,1.3333333333333333,0.0,1.75,1.25,1.5,2.75,1.5,1.25,1.75,1.0,3.0,0.0,2.0,0.0
Nurnberg,Bielefeld,A,1,2,17,12,4,5,6,2,1,1,0,0,1.73,3.6,4.75,1.7,2.1,8,4,8,6,1.75,2.25,1.75,1.75,1.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.0,0.0,2.0,1.0,1.25,2.75,1.25,1.5,1.5,2.0,2.0,0.0,1.0,0.0
Braunschweig,St Pauli,A,0,2,24,18,9,6,11,2,0,0,0,0,2.5,3.2,2.8,2.04,1.74,7,2,3,3,2.0,0.75,1.0,2.25,1.6666666666666667,0.0,3.3333333333333335,1.0,0.3333333333333333,0.0,2.3333333333333335,0.0,1.75,0.5,1.5,1.25,1.0,2.0,0.75,0.75,4.0,3.0,1.0,0.0
Heidenheim,Dresden,A,0,2,12,11,2,3,5,5,4,2,0,0,2.2,3.4,3.2,1.82,1.95,6,8,9,8,1.0,1.0,1.0,1.25,2.0,0.0,2.0,0.0,1.3333333333333333,0.0,3.3333333333333335,0.0,1.5,2.0,1.25,0.75,0.5,1.75,2.0,2.25,1.0,0.0,4.0,0.0
Sandhausen,Regensburg,H,2,0,9,19,2,2,1,4,4,4,0,1,1.75,3.6,4.75,2.0,1.77,4,2,8,6,2.25,1.25,0.75,1.5,2.0,0.0,1.0,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,1.0,0.5,1.0,1.75,0.75,1.5,1.5,2.0,2.0,0.0,4.0,0.0
Fortuna Dusseldorf,Duisburg,H,3,1,15,27,7,7,2,9,4,2,0,0,1.73,3.6,4.75,1.79,1.96,8,4,8,4,2.5,2.25,0.25,1.75,2.6666666666666665,0.0,2.0,0.0,2.6666666666666665,0.0,2.3333333333333335,0.0,2.0,1.0,1.25,1.75,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0
Duisburg,Braunschweig,D,0,0,11,11,4,3,3,3,2,1,0,0,2.1,3.6,3.2,1.76,2.03,4,12,5,6,0.25,1.4,1.6,0.75,2.6666666666666665,0.0,2.0,0.0,1.0,0.0,3.3333333333333335,1.0,1.0,3.0,1.4,1.8,1.4,0.8,1.5,1.25,2.0,0.0,0.0,0.0
St Pauli,Kaiserslautern,D,1,1,5,7,2,1,4,3,0,1,0,0,1.83,3.5,4.33,2.19,1.65,4,8,1,13,1.0,2.4,1.25,0.0,0.3333333333333333,0.0,2.0,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,2.0,0.6,1.0,1.25,1.0,2.6,0.2,0.0,0.0,0.0,0.0
