HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Morton,Dunfermline,H,3,2,13,7,5,4,1,5,4,3,0,0,2.4,3.5,2.75,2.22,1.62,4,2,5,1,1.5,1.0,3.0,2.0,2.0,0.5,2.0,0.0,1.0,0.0,1.5,0.0,2.0,1.0,0.5,0.5,4.0,1.0,0.5,2.5,3.0,0.0,1.0,0.0
St Mirren,Inverness C,H,4,2,22,9,10,3,11,3,1,2,0,0,2.15,3.5,3.2,1.73,2.02,6,1,5,5,3.0,1.5,0.5,1.5,1.5,0.0,1.5,0.5,3.5,0.5,3.5,0.0,3.0,0.5,2.5,2.0,0.5,1.0,2.5,2.5,1.0,0.0,3.0,0.0
Dumbarton,Brechin,H,2,1,15,9,8,3,10,4,0,2,0,1,2.0,3.75,3.3,1.74,2.01,0,4,1,5,0.5,0.6666666666666666,0.6666666666666666,0.0,2.5,0.5,0.6666666666666666,0.0,1.6666666666666667,0.0,2.5,0.0,0.0,2.0,1.0,0.6666666666666666,1.0,2.3333333333333335,2.5,0.5,1.0,0.0,1.0,0.0
Dunfermline,St Mirren,H,3,0,15,12,6,1,11,10,4,1,0,2,2.5,3.4,2.7,1.67,2.11,8,2,4,5,3.0,1.3333333333333333,3.0,1.5,1.0,0.0,2.0,0.0,1.3333333333333333,0.0,1.5,0.5,4.0,1.0,1.3333333333333333,2.3333333333333335,3.3333333333333335,1.0,2.5,2.0,3.0,0.0,1.0,0.0
Falkirk,Dundee United,D,0,0,6,6,1,0,7,5,1,5,0,0,2.5,3.6,2.6,1.79,1.95,2,5,1,3,0.5,0.3333333333333333,2.3333333333333335,1.5,0.0,0.0,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,5.0,0.0,1.0,2.5,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.5,0.5,2.0,0.0,1.0,0.0
Inverness C,Livingston,A,1,3,8,9,4,4,6,6,2,4,0,0,2.0,3.5,3.6,1.83,1.91,1,2,3,2,0.5,1.0,0.6666666666666666,2.0,3.5,0.5,3.0,0.0,2.6666666666666665,0.0,2.0,0.0,0.5,1.0,3.0,2.3333333333333335,1.3333333333333333,2.0,1.0,1.5,2.0,0.0,3.0,0.0
Queen of Sth,Morton,A,1,2,14,15,8,4,4,5,1,2,0,0,2.1,3.5,3.25,1.88,1.86,5,1,1,1,3.0,1.3333333333333333,2.0,1.0,0.5,0.0,2.0,0.0,2.6666666666666665,0.3333333333333333,2.0,0.0,2.5,0.5,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.5,0.5,1.0,0.0,4.0,0.0
Brechin,Dunfermline,A,0,3,12,17,6,7,4,10,1,1,0,0,6.0,4.0,1.53,1.66,2.15,3,7,7,4,0.6666666666666666,0.0,3.0,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,2.0,0.0,1.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.0,1.0,4.0,0.0
Dumbarton,Inverness C,H,2,1,7,12,4,4,3,2,4,1,0,1,4.0,3.7,1.83,1.78,1.96,2,5,7,9,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,0.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,3.0,2.3333333333333335,0.0,0.0,2.0,0.0
Dundee United,Morton,H,2,1,13,8,5,2,9,5,1,2,0,0,1.91,3.6,3.8,1.91,1.82,4,2,3,2,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,5.0,0.0,2.6666666666666665,0.3333333333333333,2.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,5.0,0.0,2.0,0.0
Falkirk,Livingston,A,0,2,16,4,2,3,9,1,1,1,0,1,2.15,3.5,3.2,1.76,1.98,2,5,6,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.0,1.6666666666666667,1.0,2.6666666666666665,0.0,2.6666666666666665,0.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,2.0,1.0,2.0,1.0,0.0,4.0,0.0
St Mirren,Queen of Sth,H,3,1,10,14,4,9,4,7,2,0,0,0,2.0,3.5,3.6,1.74,2.01,10,3,7,5,3.0,1.0,2.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.0,0.6666666666666666,0.0,2.0,0.0,3.3333333333333335,1.0,2.6666666666666665,1.3333333333333333,2.0,1.0,1.6666666666666667,2.3333333333333335,1.0,2.0,1.0,0.0
Dunfermline,Dundee United,A,1,3,10,7,3,3,9,5,3,3,0,0,2.5,3.4,2.7,1.8,1.96,11,2,1,3,3.0,1.75,2.5,1.3333333333333333,2.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,5.0,0.0,3.6666666666666665,0.6666666666666666,1.0,2.5,1.5,0.75,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
Inverness C,Queen of Sth,D,0,0,3,13,0,3,1,5,3,1,0,0,2.4,3.4,2.8,1.76,1.99,2,5,8,8,0.3333333333333333,0.75,2.0,1.0,3.0,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,2.75,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
Livingston,Dumbarton,H,2,1,10,8,5,4,11,6,3,3,0,0,1.5,4.33,6.0,1.72,2.04,4,6,2,3,0.6666666666666666,2.5,1.75,0.6666666666666666,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,2.0,0.75,2.0,1.0,1.5,1.0,0.6666666666666666,1.0,1.0,4.0,0.0
Morton,Falkirk,A,0,1,9,12,4,4,5,7,1,0,0,0,2.38,3.5,2.8,1.84,1.91,7,4,3,7,2.0,1.25,0.5,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.0,1.0,0.5,1.75,2.3333333333333335,1.0,2.0,0.0,1.0,0.0
St Mirren,Brechin,H,2,1,16,8,5,3,9,5,2,3,0,0,1.29,5.0,11.0,1.52,2.4,13,4,2,7,3.0,1.0,0.5,0.0,1.3333333333333333,0.0,1.3333333333333333,1.0,0.6666666666666666,0.0,2.3333333333333335,0.3333333333333333,3.25,1.0,2.6666666666666665,1.3333333333333333,0.75,2.5,2.3333333333333335,0.6666666666666666,2.0,0.0,1.0,0.0
Brechin,Morton,A,0,1,2,11,0,2,2,5,2,0,0,0,5.5,4.0,1.57,1.74,2.01,3,10,4,4,0.5,0.0,1.5,1.25,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.0,0.75,2.5,2.25,0.75,1.75,1.25,1.0,1.0,3.0,0.0,1.0,0.0
Dumbarton,St Mirren,A,0,2,9,13,2,10,9,11,1,0,0,0,4.75,4.0,1.67,1.69,2.07,4,6,4,8,1.75,0.5,3.0,1.0,2.0,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,1.3333333333333333,1.0,1.0,1.5,1.25,0.75,3.0,1.0,2.6666666666666665,1.3333333333333333,3.0,0.0,2.0,0.0
Falkirk,Inverness C,D,0,0,7,18,2,5,8,6,1,3,0,0,2.05,3.6,3.4,1.71,2.07,2,7,8,11,0.5,1.0,0.5,0.75,0.6666666666666666,0.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.0,0.3333333333333333,0.5,1.75,1.75,1.0,0.5,1.25,2.75,2.0,0.0,0.0,3.0,0.0
Livingston,Dundee United,H,2,0,8,4,3,1,2,9,3,0,0,0,2.6,3.6,2.5,2.04,1.73,6,7,4,4,1.25,2.5,2.5,1.75,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,4.333333333333333,0.0,1.5,1.75,0.75,2.0,1.5,0.75,1.0,1.0,3.0,0.0,3.0,0.0
Queen of Sth,Dunfermline,D,0,0,11,5,5,2,9,5,2,3,0,0,2.38,3.6,2.75,1.76,1.97,6,3,10,4,2.0,1.0,2.25,1.75,0.6666666666666666,0.0,0.6666666666666666,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,2.0,1.0,1.6,1.6,3.0,1.25,1.0,2.5,1.0,0.0,3.0,0.0
Brechin,Queen of Sth,A,0,1,11,13,5,5,6,11,0,1,1,1,7.5,4.09,1.44,1.71,2.05,3,11,8,8,0.4,0.0,1.75,1.0,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.6,2.2,2.25,0.75,1.5,0.75,1.6,1.6,2.0,0.0,2.0,0.0
Dundee United,Inverness C,A,0,2,12,19,4,10,10,7,1,1,0,0,1.75,3.5,4.75,1.83,1.92,6,3,8,11,2.5,1.4,0.5,0.8,0.6666666666666666,0.0,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,2.0,0.3333333333333333,1.5,0.75,1.2,0.8,0.5,1.25,2.2,1.6,0.0,0.0,3.0,0.0
Dunfermline,Livingston,H,3,1,10,6,4,2,2,6,0,3,0,0,2.04,3.39,3.6,1.74,2.0,12,5,8,3,2.25,1.6,1.6,2.5,2.6666666666666665,0.0,2.3333333333333335,0.0,3.0,0.0,2.6666666666666665,0.3333333333333333,3.0,1.25,0.8,2.0,1.6,1.4,0.75,2.0,3.0,0.0,3.0,0.0
Falkirk,St Mirren,D,0,0,17,14,5,4,4,5,2,2,0,0,2.35,3.29,3.0,1.7,2.05,2,7,6,8,0.6,1.0,3.0,1.5,1.0,0.0,1.0,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,0.4,1.4,1.75,1.0,3.0,1.0,2.0,1.5,1.0,0.0,0.0,0.0
Morton,Dumbarton,D,1,1,17,7,11,4,11,6,2,2,0,0,1.53,3.75,7.0,1.82,1.92,7,5,3,5,1.5,1.6,1.4,0.5,2.6666666666666665,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.75,1.25,0.8,1.0,0.8,1.6,1.25,0.75,0.0,0.0,1.0,0.0
Dumbarton,Dundee United,A,0,2,6,11,2,4,7,10,0,1,1,0,4.59,3.75,1.72,1.73,2.03,4,8,4,6,1.4,0.6,2.0,1.4,1.6666666666666667,0.0,2.0,0.0,1.0,0.0,2.6666666666666665,0.0,0.8,1.6,1.2,0.8,1.2,1.0,1.2,0.8,2.0,0.0,1.0,0.0
Inverness C,Dunfermline,H,1,0,10,5,5,1,6,4,2,5,0,0,2.5,3.39,2.7,1.78,1.98,2,5,10,4,0.5,1.4,2.4,1.6,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,2.3333333333333335,0.0,0.5,1.25,1.2,1.8,3.0,1.2,0.8,2.0,1.0,0.0,0.0,0.0
Livingston,Brechin,H,3,2,11,5,4,2,7,1,3,3,0,0,1.28,5.25,10.0,1.59,2.26,8,7,3,9,1.6,2.0,0.2,0.0,3.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6,1.4,1.2,1.8,0.2,2.0,2.25,0.75,3.0,0.0,0.0,1.0
Queen of Sth,Falkirk,H,4,2,12,10,7,5,8,3,1,2,0,0,2.25,3.29,3.2,2.0,1.77,6,3,4,7,1.75,1.6,0.6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,1.5,0.75,1.2,1.6,0.2,1.2,1.75,1.0,1.0,1.0,2.0,0.0
St Mirren,Morton,D,2,2,15,9,6,5,9,8,2,4,0,0,2.04,3.39,3.6,1.8,1.96,15,5,5,4,3.0,1.4,1.4,1.6,1.6666666666666667,0.0,1.0,0.6666666666666666,2.3333333333333335,0.0,1.3333333333333333,0.0,3.0,1.0,1.6,1.2,1.6,1.2,0.8,1.0,2.0,0.0,2.0,0.0
Brechin,Dumbarton,A,0,1,9,13,4,4,2,8,0,1,0,0,3.2,3.5,2.14,1.72,2.04,1,10,4,6,0.2,0.0,1.2,0.6,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,0.2,2.0,2.4,1.0,0.8,2.0,1.2,0.8,3.0,0.0,0.0,1.0
Dundee United,St Mirren,H,2,1,14,8,6,2,2,9,1,2,0,0,2.1,3.5,3.29,1.75,2.0,6,5,6,8,2.0,1.4,2.6,1.4,1.0,0.0,1.3333333333333333,0.0,2.0,0.0,1.0,0.6666666666666666,1.2,1.0,1.2,1.0,2.8,1.2,1.6,1.2,1.0,0.0,2.0,0.0
Falkirk,Dunfermline,D,1,1,13,4,5,2,7,5,3,4,0,2,2.25,3.25,3.2,1.92,1.84,1,6,9,4,0.6,0.8,2.4,1.4,1.3333333333333333,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,3.0,0.0,0.2,1.2,2.2,1.2,3.0,1.2,0.8,1.8,2.0,0.0,5.0,0.0
Livingston,Inverness C,D,0,0,8,6,2,4,3,4,2,3,0,0,2.62,3.39,2.54,1.79,1.93,10,8,9,6,2.0,2.0,1.0,1.4,3.0,0.0,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,2.0,1.6,1.2,1.8,0.6,1.0,1.2,1.8,3.0,0.0,2.0,0.0
Morton,Queen of Sth,A,1,2,12,9,3,6,1,1,0,3,0,0,2.6,3.2,2.7,1.97,1.79,8,6,8,6,1.4,1.6,2.0,1.6,2.3333333333333335,0.0,2.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.6,1.2,1.2,1.4,2.0,1.0,1.2,1.6,4.0,0.0,1.0,0.0
Dundee United,Falkirk,H,3,0,22,4,9,0,9,2,3,2,0,0,1.9,3.6,3.79,1.96,1.79,6,5,6,11,2.0,1.4,0.8,0.8,1.0,0.0,1.3333333333333333,0.0,2.0,0.0,1.3333333333333333,0.0,1.2,1.0,1.2,1.0,0.2,0.6,2.2,1.2,1.0,0.0,3.0,0.0
Dunfermline,Morton,D,1,1,19,10,6,4,7,4,2,0,0,0,2.29,3.39,3.0,1.81,1.95,15,6,7,6,2.4,1.0,0.8,1.6,2.3333333333333335,0.0,4.0,0.6666666666666666,1.0,0.0,2.0,0.0,3.0,1.2,1.0,1.2,1.0,1.4,1.2,1.4,4.0,2.0,0.0,0.0
Brechin,Dundee United,D,1,1,8,13,3,4,7,6,3,1,0,1,8.5,4.75,1.36,1.68,2.09,1,7,5,6,0.2,0.0,2.0,1.4,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.0,0.2,1.4,2.4,1.0,1.6,1.0,1.2,1.0,0.0,0.0,3.0,0.0
Dunfermline,Dumbarton,D,2,2,11,8,5,4,5,3,1,5,0,0,1.39,4.75,7.0,1.64,2.18,11,6,4,5,2.0,1.0,1.2,1.0,1.6666666666666667,0.0,4.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.0,2.2,1.2,1.0,1.2,0.8,2.0,1.0,0.8,2.0,0.0,1.0,0.0
Falkirk,Morton,A,0,3,15,11,4,6,5,6,2,2,0,0,2.14,3.6,3.1,2.11,1.69,1,3,7,6,0.8,0.8,0.8,1.6,2.0,0.0,1.3333333333333333,0.0,1.0,0.0,1.3333333333333333,0.0,0.2,0.6,2.2,1.0,1.0,1.4,1.2,1.4,2.0,0.0,0.0,0.0
Inverness C,St Mirren,A,0,2,10,8,7,3,6,7,1,4,1,0,2.45,3.39,2.75,1.82,1.93,3,5,6,6,1.0,1.0,2.6,1.4,2.3333333333333335,0.0,2.3333333333333335,0.0,2.0,0.0,1.3333333333333333,0.0,0.6,1.0,1.2,1.0,2.8,1.2,1.2,1.2,3.0,0.0,2.0,0.0
Queen of Sth,Livingston,A,0,3,9,6,5,5,5,1,1,2,1,0,1.95,3.5,3.6,1.79,1.96,10,5,9,6,2.0,1.6,2.2,2.0,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,2.0,1.0,1.2,1.2,1.8,1.0,1.2,1.8,3.0,0.0,2.0,0.0
Dumbarton,Queen of Sth,D,2,2,7,12,4,5,5,8,1,1,0,0,4.75,3.75,1.7,1.86,1.89,4,10,6,6,1.2,1.2,1.4,1.6,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.8,2.0,1.2,1.2,1.2,1.4,1.2,1.2,5.0,0.0,1.0,1.0
Inverness C,Brechin,H,4,0,19,8,12,1,10,4,1,1,0,0,1.28,5.5,10.0,1.58,2.28,3,6,5,12,1.0,1.0,0.2,0.0,2.0,0.3333333333333333,2.3333333333333335,0.0,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.6,1.2,1.2,1.0,0.2,1.4,2.4,1.0,1.0,1.0,3.0,0.0
St Mirren,Livingston,H,3,1,17,11,8,8,9,3,0,3,0,0,2.1,3.39,3.39,1.78,1.95,14,6,10,4,2.6,1.4,2.2,2.4,2.0,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,2.0,0.3333333333333333,2.8,1.2,1.0,1.0,1.8,1.0,0.8,2.0,4.0,0.0,2.0,0.0
Dundee United,Dunfermline,H,2,1,11,10,6,2,3,3,3,4,0,0,1.8,3.6,4.33,1.84,1.91,8,5,6,5,2.0,1.6,1.6,1.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,4.0,0.6666666666666666,1.6,1.0,0.8,1.2,2.0,1.4,1.0,1.2,1.0,1.0,1.0,0.0
Morton,Brechin,H,4,1,17,6,10,3,12,1,1,1,0,0,1.36,4.59,8.5,1.74,2.01,5,7,4,12,0.8,1.6,0.2,0.0,1.0,0.0,2.0,0.0,1.0,0.3333333333333333,2.3333333333333335,0.0,1.0,1.4,1.0,1.6,0.2,1.4,2.4,0.8,2.0,0.0,1.0,0.0
Queen of Sth,Inverness C,D,0,0,11,10,4,3,5,6,1,4,0,0,2.14,3.5,3.2,1.83,1.93,6,7,5,6,1.4,1.6,1.4,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.2,1.4,1.2,1.2,1.2,1.0,1.2,1.0,1.0,0.0,1.0,0.0
St Mirren,Dumbarton,A,0,1,5,11,0,6,3,7,0,2,1,0,1.53,4.33,5.75,1.63,2.19,14,7,6,6,2.6,1.4,1.4,1.2,1.3333333333333333,0.0,2.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,2.8,1.4,1.0,1.0,1.2,1.6,1.2,1.2,0.0,0.0,1.0,0.0
Brechin,St Mirren,A,1,2,12,13,5,3,2,7,0,2,0,0,8.0,4.75,1.36,1.58,2.28,1,7,5,5,0.2,0.0,2.0,1.4,1.0,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,0.2,1.4,3.0,1.0,2.0,1.2,1.0,1.0,1.0,0.0,0.0,1.0
Dunfermline,Queen of Sth,A,2,5,9,15,5,8,5,7,1,0,0,0,2.1,3.39,3.39,1.74,2.01,10,7,6,6,1.6,1.0,1.0,1.6,1.0,0.0,4.333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.4,0.8,1.0,1.0,1.4,1.2,1.2,4.0,0.0,1.0,0.0
Morton,Dundee United,A,0,2,10,17,2,10,7,5,1,1,0,0,3.25,3.5,2.1,2.02,1.75,9,7,6,4,1.4,1.6,2.4,1.6,1.0,0.0,2.0,0.0,2.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,1.8,1.4,1.0,1.6,1.8,1.0,0.8,1.2,1.0,0.0,3.0,0.0
Inverness C,Dumbarton,H,1,0,12,7,4,2,5,7,1,2,0,0,1.55,4.0,6.0,1.87,1.87,6,5,6,5,1.4,1.2,1.4,1.6,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,1.2,1.0,0.4,0.6,1.2,1.6,1.0,1.2,4.0,0.0,2.0,0.0
