HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Granada,Cordoba,H,3,1,9.0,17.0,6.0,6.0,4.0,4.0,2.0,3.0,0.0,0.0,2.15,3.0,3.75,2.11,1.69,2,2,3,4,1.0,0.6666666666666666,1.0,1.5,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,2.0,0.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.5,3.0,0.0,0.0,0.0
Reus Deportiu,Osasuna,D,0,0,10.0,12.0,3.0,3.0,2.0,6.0,0.0,3.0,0.0,0.0,2.7,3.0,2.8,2.58,1.46,2,1,4,2,2.0,0.6666666666666666,1.6666666666666667,1.5,1.5,0.0,1.3333333333333333,0.0,4.0,0.0,4.0,0.5,1.0,0.5,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,2.0,2.0,0.0,3.0,0.0
Sp Gijon,Lorca,H,1,0,11.0,15.0,4.0,6.0,7.0,4.0,1.0,2.0,0.0,0.0,1.65,3.4,6.0,2.13,1.68,3,1,1,4,2.0,1.3333333333333333,1.6666666666666667,0.0,1.5,0.0,2.0,0.3333333333333333,1.3333333333333333,0.0,3.0,0.0,1.5,0.5,1.0,1.3333333333333333,1.0,0.3333333333333333,2.0,0.5,1.0,1.0,0.0,0.0
Tenerife,Alcorcon,H,4,0,14.0,13.0,6.0,3.0,5.0,6.0,2.0,2.0,0.0,0.0,1.83,3.1,5.0,2.84,1.39,3,2,1,0,2.0,1.0,1.6666666666666667,2.0,2.5,0.5,2.0,0.0,2.0,0.0,5.0,0.0,1.5,1.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,2.0,0.0,2.0,0.0
Albacete,Oviedo,H,2,1,7.0,11.0,3.0,1.0,7.0,6.0,4.0,3.0,0.0,0.0,3.1,2.9,2.5,2.33,1.56,0,4,2,2,0.0,0.3333333333333333,2.0,1.0,2.5,0.0,3.6666666666666665,0.0,2.3333333333333335,0.0,3.5,0.0,0.0,2.0,1.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0
Cadiz,Numancia,D,0,0,8.0,8.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,3.1,4.2,2.4,1.53,2,0,2,3,2.0,2.0,3.0,0.5,2.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,2.5,0.0,1.0,0.0,0.6666666666666666,1.0,1.6666666666666667,0.0,1.5,1.0,3.0,0.0,1.0,0.0
Huesca,Valladolid,H,1,0,13.0,13.0,3.0,3.0,9.0,6.0,3.0,4.0,0.0,1.0,2.2,3.0,3.6,1.92,1.84,2,0,6,5,2.0,0.3333333333333333,2.0,2.0,3.0,0.0,5.333333333333333,0.3333333333333333,4.0,0.0,3.0,0.0,1.0,0.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.5,3.0,2.0,0.0,6.0,0.0
Vallecano,Leonesa,H,3,1,17.0,2.0,4.0,1.0,7.0,2.0,1.0,3.0,0.0,0.0,1.75,3.4,5.0,1.83,1.94,2,5,2,3,0.5,1.6666666666666667,2.3333333333333335,1.5,1.0,0.0,4.0,0.0,3.6666666666666665,0.0,2.5,0.0,1.0,2.5,0.6666666666666666,1.0,3.0,2.3333333333333335,1.5,1.0,4.0,0.0,5.0,0.0
Zaragoza,Gimnastic,D,1,1,6.0,20.0,3.0,9.0,2.0,5.0,5.0,7.0,1.0,0.0,1.67,3.4,5.75,2.26,1.59,1,2,1,3,0.5,1.0,1.0,0.5,3.0,0.0,3.0,0.3333333333333333,2.0,0.0,2.5,0.0,0.5,1.0,1.3333333333333333,1.0,1.0,2.0,1.5,0.5,2.0,0.0,2.0,0.0
Barcelona B,Lugo,A,1,2,8.0,16.0,5.0,4.0,5.0,7.0,1.0,3.0,0.0,0.0,1.95,3.2,4.2,1.92,1.85,4,3,1,2,1.5,1.6666666666666667,1.3333333333333333,1.5,2.0,0.0,1.0,0.0,2.3333333333333335,0.0,1.5,0.0,2.0,1.5,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,0.0
Leonesa,Almeria,D,0,0,14.0,7.0,2.0,1.0,7.0,1.0,6.0,6.0,1.0,1.0,2.1,3.2,3.6,2.02,1.75,9,7,2,3,2.3333333333333335,1.0,2.3333333333333335,1.0,3.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,3.0,2.3333333333333335,2.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,3.0,0.0,2.0,0.0
Lorca,Cadiz,H,3,0,11.0,15.0,7.0,4.0,3.0,8.0,2.0,4.0,0.0,0.0,2.88,3.0,2.63,2.41,1.52,3,1,3,2,1.6666666666666667,0.0,1.6666666666666667,2.0,1.3333333333333333,0.0,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,2.0,0.0,3.0,1.0
Numancia,Albacete,H,5,1,15.0,10.0,7.0,4.0,4.0,8.0,1.0,5.0,0.0,0.0,1.8,3.5,4.5,2.32,1.56,5,0,1,4,3.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.0,3.0,0.0,3.6666666666666665,0.0,1.6666666666666667,0.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,3.0,0.0,4.0,0.0
Valladolid,Cordoba,H,4,1,18.0,10.0,9.0,4.0,4.0,3.0,1.0,3.0,0.0,1.0,1.85,3.3,4.5,2.08,1.71,5,3,4,7,2.0,1.3333333333333333,1.0,1.0,4.0,0.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,0.0,1.6666666666666667,1.0,2.0,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,4.0,1.0,3.0,0.0
Alcorcon,Granada,A,1,2,13.0,7.0,1.0,5.0,8.0,4.0,4.0,3.0,0.0,0.0,2.15,3.1,3.6,2.42,1.52,2,1,4,5,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.0,0.0,2.0,0.0
Huesca,Vallecano,H,2,1,13.0,12.0,6.0,4.0,4.0,7.0,1.0,4.0,0.0,0.0,2.5,3.1,2.9,2.11,1.68,3,0,3,2,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,3.0,0.0,5.333333333333333,0.3333333333333333,1.0,0.0,4.0,0.0,1.0,0.0,1.6666666666666667,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,3.0,0.0,1.0,0.0
Lugo,Tenerife,H,1,0,8.0,9.0,4.0,3.0,5.0,7.0,3.0,4.0,0.0,0.0,2.5,3.0,3.0,2.52,1.48,2,2,3,4,1.3333333333333333,2.0,2.3333333333333335,1.0,2.3333333333333335,0.0,2.0,0.0,2.3333333333333335,0.3333333333333333,2.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,3.0,0.0,2.0,0.0
Osasuna,Sp Gijon,H,2,0,17.0,6.0,9.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,2.25,3.1,3.4,2.27,1.59,4,3,4,3,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,4.0,0.0,3.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,2.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,3.0,0.0,1.0,0.0
Sevilla B,Reus Deportiu,A,0,1,12.0,6.0,2.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,2.38,3.1,3.1,2.56,1.47,2,4,1,4,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.0,3.6666666666666665,0.0,1.0,0.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,0.0,0.0,0.0
Oviedo,Zaragoza,D,2,2,7.0,10.0,5.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,1.85,3.2,4.75,2.38,1.54,6,3,3,4,2.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,0.0,3.3333333333333335,0.0,3.6666666666666665,0.3333333333333333,3.0,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,3.0,0.0,5.0,1.0
Almeria,Huesca,A,0,3,9.0,20.0,2.0,8.0,5.0,8.0,0.0,2.0,0.0,0.0,2.25,3.0,3.5,2.14,1.67,6,2,3,5,2.3333333333333335,1.0,2.5,0.3333333333333333,2.6666666666666665,0.0,4.333333333333333,0.3333333333333333,2.3333333333333335,0.0,5.333333333333333,0.3333333333333333,2.0,0.6666666666666666,0.75,0.5,1.25,0.25,1.6666666666666667,1.0,6.0,1.0,1.0,0.0
Cadiz,Osasuna,A,0,2,10.0,6.0,2.0,3.0,8.0,2.0,3.0,2.0,0.0,0.0,2.15,3.1,3.6,2.43,1.52,2,0,4,2,1.6666666666666667,1.5,2.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.0,4.333333333333333,0.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,1.25,0.75,1.5,0.75,0.6666666666666666,1.3333333333333333,4.0,0.0,4.0,0.0
Reus Deportiu,Leonesa,D,1,1,11.0,7.0,2.0,3.0,4.0,4.0,1.0,4.0,0.0,0.0,2.25,3.1,3.4,2.39,1.54,2,1,3,6,1.6666666666666667,1.25,2.0,1.0,1.0,0.0,2.0,0.3333333333333333,4.666666666666667,0.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,1.0,0.5,2.25,1.75,2.0,1.0,3.0,1.0,6.0,1.0
Sp Gijon,Sevilla B,H,3,0,13.0,9.0,7.0,2.0,6.0,2.0,1.0,3.0,0.0,0.0,1.57,3.75,6.25,2.11,1.69,4,1,1,4,2.3333333333333335,1.0,0.25,0.6666666666666666,1.3333333333333333,0.0,2.0,0.3333333333333333,3.0,0.0,3.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,1.25,1.0,0.5,1.25,1.3333333333333333,0.3333333333333333,2.0,0.0,3.0,0.0
