HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Alanyaspor,Konyaspor,A,2.05,3.4,3.5,2.1,1.71,2,4,8,2,3,6,2.6,1.0,0.6,0.6
Trabzonspor,Kayserispor,H,1.45,4.5,6.5,1.59,2.29,4,2,9,5,6,8,2.4,2.2,1.2,1.4
Antalyaspor,Bursaspor,A,3.4,3.4,2.1,1.87,1.91,0,1,7,6,1,7,1.4,1.2,0.8,0.4
Fenerbahce,Akhisar Belediyespor,H,1.28,5.5,11.0,1.48,2.56,2,1,8,6,3,5,1.8,1.0,0.8,0.8
Goztep,Sivasspor,D,1.72,4.0,4.2,1.69,2.14,3,3,5,6,6,10,0.8,0.8,0.8,0.4
Rizespor,Galatasaray,A,5.25,3.9,1.61,1.53,2.42,2,3,9,7,9,5,2.0,1.6,3.0,1.8
Buyuksehyr,Ankaragucu,H,1.25,5.5,12.0,1.54,2.42,2,1,8,4,8,9,2.0,1.6,1.4,1.4
Kayserispor,Kasimpasa,H,2.3,3.4,3.0,1.63,2.22,2,1,6,7,4,8,1.2,1.2,1.0,0.8
Konyaspor,Trabzonspor,D,3.5,3.25,2.1,1.86,1.92,2,2,2,5,8,4,0.6,1.0,2.4,2.2
Yeni Malatyaspor,Erzurum BB,H,2.4,3.25,2.9,1.86,1.92,3,1,7,7,5,7,1.4,0.6,2.0,0.8
Besiktas,Alanyaspor,H,1.44,4.2,7.5,1.53,2.41,2,1,13,7,5,8,2.6,2.0,2.4,1.0
Kasimpasa,Konyaspor,D,2.4,3.6,2.7,1.63,2.21,1,1,7,11,7,8,1.0,0.8,0.8,1.0
Antalyaspor,Yeni Malatyaspor,H,2.62,3.5,2.5,1.81,1.96,3,0,7,6,3,10,1.4,1.2,2.0,0.6
Trabzonspor,Besiktas,H,2.75,3.75,2.3,1.42,2.74,2,1,12,7,13,8,2.4,1.8,3.0,2.0
Akhisar Belediyespor,Kayserispor,D,3.4,3.4,2.1,1.73,2.06,2,2,6,8,7,11,0.8,0.8,1.2,1.2
Alanyaspor,Rizespor,D,1.9,3.75,3.6,1.6,2.27,1,1,9,5,9,6,2.4,0.4,1.4,1.6
Bursaspor,Goztep,D,2.1,3.3,3.5,2.09,1.71,0,0,5,8,4,5,0.8,1.0,1.0,0.8
Galatasaray,Buyuksehyr,H,1.7,3.6,5.0,1.76,2.03,2,1,14,1,5,3,3.0,1.8,2.0,1.6
Ankaragucu,Sivasspor,H,2.8,2.3,3.75,2.05,1.76,3,1,5,4,7,9,1.4,1.2,0.8,0.6
Erzurum BB,Fenerbahce,A,2.3,3.75,2.75,1.7,2.1,0,1,9,5,8,8,2.0,0.8,2.2,1.0
Besiktas,Kasimpasa,H,1.25,6.0,11.0,1.25,3.7,3,2,12,5,5,7,3.0,1.4,1.2,0.8
Buyuksehyr,Alanyaspor,D,1.72,4.0,4.33,1.47,2.59,1,1,7,5,4,10,2.0,1.0,2.0,0.4
Rizespor,Trabzonspor,A,2.8,3.8,2.25,1.43,2.73,2,3,8,10,7,5,1.4,1.2,3.0,1.8
Sivasspor,Galatasaray,H,2.75,3.6,2.37,1.4,2.81,4,3,5,7,8,6,0.8,0.6,3.0,1.8
Konyaspor,Akhisar Belediyespor,D,1.45,4.5,6.5,1.59,2.3,0,0,4,6,4,6,0.8,1.0,0.8,0.8
Fenerbahce,Antalyaspor,H,1.66,4.0,4.75,1.47,2.57,3,1,9,6,6,15,2.2,1.4,2.0,1.2
Goztep,Ankaragucu,H,1.36,4.75,8.0,1.69,2.13,2,1,7,6,9,11,1.0,1.0,1.4,1.2
Kayserispor,Erzurum BB,A,2.62,3.4,2.55,1.65,2.16,0,2,6,7,5,8,1.2,0.8,1.4,0.8
Yeni Malatyaspor,Bursaspor,A,3.0,3.3,2.35,1.89,1.88,1,2,9,6,2,4,2.0,0.6,1.0,1.0
Denizlispor,Galatasaray,H,4.5,3.75,1.75,1.72,2.07,2,0,0,0,10,9,0.0,0.0,3.0,1.6
Genclerbirligi,Rizespor,A,2.1,3.3,3.5,2.05,1.75,0,1,3,5,8,7,1.4,0.0,0.8,1.2
Kayserispor,Alanyaspor,A,2.4,3.2,3.0,2.05,1.75,0,1,4,7,4,8,1.0,0.8,2.0,0.6
Sivasspor,Besiktas,H,2.75,3.5,2.4,1.72,2.07,3,0,8,8,12,9,1.4,0.6,3.0,1.4
Konyaspor,Ankaragucu,D,1.72,3.5,5.0,2.1,1.7,0,0,3,5,6,11,0.8,1.0,1.4,0.6
Goztep,Antalyaspor,A,1.85,3.6,4.0,1.8,2.0,0,1,9,7,5,17,1.4,1.0,2.0,0.6
Kasimpasa,Trabzonspor,D,3.3,3.5,2.1,1.57,2.35,1,1,7,8,8,5,1.2,0.6,3.0,2.2
Yeni Malatyaspor,Buyuksehyr,H,3.5,3.25,2.1,2.07,1.72,3,0,10,6,5,5,2.0,0.6,1.6,1.0
Fenerbahce,Gaziantep,H,1.44,4.2,7.5,1.61,2.25,5,0,9,5,0,0,2.2,1.4,0.0,0.0
Besiktas,Goztep,H,1.44,4.2,7.5,1.75,2.05,3,0,12,5,3,3,3.0,1.2,1.4,1.0
Ankaragucu,Kayserispor,D,2.37,3.2,3.0,2.05,1.75,1,1,6,4,8,13,1.4,0.8,0.8,0.8
Alanyaspor,Kasimpasa,H,1.66,4.33,4.33,1.53,2.4,4,1,7,6,7,10,2.0,1.2,1.2,0.6
Buyuksehyr,Fenerbahce,A,2.45,3.2,2.9,1.8,2.0,1,2,6,5,6,5,1.6,0.4,2.2,1.4
Rizespor,Sivasspor,H,2.05,3.3,3.6,1.72,2.07,2,1,7,13,6,9,0.8,1.8,1.4,0.6
Trabzonspor,Yeni Malatyaspor,H,1.65,3.75,5.25,1.6,2.3,2,1,14,6,3,10,3.0,1.8,2.0,0.6
Antalyaspor,Denizlispor,A,2.62,3.2,2.75,1.95,1.85,0,2,8,2,0,0,2.0,1.2,3.0,0.0
Galatasaray,Konyaspor,D,1.4,4.75,7.0,1.57,2.35,1,1,15,2,7,8,3.0,1.0,1.0,1.0
Gaziantep,Genclerbirligi,H,2.37,3.25,3.0,2.1,1.7,4,1,0,0,4,12,0.0,0.0,1.2,0.0
Kasimpasa,Ankaragucu,A,1.7,3.8,4.75,1.65,2.2,0,1,6,7,5,8,1.2,0.0,1.4,0.8
Kayserispor,Galatasaray,A,4.75,3.6,1.72,1.8,2.0,2,3,3,7,7,9,0.8,1.0,2.6,1.0
Konyaspor,Antalyaspor,D,1.57,3.75,6.0,2.15,1.66,2,2,3,3,6,12,1.0,1.2,1.4,1.2
Besiktas,Rizespor,D,1.57,4.0,5.5,1.6,2.3,1,1,14,5,7,4,3.0,1.2,1.4,1.8
Goztep,Denizlispor,D,2.4,3.2,3.0,2.05,1.75,0,0,9,7,2,0,1.4,0.8,3.0,3.0
Genclerbirligi,Buyuksehyr,A,4.5,3.4,1.83,2.2,1.65,1,2,2,5,3,8,1.2,0.0,1.0,0.4
Sivasspor,Gaziantep,D,1.44,4.2,7.5,1.8,2.0,1,1,9,8,0,5,1.4,0.6,3.0,0.0
Fenerbahce,Trabzonspor,D,1.65,4.0,4.75,1.47,2.6,1,1,12,4,8,6,2.2,2.0,3.0,1.8
Yeni Malatyaspor,Alanyaspor,A,3.1,3.3,2.3,1.8,2.0,2,3,10,5,5,5,2.0,0.6,2.0,1.2
Galatasaray,Kasimpasa,H,1.28,5.75,9.5,1.36,3.1,1,0,11,3,5,12,2.6,1.4,0.6,0.0
Buyuksehyr,Sivasspor,D,1.57,3.75,6.0,1.8,2.0,1,1,5,7,6,9,1.0,0.8,1.6,0.6
Antalyaspor,Kayserispor,D,2.1,3.4,3.4,2.05,1.75,2,2,5,4,9,11,1.4,1.4,0.8,1.0
Gaziantep,Besiktas,H,4.2,3.75,1.8,1.7,2.1,3,2,4,1,10,10,3.0,0.5,2.6,1.2
Ankaragucu,Yeni Malatyaspor,A,2.7,3.2,2.6,2.1,1.7,0,4,7,5,4,10,1.4,0.8,1.8,0.6
Rizespor,Goztep,D,1.9,3.5,4.0,2.0,1.8,0,0,7,7,2,5,1.4,1.4,1.6,0.8
Denizlispor,Konyaspor,A,2.1,3.3,3.5,2.15,1.66,0,1,2,0,6,6,3.0,2.0,1.0,1.2
Trabzonspor,Genclerbirligi,D,1.45,4.5,6.5,1.53,2.4,2,2,14,6,5,15,3.0,1.4,0.6,0.0
Alanyaspor,Fenerbahce,H,2.87,3.4,2.37,1.72,2.07,3,1,9,6,7,4,2.0,1.6,2.2,2.0
Goztep,Konyaspor,H,2.3,3.1,3.2,2.5,1.5,1,0,9,6,7,4,1.6,1.0,1.0,1.8
Kasimpasa,Antalyaspor,H,2.4,3.4,2.8,1.72,2.07,3,0,4,7,7,10,0.6,0.0,1.0,1.4
Kayserispor,Denizlispor,D,2.4,3.2,3.0,2.0,1.8,1,1,5,8,2,0,0.8,0.6,1.5,2.0
Fenerbahce,Ankaragucu,H,1.25,5.5,12.0,1.47,2.6,2,1,12,4,4,8,2.2,1.8,1.2,0.8
Rizespor,Gaziantep,A,1.9,3.4,4.0,1.8,2.0,1,2,6,7,1,6,1.0,1.4,3.0,0.5
Genclerbirligi,Alanyaspor,D,3.75,3.4,2.0,1.8,2.0,1,1,2,7,7,6,0.6,0.2,2.0,1.6
Yeni Malatyaspor,Galatasaray,D,4.2,3.6,1.83,1.72,2.07,1,1,11,7,9,10,1.8,1.2,2.6,1.4
Besiktas,Buyuksehyr,D,2.25,3.5,3.0,1.8,2.0,1,1,13,5,4,8,2.6,0.6,1.0,0.8
Sivasspor,Trabzonspor,H,2.37,3.5,2.8,1.61,2.25,2,1,9,6,8,7,1.6,0.6,2.6,1.4
Buyuksehyr,Rizespor,H,1.6,3.75,6.0,1.9,1.9,5,0,5,7,6,5,1.0,1.0,0.8,1.4
Denizlispor,Kasimpasa,A,1.95,3.5,3.8,1.65,2.2,0,1,2,1,5,12,1.5,1.6666666666666667,1.0,0.0
Alanyaspor,Sivasspor,D,1.75,3.6,4.75,1.65,2.2,1,1,11,7,6,9,2.0,1.6,2.2,0.6
Galatasaray,Fenerbahce,D,2.05,3.3,3.6,1.65,2.2,0,0,9,3,7,6,2.6,1.4,2.6,1.8
Konyaspor,Kayserispor,H,1.95,3.25,4.0,2.1,1.7,2,1,4,4,8,12,1.0,1.6,0.8,0.6
Ankaragucu,Genclerbirligi,H,3.6,3.25,2.1,1.95,1.85,2,1,6,8,6,13,1.2,0.8,0.8,0.2
Antalyaspor,Yeni Malatyaspor,H,2.37,3.2,3.0,1.85,1.95,3,0,6,6,8,7,1.0,0.8,1.4,1.2
Trabzonspor,Besiktas,H,2.2,3.8,2.9,1.57,2.35,4,1,12,7,5,11,2.6,1.2,2.2,0.6
Gaziantep,Goztep,D,2.3,3.2,3.2,2.05,1.75,1,1,7,3,2,4,3.0,1.3333333333333333,1.6,1.0
Fenerbahce,Antalyaspor,A,1.36,5.25,7.0,1.5,2.5,0,1,13,4,5,12,2.6,2.0,1.4,0.8
Yeni Malatyaspor,Denizlispor,H,2.05,3.6,3.3,1.72,2.07,5,1,10,7,3,1,1.4,1.2,1.0,1.6666666666666667
Kasimpasa,Konyaspor,A,2.35,3.3,3.0,2.0,1.8,1,4,6,6,7,5,1.0,0.6,1.4,1.6
Goztep,Kayserispor,H,1.75,3.6,4.75,2.1,1.7,4,0,6,5,8,11,1.6,1.2,0.8,0.6
Genclerbirligi,Galatasaray,D,3.4,3.7,2.0,1.8,2.0,0,0,3,5,10,11,0.8,0.2,2.2,1.4
Sivasspor,Ankaragucu,H,1.44,4.33,7.0,1.6,2.3,3,1,10,5,4,6,2.2,0.6,1.6,0.8
Besiktas,Alanyaspor,H,2.0,3.6,3.5,1.65,2.2,2,0,10,5,7,6,2.2,0.0,1.6,1.6
Gaziantep,Buyuksehyr,A,4.0,3.3,1.95,2.05,1.75,1,2,8,4,4,7,2.3333333333333335,1.3333333333333333,1.6,1.0
Rizespor,Trabzonspor,A,2.62,3.25,2.62,1.65,2.2,1,2,7,9,8,8,0.8,1.2,2.6,1.2
Galatasaray,Sivasspor,H,1.55,4.2,5.5,1.6,2.3,3,2,6,2,7,10,2.2,1.0,2.6,0.6
Antalyaspor,Genclerbirligi,A,2.2,3.4,3.2,2.05,1.75,0,6,8,5,5,12,1.4,1.4,1.0,0.2
Buyuksehyr,Goztep,H,1.57,4.0,5.75,2.05,1.75,2,1,10,5,3,4,1.6,1.4,2.0,1.2
Trabzonspor,Gaziantep,H,1.57,4.2,5.25,1.6,2.3,4,1,14,7,3,7,2.6,1.6,1.75,1.3333333333333333
Ankaragucu,Besiktas,D,6.0,4.2,1.5,1.65,2.2,0,0,8,9,4,14,1.6,0.8,2.2,0.0
Kayserispor,Kasimpasa,D,2.37,3.4,2.87,1.8,2.0,1,1,5,8,5,10,0.8,0.6,1.0,0.6
Alanyaspor,Rizespor,H,1.65,3.75,5.25,2.0,1.8,5,2,11,8,5,9,1.6,1.6,0.8,1.2
Denizlispor,Fenerbahce,A,4.0,3.6,1.85,1.72,2.07,1,2,2,2,7,5,1.0,1.25,2.0,2.0
Konyaspor,Yeni Malatyaspor,A,2.05,3.3,3.6,2.1,1.7,0,2,6,5,7,8,1.4,1.6,1.4,1.2
Rizespor,Ankaragucu,H,1.57,4.0,5.5,1.7,2.1,2,0,6,8,4,7,0.8,1.0,1.6,0.8
Sivasspor,Antalyaspor,H,1.75,3.5,4.75,1.75,2.05,2,1,13,6,5,8,2.6,0.4,1.4,1.4
Gaziantep,Alanyaspor,D,3.6,3.5,2.0,1.75,2.05,1,1,9,6,6,6,1.75,1.0,2.2,1.6
Fenerbahce,Konyaspor,H,1.44,4.33,7.0,1.8,2.0,5,1,11,4,7,4,2.0,2.0,1.2,1.6
Yeni Malatyaspor,Kayserispor,H,1.53,4.0,6.0,1.65,2.2,4,0,12,7,6,11,1.4,1.2,0.4,0.6
Genclerbirligi,Denizlispor,A,1.8,3.6,4.5,1.8,2.0,0,2,3,4,4,6,1.0,0.8,0.75,1.25
Goztep,Kasimpasa,A,1.83,3.5,4.33,1.72,2.07,1,4,7,2,5,9,2.0,0.6,1.0,0.8
Besiktas,Galatasaray,H,2.8,3.3,2.45,1.65,2.2,1,0,10,4,7,9,2.2,0.2,2.2,1.0
Buyuksehyr,Trabzonspor,D,2.0,3.5,3.6,1.8,2.0,2,2,10,5,8,7,1.6,1.4,2.6,1.6
Galatasaray,Rizespor,H,1.5,4.2,5.75,1.72,2.07,2,0,7,4,5,12,2.2,1.0,1.4,1.0
Konyaspor,Genclerbirligi,D,2.25,3.2,3.2,2.15,1.66,1,1,4,5,11,11,1.2,1.4,0.4,0.8
Alanyaspor,Buyuksehyr,D,2.37,3.3,2.9,1.95,1.85,0,0,14,6,6,8,2.2,1.6,1.6,1.4
Trabzonspor,Goztep,A,1.61,3.75,5.5,1.85,1.95,0,1,14,6,2,6,2.6,1.2,1.4,0.6
Antalyaspor,Besiktas,A,3.2,3.3,2.25,1.8,2.0,1,2,8,10,4,12,1.4,1.4,2.2,0.2
Denizlispor,Sivasspor,A,2.8,3.3,2.5,1.85,1.95,0,2,3,4,6,10,0.75,1.6,2.6,0.4
Kasimpasa,Yeni Malatyaspor,D,2.15,3.6,3.1,1.57,2.35,2,2,6,7,7,8,1.0,1.4,2.0,1.2
Kayserispor,Fenerbahce,H,7.0,4.33,1.44,1.61,2.25,1,0,4,8,6,5,0.4,0.4,2.0,2.0
Ankaragucu,Gaziantep,A,2.87,3.4,2.37,1.8,2.0,1,2,6,7,4,11,1.6,0.8,1.6,1.0
Fenerbahce,Kasimpasa,H,1.33,5.25,8.0,1.33,3.4,3,2,13,4,7,7,2.0,1.4,1.0,1.4
Genclerbirligi,Kayserispor,H,1.57,4.33,5.0,1.7,2.1,2,1,2,6,4,13,0.4,1.0,1.0,0.4
Rizespor,Antalyaspor,H,1.95,3.5,3.75,1.95,1.85,1,0,6,5,5,7,1.4,0.8,0.8,1.4
Sivasspor,Konyaspor,H,1.8,3.6,4.33,2.0,1.8,2,0,11,4,7,8,2.6,1.0,1.2,1.4
Gaziantep,Galatasaray,A,4.0,3.8,1.8,1.8,2.0,0,2,10,7,4,6,1.6,1.4,2.2,1.0
Goztep,Yeni Malatyaspor,D,1.95,3.5,3.8,1.95,1.85,1,1,6,5,9,7,1.4,1.0,2.0,1.4
Trabzonspor,Alanyaspor,H,2.37,3.6,2.75,1.61,2.25,1,0,12,6,6,6,2.0,1.2,2.2,1.6
Besiktas,Denizlispor,H,1.57,4.2,5.25,1.66,2.15,1,0,8,2,6,6,2.2,0.8,0.6,1.6
Buyuksehyr,Ankaragucu,H,1.25,5.5,12.0,1.47,2.6,2,1,11,6,3,7,1.6,1.6,1.0,0.8
Galatasaray,Buyuksehyr,A,2.5,3.25,2.8,2.05,1.75,0,1,7,3,5,6,2.2,1.6,2.2,1.6
Denizlispor,Rizespor,H,2.1,3.5,3.2,2.05,1.75,2,0,3,6,4,13,0.6,1.0,1.4,0.8
Ankaragucu,Trabzonspor,A,3.8,3.6,1.9,1.61,2.25,0,3,4,8,7,7,1.0,0.6,2.0,1.2
Konyaspor,Besiktas,A,2.9,3.25,2.45,2.0,1.8,0,1,5,6,5,11,1.2,1.2,2.2,0.8
Kayserispor,Sivasspor,A,4.0,3.4,1.9,1.72,2.07,1,4,5,6,7,7,1.0,0.2,2.6,1.0
Alanyaspor,Goztep,A,1.61,3.75,5.75,2.0,1.8,0,1,13,5,3,6,2.2,1.0,1.6,1.0
Kasimpasa,Genclerbirligi,A,2.15,3.5,3.2,1.6,2.3,1,2,7,8,11,9,1.0,1.4,1.0,1.0
Yeni Malatyaspor,Fenerbahce,D,2.62,3.4,2.55,1.66,2.15,0,0,15,5,5,6,2.0,1.6,2.0,1.4
Antalyaspor,Gaziantep,D,2.0,3.5,3.6,1.85,1.95,1,1,6,12,6,12,0.8,0.8,1.0,1.4
Genclerbirligi,Yeni Malatyaspor,D,2.15,3.5,3.2,1.8,2.0,3,3,4,6,9,6,1.0,1.6,1.6,1.6
Rizespor,Konyaspor,H,2.25,3.2,3.3,2.25,1.61,3,1,5,4,6,9,1.4,0.2,1.0,1.2
Sivasspor,Kasimpasa,H,1.6,4.0,5.25,1.53,2.4,2,0,10,4,8,6,2.6,1.6,0.8,1.4
Alanyaspor,Ankaragucu,H,1.3,5.5,9.0,1.57,2.35,5,0,9,5,4,9,1.6,1.0,0.8,0.6
Goztep,Fenerbahce,D,3.3,3.4,2.15,2.05,1.75,2,2,7,5,3,5,1.6,1.6,2.0,1.0
Gaziantep,Denizlispor,A,2.0,3.4,3.8,2.05,1.75,1,2,6,8,4,7,1.0,1.6,0.6,1.0
Buyuksehyr,Antalyaspor,H,1.45,4.2,8.0,1.72,2.07,2,0,12,5,4,8,2.2,2.2,1.0,0.8
Trabzonspor,Galatasaray,D,2.3,3.4,3.0,1.72,2.07,1,1,11,5,6,4,2.0,1.6,2.0,1.6
Besiktas,Kayserispor,H,1.25,6.0,10.0,1.5,2.5,4,1,6,2,4,14,2.2,1.4,1.0,0.2
Fenerbahce,Genclerbirligi,H,1.45,4.5,6.5,1.57,2.35,5,2,11,6,12,6,2.0,1.2,1.2,1.6
Yeni Malatyaspor,Sivasspor,A,2.2,3.6,3.0,1.61,2.25,1,3,12,5,10,6,1.6,1.2,3.0,1.6
Ankaragucu,Goztep,A,3.75,3.3,2.0,2.1,1.7,1,3,3,10,4,3,0.8,0.0,1.6,1.6
Galatasaray,Alanyaspor,H,1.85,3.8,3.75,1.95,1.85,1,0,6,3,5,7,2.0,1.2,1.6,1.0
Konyaspor,Gaziantep,D,2.0,3.3,3.75,2.15,1.66,0,0,5,7,7,8,1.0,0.6,0.4,1.6
Antalyaspor,Trabzonspor,A,2.7,3.5,2.45,1.72,2.07,1,3,7,11,9,6,1.0,0.6,2.0,1.6
Denizlispor,Buyuksehyr,D,3.6,3.3,2.05,2.1,1.7,1,1,3,6,6,3,0.6,1.4,2.6,2.2
Kasimpasa,Besiktas,A,3.75,3.8,1.85,1.53,2.4,2,3,7,9,6,8,0.8,1.4,2.6,1.4
Kayserispor,Rizespor,H,2.9,3.4,2.3,1.8,2.0,1,0,6,9,3,15,1.0,0.0,1.8,0.2
Alanyaspor,Antalyaspor,D,1.53,4.33,5.5,1.7,2.1,0,0,11,4,2,8,1.6,0.4,0.8,0.6
Rizespor,Kasimpasa,A,2.05,3.6,3.4,1.57,2.35,0,3,8,5,8,7,1.8,0.0,0.8,1.4
Genclerbirligi,Goztep,H,2.0,3.4,3.75,2.0,1.8,3,1,6,7,7,4,1.2,1.4,1.6,2.0
Galatasaray,Ankaragucu,D,1.28,5.5,9.5,1.6,2.3,2,2,6,3,3,14,2.0,1.2,0.8,0.0
Gaziantep,Kayserispor,H,1.57,4.2,5.25,1.66,2.15,3,0,4,8,3,16,0.4,1.6,1.6,0.0
Sivasspor,Fenerbahce,H,2.75,3.4,2.45,1.65,2.2,3,1,11,3,4,4,3.0,2.0,2.4,1.2
Besiktas,Yeni Malatyaspor,A,1.45,4.5,6.5,1.53,2.4,0,2,9,2,8,9,2.6,2.0,1.6,1.2
Buyuksehyr,Konyaspor,D,1.44,4.33,7.5,2.0,1.8,1,1,13,4,6,12,2.6,1.8,1.0,0.6
Trabzonspor,Denizlispor,A,1.57,4.2,5.25,1.61,2.25,1,2,10,4,6,8,2.0,2.0,0.8,1.4
Antalyaspor,Ankaragucu,D,1.57,4.2,5.25,1.72,2.07,2,2,6,12,4,14,0.8,0.8,0.8,0.2
Yeni Malatyaspor,Rizespor,A,1.66,4.0,4.75,1.6,2.3,0,2,11,5,2,15,1.6,1.8,1.8,0.0
Kasimpasa,Gaziantep,A,2.0,3.5,3.6,1.57,2.35,3,4,9,11,6,7,0.8,1.4,0.8,1.6
Goztep,Galatasaray,H,2.87,3.3,2.4,2.0,1.8,2,1,9,7,4,3,1.6,1.8,2.0,1.2
Genclerbirligi,Sivasspor,D,2.6,3.4,2.6,1.57,2.35,2,2,8,7,12,6,1.6,1.4,3.0,2.0
Kayserispor,Buyuksehyr,A,8.0,4.75,1.36,1.65,2.2,1,4,5,6,5,3,1.6,0.0,2.2,1.8
Fenerbahce,Besiktas,H,2.0,3.6,3.5,1.6,2.3,3,1,15,7,7,7,2.4,1.0,2.4,2.0
Denizlispor,Alanyaspor,A,3.3,3.3,2.2,2.05,1.75,1,5,4,6,2,6,0.8,1.8,1.6,0.4
Konyaspor,Trabzonspor,A,2.9,3.3,2.4,2.0,1.8,0,1,3,5,11,6,1.0,0.8,1.4,2.0
Besiktas,Genclerbirligi,H,1.5,4.75,5.75,1.61,2.25,4,1,8,3,12,9,2.4,2.0,1.6,1.4
Ankaragucu,Denizlispor,D,2.9,3.25,2.4,1.8,2.0,2,2,4,9,7,8,0.8,0.4,0.8,1.8
Buyuksehyr,Kasimpasa,H,1.36,5.0,7.5,1.44,2.7,5,1,9,5,10,7,2.2,2.2,0.2,1.4
Trabzonspor,Kayserispor,H,1.12,7.5,21.0,1.3,3.5,6,2,7,5,2,17,1.4,2.6,1.4,0.0
Galatasaray,Antalyaspor,H,1.4,4.75,7.0,1.7,2.1,5,0,8,5,2,5,2.0,1.0,0.4,0.8
Sivasspor,Goztep,H,1.75,3.75,4.5,1.75,2.05,1,0,12,3,7,6,3.0,2.0,1.6,1.8
Alanyaspor,Konyaspor,H,1.53,3.8,6.5,2.15,1.66,2,1,10,3,7,12,1.6,0.8,0.4,0.8
Gaziantep,Yeni Malatyaspor,D,2.37,3.6,2.75,1.65,2.2,1,1,6,7,10,6,0.8,1.6,1.4,1.8
Rizespor,Fenerbahce,A,5.0,3.8,1.66,1.65,2.2,1,2,7,6,5,7,1.8,0.6,2.4,1.0
Ankaragucu,Konyaspor,A,2.87,3.2,2.5,2.15,1.66,0,1,4,10,4,13,0.4,0.4,0.4,0.2
Alanyaspor,Kayserispor,H,1.18,7.0,13.0,1.33,3.4,5,1,7,2,4,19,1.6,0.8,1.4,0.0
Buyuksehyr,Yeni Malatyaspor,H,1.53,4.33,5.5,1.65,2.2,4,1,12,5,9,7,2.2,2.2,1.4,1.4
Gaziantep,Fenerbahce,A,4.2,4.2,1.7,1.65,2.2,0,2,6,6,5,7,1.0,1.6,2.4,1.0
Antalyaspor,Goztep,A,2.5,3.1,2.9,2.07,1.72,0,3,5,14,6,5,0.4,0.2,1.6,1.8
Galatasaray,Denizlispor,H,1.33,5.0,9.0,1.57,2.35,2,1,10,3,8,5,2.0,1.0,0.8,2.0
Trabzonspor,Kasimpasa,H,1.4,5.0,6.5,1.36,3.1,6,0,9,6,10,11,1.4,2.6,0.2,1.2
Besiktas,Sivasspor,A,1.83,3.8,4.0,1.6,2.3,1,2,10,4,13,7,2.4,2.0,3.0,2.0
Rizespor,Genclerbirligi,H,2.3,3.4,3.0,1.85,1.95,2,0,7,6,12,11,1.8,0.6,1.6,1.4
Genclerbirligi,Gaziantep,H,1.85,3.6,4.0,1.75,2.05,1,0,10,9,8,9,1.6,0.8,0.8,1.6
Kayserispor,Ankaragucu,D,2.75,3.6,2.37,1.8,2.0,1,1,5,9,5,13,1.4,0.0,0.2,0.4
Kasimpasa,Alanyaspor,A,3.6,3.75,1.9,1.47,2.6,1,2,9,15,6,6,0.2,0.6,2.0,0.8
Fenerbahce,Buyuksehyr,H,2.1,3.6,3.2,1.8,2.0,2,0,16,7,8,3,2.4,1.6,2.6,2.2
Denizlispor,Antalyaspor,A,2.2,3.4,3.25,1.85,1.95,0,3,5,10,1,10,0.8,1.4,0.4,0.2
Goztep,Besiktas,H,2.87,3.3,2.4,1.9,1.9,2,1,10,8,7,6,1.6,1.8,1.8,2.0
Konyaspor,Galatasaray,A,3.5,3.6,2.0,2.07,1.72,0,3,1,5,4,4,0.4,0.8,2.0,1.0
Sivasspor,Rizespor,D,1.45,4.75,6.0,1.6,2.3,1,1,10,2,4,10,3.0,2.6,1.8,0.6
Buyuksehyr,Genclerbirligi,H,1.44,4.33,7.0,1.61,2.25,3,1,14,4,6,13,2.6,1.6,2.2,0.8
Antalyaspor,Konyaspor,D,2.15,3.2,3.5,2.25,1.61,0,0,5,11,4,8,0.4,0.8,0.4,0.8
Rizespor,Besiktas,A,3.5,3.6,2.0,1.72,2.07,1,2,7,6,8,8,1.8,0.8,1.8,1.8
Trabzonspor,Fenerbahce,H,2.5,3.75,2.5,1.65,2.2,2,1,15,5,7,6,2.0,2.6,3.0,1.6
Ankaragucu,Kasimpasa,D,2.37,3.75,2.62,1.6,2.3,1,1,4,11,6,16,0.2,0.6,0.2,0.6
Alanyaspor,Yeni Malatyaspor,H,1.45,4.5,6.5,1.72,2.07,2,1,12,3,8,9,2.0,1.4,1.4,1.2
Gaziantep,Sivasspor,H,3.4,3.75,2.0,1.72,2.07,5,1,5,7,13,5,0.8,1.6,2.6,2.6
Galatasaray,Kayserispor,H,1.14,8.5,13.0,1.36,3.1,4,1,10,4,5,20,2.0,1.4,1.4,0.0
Denizlispor,Goztep,D,3.0,3.4,2.3,1.95,1.85,1,1,4,11,8,5,0.8,1.4,1.6,1.8
Yeni Malatyaspor,Ankaragucu,A,1.57,4.0,5.5,1.65,2.2,0,1,10,6,6,12,1.4,1.0,0.4,0.6
Konyaspor,Denizlispor,D,1.83,3.4,4.5,2.1,1.7,0,0,1,6,7,7,0.4,1.0,1.0,1.4
Besiktas,Gaziantep,H,1.36,5.0,7.5,1.57,2.35,3,0,10,6,7,6,1.8,1.8,1.4,1.6
Genclerbirligi,Trabzonspor,A,3.1,3.6,2.15,1.57,2.35,0,2,11,7,11,4,2.2,0.6,2.0,2.6
