HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Wycombe,Notts County,A,2.2,3.5,3.5,2.02,1.75,2,4,2,2,0,3,1.0,3.0,3.0,0.0
Notts County,Accrington,D,2.5,3.4,3.0,1.83,1.95,2,2,2,0,2,3,3.0,1.5,3.0,0.0
Barnet,Stevenage,A,2.6,3.4,2.9,1.84,1.94,0,1,1,0,1,1,3.0,0.5,2.0,1.0
Cambridge,Morecambe,D,1.83,3.9,4.5,1.69,2.14,0,0,1,2,1,1,0.0,1.5,1.5,1.0
Cheltenham,Exeter,A,2.8,3.5,2.6,1.78,2.02,3,4,1,0,1,1,3.0,0.0,3.0,1.0
Colchester,Forest Green,H,2.55,3.5,2.9,1.66,2.19,5,1,1,1,0,2,1.0,0.0,2.0,0.0
Grimsby,Wycombe,A,2.9,3.3,2.63,1.97,1.81,2,3,0,2,3,2,0.0,1.5,0.5,3.0
Lincoln,Carlisle,H,2.15,3.6,3.5,1.72,2.09,4,1,1,1,2,1,1.0,0.5,1.5,3.0
Mansfield,Luton,D,2.4,3.4,3.2,1.94,1.84,2,2,2,0,0,1,3.0,0.5,3.0,0.0
Newport County,Chesterfield,H,2.3,3.5,3.25,1.91,1.87,4,1,0,0,0,2,0.0,1.6666666666666667,1.5,0.0
Port Vale,Crewe,A,2.45,3.5,3.0,1.8,1.98,0,1,2,3,0,0,0.0,1.5,1.6666666666666667,0.0
Swindon,Crawley Town,A,1.85,3.9,4.33,1.68,2.16,0,3,1,1,0,1,1.0,3.0,0.0,0.0
Yeovil,Coventry,H,3.8,3.6,2.05,1.98,1.8,2,0,3,2,2,0,3.0,0.0,1.5,3.0
Cambridge,Colchester,H,2.1,3.5,3.8,1.89,1.9,1,0,1,2,1,6,0.5,1.5,2.0,0.0
Carlisle,Mansfield,D,3.2,3.6,2.3,1.76,2.04,1,1,4,2,3,4,1.5,1.5,2.0,0.5
Cheltenham,Stevenage,A,2.6,3.5,2.8,1.8,1.98,0,1,4,4,2,1,1.5,0.0,2.0,2.0
Chesterfield,Coventry,D,3.4,3.5,2.25,1.97,1.82,0,0,3,3,2,2,1.5,0.0,1.5,1.5
Crawley Town,Yeovil,H,2.5,3.4,3.0,1.76,2.04,2,0,1,4,5,12,0.0,1.5,3.0,0.0
Exeter,Newport County,H,2.38,3.4,3.2,1.9,1.88,1,0,2,0,5,4,3.0,2.0,3.0,1.6666666666666667
Grimsby,Crewe,H,2.63,3.4,2.88,1.95,1.83,1,0,2,5,1,0,0.0,1.5,1.6666666666666667,3.0
Lincoln,Luton,D,2.7,3.5,2.7,1.79,2.0,0,0,5,2,2,3,2.0,0.5,3.0,0.5
Morecambe,Accrington,A,3.4,3.6,2.2,1.79,2.0,1,2,2,2,4,5,1.5,1.0,3.0,0.5
Port Vale,Notts County,A,2.75,3.4,2.7,1.8,1.98,0,1,2,4,4,5,0.0,1.5,2.0,1.5
Swindon,Barnet,A,2.05,3.6,3.8,1.88,1.9,1,4,1,4,2,3,0.5,3.0,1.5,0.5
Wycombe,Forest Green,H,1.91,3.6,4.5,1.86,1.92,3,1,4,6,1,7,0.5,3.0,2.0,0.0
Accrington,Carlisle,H,2.2,3.6,3.4,1.74,2.07,3,0,5,2,3,5,3.0,1.3333333333333333,1.3333333333333333,1.5
Barnet,Cambridge,H,2.3,3.5,3.25,2.02,1.77,3,1,1,1,1,1,1.5,1.3333333333333333,1.3333333333333333,1.5
Colchester,Crawley Town,H,2.1,3.75,3.6,1.72,2.09,3,1,6,2,3,1,2.0,0.0,1.0,1.5
Coventry,Port Vale,H,1.73,4.0,5.0,2.04,1.76,1,0,3,1,3,3,1.5,1.3333333333333333,0.0,1.5
Crewe,Chesterfield,H,2.38,3.5,3.1,1.86,1.92,5,1,4,3,1,6,1.6666666666666667,1.5,1.3333333333333333,0.0
Forest Green,Exeter,A,3.0,3.6,2.4,1.73,2.08,1,3,6,5,5,4,2.0,0.0,3.0,2.0
Luton,Swindon,A,1.67,4.1,5.5,1.69,2.13,0,3,11,2,3,1,3.0,0.6666666666666666,0.3333333333333333,3.0
Mansfield,Grimsby,H,1.6,4.0,6.5,1.97,1.82,4,1,4,2,4,4,2.0,0.6666666666666666,1.0,1.5
Newport County,Wycombe,D,2.5,3.6,2.88,1.89,1.89,0,0,4,1,6,4,3.0,1.25,1.3333333333333333,3.0
Notts County,Morecambe,H,1.65,4.0,6.0,1.77,2.0,2,0,4,2,1,1,2.0,2.0,1.0,1.0
Stevenage,Lincoln,A,2.8,3.5,2.6,1.8,1.98,1,2,6,4,2,3,2.0,2.3333333333333335,1.6666666666666667,0.5
Yeovil,Cheltenham,D,2.8,3.5,2.6,1.88,1.91,0,0,5,2,1,5,3.0,0.0,1.0,0.0
Accrington,Grimsby,A,1.85,3.75,4.5,1.8,1.98,1,2,8,2,5,8,3.0,1.3333333333333333,1.0,1.0
Barnet,Exeter,A,2.5,3.5,2.95,1.82,1.96,1,2,4,2,8,5,2.0,1.3333333333333333,3.0,2.3333333333333335
Colchester,Chesterfield,D,1.95,3.75,4.0,1.74,2.05,1,1,9,3,2,11,2.3333333333333335,0.0,1.3333333333333333,0.0
Coventry,Carlisle,H,2.0,3.6,4.0,1.83,1.95,2,0,4,1,3,8,2.0,1.3333333333333333,1.3333333333333333,1.0
Crewe,Cambridge,A,2.45,3.4,3.1,1.97,1.81,0,1,9,4,2,4,2.0,1.5,1.3333333333333333,1.0
Forest Green,Lincoln,A,3.7,3.6,2.1,1.83,1.96,0,1,7,8,4,4,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333
Luton,Port Vale,H,1.57,4.2,6.5,1.82,1.96,2,0,11,5,3,4,2.0,0.6666666666666666,0.0,1.0
Mansfield,Wycombe,D,2.0,3.6,4.0,2.03,1.76,0,0,8,3,6,4,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.3333333333333335
Newport County,Cheltenham,H,2.1,3.6,3.7,1.83,1.94,1,0,4,1,1,5,2.0,1.25,1.0,0.3333333333333333
Notts County,Swindon,H,2.1,3.7,3.6,1.85,1.92,1,0,6,2,6,1,2.3333333333333335,2.0,0.3333333333333333,3.0
Stevenage,Crawley Town,D,1.91,3.75,4.2,1.81,1.97,1,1,7,6,4,4,1.3333333333333333,2.3333333333333335,1.0,1.0
Yeovil,Morecambe,D,2.1,3.6,3.7,1.87,1.91,2,2,5,2,1,3,2.3333333333333335,0.0,1.0,0.6666666666666666
Cambridge,Coventry,H,2.8,3.3,2.75,2.26,1.6,2,1,2,2,2,2,1.3333333333333333,1.5,2.25,1.3333333333333333
Carlisle,Barnet,D,2.45,3.5,3.0,1.78,2.0,1,1,5,3,6,4,1.3333333333333333,0.75,1.5,1.3333333333333333
Cheltenham,Colchester,H,2.38,3.5,3.1,1.81,1.97,3,1,4,5,1,7,1.0,0.25,2.0,0.0
Chesterfield,Accrington,A,3.4,3.6,2.2,1.86,1.91,1,2,3,3,6,6,1.3333333333333333,0.25,2.25,1.3333333333333333
Crawley Town,Notts County,A,3.2,3.6,2.3,1.9,1.87,0,1,3,4,5,5,1.0,1.0,2.5,2.0
Exeter,Crewe,H,1.95,3.7,4.1,1.72,2.09,3,0,3,0,1,1,3.0,2.5,1.6,1.5
Grimsby,Yeovil,H,2.0,3.6,4.0,2.07,1.73,2,1,3,5,5,14,1.0,1.5,2.0,0.0
Lincoln,Mansfield,A,2.6,3.3,3.0,2.21,1.64,0,1,5,2,4,5,1.6666666666666667,1.75,2.0,0.6666666666666666
Morecambe,Newport County,H,3.7,3.75,2.05,1.7,2.11,2,1,3,4,5,5,1.0,0.75,2.3333333333333335,1.25
Port Vale,Forest Green,D,2.3,3.5,3.25,1.95,1.83,1,1,2,5,2,10,0.0,0.75,1.0,0.0
Swindon,Stevenage,H,2.4,3.6,3.0,1.79,1.98,3,2,2,8,3,1,0.3333333333333333,2.25,1.25,2.3333333333333335
Wycombe,Luton,A,3.1,3.5,2.4,2.07,1.73,1,2,7,7,2,3,1.3333333333333333,2.0,2.25,0.6666666666666666
Forest Green,Swindon,A,2.95,3.5,2.5,1.76,2.03,0,2,7,9,6,2,1.0,0.25,1.0,2.25
Accrington,Cheltenham,D,2.2,3.9,3.2,1.64,2.22,1,1,9,4,1,6,2.25,1.75,1.5,0.25
Barnet,Crawley Town,A,1.85,3.8,4.5,1.81,1.97,1,2,5,4,5,5,1.5,1.25,0.75,1.0
Colchester,Wycombe,A,3.2,3.5,2.35,1.82,1.96,1,2,10,4,6,4,2.0,0.0,1.0,2.0
Coventry,Exeter,H,2.2,3.5,3.5,1.92,1.84,2,0,6,1,10,6,2.25,1.0,3.0,2.5
Crewe,Carlisle,A,2.7,3.6,2.63,1.71,2.08,0,5,9,5,3,10,1.6,1.0,1.25,0.75
Luton,Chesterfield,H,1.53,4.33,7.0,1.62,2.24,1,0,13,5,3,12,2.25,1.25,1.0,0.25
Mansfield,Cambridge,H,1.91,3.6,4.5,2.19,1.65,2,1,8,3,3,4,2.0,1.25,1.75,1.5
Newport County,Grimsby,H,2.15,3.5,3.6,1.95,1.83,1,0,5,1,7,9,2.3333333333333335,1.0,1.5,1.5
Notts County,Lincoln,H,2.9,3.4,2.6,2.16,1.67,4,1,7,2,5,4,2.5,2.25,1.25,1.75
Stevenage,Morecambe,H,1.85,3.8,4.5,1.69,2.14,2,1,8,7,3,5,1.25,1.75,1.5,0.75
Yeovil,Port Vale,D,2.8,3.4,2.7,2.26,1.61,1,1,7,4,3,6,2.0,0.0,0.25,0.75
Cambridge,Forest Green,H,1.85,3.75,4.5,1.81,1.97,3,0,4,3,3,11,1.75,1.2,0.8,0.25
Carlisle,Stevenage,A,2.2,3.7,3.3,1.73,2.08,0,2,6,4,5,4,1.25,1.2,1.6,1.75
Cheltenham,Mansfield,H,2.88,3.4,2.6,2.17,1.67,3,0,7,6,5,5,1.5,0.4,2.2,1.25
Chesterfield,Yeovil,A,2.25,3.5,3.4,1.96,1.83,2,3,4,5,6,16,1.0,0.2,1.8,0.0
Crawley Town,Newport County,A,2.88,3.5,2.55,1.91,1.87,1,2,3,5,6,7,0.75,1.4,2.5,1.0
Exeter,Notts County,A,2.3,3.5,3.25,1.81,1.97,0,3,6,0,6,5,3.0,2.0,2.6,2.25
Grimsby,Colchester,D,2.45,3.5,3.0,1.85,1.93,2,2,5,6,2,10,1.5,1.2,1.6,0.0
Lincoln,Barnet,H,1.91,3.6,4.4,1.97,1.81,2,1,5,3,7,5,1.25,1.4,1.2,1.25
Morecambe,Luton,D,4.5,4.0,1.8,1.65,2.18,0,0,5,5,4,4,1.5,0.6,2.4,1.25
Port Vale,Accrington,A,3.4,3.4,2.3,1.99,1.79,1,2,3,6,8,7,0.25,0.8,2.0,1.75
Swindon,Coventry,A,2.88,3.2,2.75,2.21,1.63,1,2,5,10,3,4,1.0,2.4,2.4,1.0
Wycombe,Crewe,H,1.83,3.8,4.6,1.83,1.95,3,2,8,9,1,4,1.0,2.2,1.4,1.0
Chesterfield,Cheltenham,A,3.3,3.3,2.2,1.83,1.95,0,2,6,8,2,7,0.8,0.2,1.8,0.4
Coventry,Crewe,H,1.65,3.75,5.5,1.91,1.86,1,0,8,1,3,7,2.4,1.4,1.4,0.75
Crawley Town,Carlisle,A,3.0,3.3,2.35,1.78,1.99,0,1,4,7,8,10,0.6,1.4,1.0,1.2
Exeter,Morecambe,H,1.65,3.75,5.25,1.65,2.17,4,1,6,3,4,7,2.4,2.0,1.4,0.6
Forest Green,Accrington,A,3.6,3.5,2.0,1.72,2.08,0,1,7,11,10,8,0.8,0.2,2.0,2.0
Grimsby,Lincoln,D,3.3,3.3,2.2,2.1,1.71,0,0,7,8,6,8,1.4,1.2,1.6,1.4
Luton,Newport County,H,1.8,3.5,4.5,1.76,2.03,3,1,14,5,5,5,2.4,1.2,2.5,1.4
Mansfield,Notts County,H,2.05,3.3,3.6,1.99,1.79,3,1,10,4,9,5,2.2,1.0,2.6,2.4
Stevenage,Port Vale,H,2.0,3.25,3.9,1.96,1.82,2,0,10,8,4,7,1.6,2.0,0.2,0.8
Swindon,Cambridge,H,2.35,3.3,3.0,1.98,1.79,2,0,6,12,4,6,0.8,2.4,2.0,1.2
Wycombe,Barnet,H,1.95,3.4,4.0,1.86,1.92,3,1,11,11,8,7,1.4,2.2,1.2,1.0
Yeovil,Colchester,A,2.6,3.4,2.6,1.82,1.94,0,1,8,5,4,12,1.8,0.6,1.6,0.2
Accrington,Luton,A,3.1,3.6,2.38,1.86,1.92,0,2,10,5,4,4,2.0,2.6,2.4,1.2
Barnet,Coventry,D,3.5,3.5,2.2,2.02,1.76,0,0,6,6,5,5,1.2,0.8,2.4,1.4
Cambridge,Wycombe,A,3.0,3.4,2.5,2.02,1.77,1,3,7,3,8,5,2.0,1.2,1.8,2.2
Carlisle,Exeter,A,2.5,3.75,2.8,1.74,2.06,0,1,6,6,10,8,1.0,1.2,2.4,2.0
Cheltenham,Swindon,H,2.3,3.6,3.2,1.86,1.92,2,1,10,6,8,2,1.8,1.0,1.2,2.4
Colchester,Mansfield,H,3.1,3.5,2.4,1.98,1.8,2,0,11,6,5,8,1.6,0.8,2.2,1.0
Crewe,Stevenage,H,3.1,3.5,2.38,1.88,1.9,1,0,7,8,7,4,1.4,0.6,2.0,2.0
Lincoln,Chesterfield,H,1.62,4.2,6.0,1.8,1.98,2,1,7,4,3,13,1.6,1.4,0.8,0.2
Morecambe,Crawley Town,A,2.8,3.7,2.5,1.76,2.04,0,1,5,5,7,6,1.4,0.4,0.6,1.4
Newport County,Yeovil,H,1.8,3.9,4.6,1.75,2.05,2,0,6,1,9,18,2.5,1.2,1.2,0.6
Notts County,Forest Green,D,1.5,4.6,7.0,1.76,2.02,1,1,11,3,3,14,2.6,2.4,0.6,0.2
Port Vale,Grimsby,A,2.45,3.3,3.2,2.3,1.59,1,2,4,8,7,10,0.2,0.2,1.6,1.2
Accrington,Coventry,H,3.3,3.5,2.3,2.19,1.65,1,0,7,6,3,5,1.4,2.6,2.4,1.0
Chesterfield,Morecambe,A,2.25,3.5,3.4,1.75,2.04,0,2,5,7,4,10,0.8,0.2,0.8,0.4
Colchester,Carlisle,A,2.4,3.6,3.0,1.74,2.04,0,1,12,5,7,9,2.0,0.8,1.0,1.2
Forest Green,Newport County,A,3.6,3.5,2.15,1.99,1.79,0,4,5,10,5,7,0.6,0.4,2.6,1.2
Grimsby,Crawley Town,D,2.25,3.6,3.25,2.11,1.69,0,0,7,6,8,5,1.6,1.2,0.6,2.0
Lincoln,Cambridge,D,1.95,3.5,4.33,2.04,1.74,0,0,8,4,4,7,2.0,1.4,2.0,1.2
Luton,Stevenage,H,1.67,4.2,5.25,1.84,1.93,7,1,9,4,6,4,2.4,1.8,2.0,1.8
Mansfield,Swindon,A,2.0,3.6,4.0,2.04,1.74,1,3,11,5,7,3,2.2,0.8,1.2,1.8
Notts County,Barnet,H,2.05,3.75,3.75,1.85,1.92,2,1,10,4,7,8,2.2,2.4,0.8,0.8
Port Vale,Cheltenham,H,3.0,3.4,2.5,1.97,1.8,3,1,3,7,3,5,0.2,0.2,1.8,1.0
Wycombe,Exeter,D,2.15,3.7,3.4,1.73,2.07,0,0,12,10,10,7,1.8,2.2,2.4,2.4
Yeovil,Crewe,H,2.63,3.4,2.88,1.9,1.87,2,0,5,4,3,8,1.2,0.6,1.8,0.6
Barnet,Mansfield,D,3.1,3.5,2.38,1.98,1.8,1,1,5,6,3,8,0.8,0.8,2.0,0.8
Cambridge,Yeovil,H,1.7,4.0,5.5,1.98,1.8,2,1,7,4,7,12,2.0,0.8,1.2,0.6
Carlisle,Wycombe,D,2.9,3.6,2.5,1.87,1.91,3,3,5,5,8,4,1.0,1.8,2.0,2.2
Cheltenham,Grimsby,A,2.0,3.8,3.8,1.95,1.82,2,3,11,7,6,10,1.8,1.0,1.8,1.2
Coventry,Forest Green,A,1.5,4.75,7.0,1.76,2.01,0,1,6,1,4,13,2.4,1.0,0.0,0.4
Crawley Town,Chesterfield,A,2.1,3.6,3.75,1.96,1.82,0,2,3,5,4,13,0.6,1.6,0.2,0.2
Crewe,Notts County,H,3.5,3.5,2.2,2.04,1.75,2,0,7,7,10,5,1.8,0.0,2.6,2.4
Exeter,Luton,A,3.1,3.6,2.35,1.77,2.0,1,4,9,4,6,3,2.4,2.0,2.4,1.8
Morecambe,Port Vale,A,3.1,3.5,2.4,2.01,1.78,0,3,3,5,1,8,0.8,0.8,0.8,0.2
Newport County,Colchester,A,2.1,3.6,3.7,1.84,1.93,1,2,8,1,4,9,2.6,1.2,1.4,0.8
Stevenage,Accrington,H,2.6,3.5,2.8,1.92,1.85,3,2,9,5,9,5,2.0,1.2,1.4,2.6
Swindon,Lincoln,A,2.8,3.4,2.7,2.18,1.66,0,1,7,11,4,6,1.2,1.8,1.6,1.4
Barnet,Yeovil,D,1.9,3.75,4.2,1.85,1.93,1,1,6,6,5,10,1.0,0.8,1.2,0.6
Cambridge,Chesterfield,H,1.8,4.0,4.5,1.88,1.9,2,1,9,5,5,9,2.4,0.8,0.2,0.8
Carlisle,Notts County,D,2.54,3.5,2.87,2.02,1.77,1,1,5,8,6,5,0.6,1.8,2.6,1.8
Cheltenham,Lincoln,H,2.75,3.39,2.75,2.0,1.78,1,0,10,6,5,5,1.8,1.0,1.6,2.0
Coventry,Colchester,D,1.8,3.79,4.75,1.89,1.89,0,0,6,1,6,7,2.4,1.0,1.4,1.4
Crawley Town,Luton,D,5.25,3.75,1.75,1.92,1.86,0,0,3,6,8,2,0.6,1.6,2.4,2.2
Crewe,Accrington,A,3.2,3.6,2.29,1.9,1.88,0,2,8,7,9,6,1.8,0.0,1.4,2.4
Exeter,Port Vale,A,2.1,3.79,3.5,1.84,1.93,0,1,9,8,4,6,1.8,2.0,0.8,0.8
Morecambe,Grimsby,D,3.0,3.39,2.5,1.93,1.85,0,0,3,7,8,9,0.8,0.8,1.8,1.8
Newport County,Mansfield,D,2.45,3.39,3.1,2.04,1.75,1,1,5,2,3,7,2.0,1.2,2.0,1.0
Stevenage,Forest Green,A,1.95,3.6,4.2,1.69,2.12,1,2,9,6,4,8,2.0,1.2,0.0,1.0
Swindon,Wycombe,H,3.1,3.6,2.35,1.96,1.82,1,0,7,9,8,5,1.2,1.8,2.0,1.8
Accrington,Barnet,H,2.04,3.6,3.79,1.8,1.98,4,1,6,5,8,9,1.4,2.4,0.6,0.8
Chesterfield,Carlisle,D,3.0,3.7,2.35,1.88,1.9,2,2,3,9,7,5,0.2,0.8,0.6,1.8
Colchester,Crewe,H,1.95,3.79,4.0,1.86,1.92,3,1,7,5,2,10,1.4,1.6,1.2,0.0
Forest Green,Morecambe,H,2.2,3.7,3.29,1.82,1.96,2,0,1,11,6,10,0.0,1.6,1.0,0.8
Grimsby,Cambridge,D,2.79,3.5,2.62,2.05,1.74,0,0,5,3,3,7,1.8,2.0,2.4,0.8
Lincoln,Crawley Town,D,1.75,3.79,5.25,2.03,1.76,0,0,4,3,5,5,1.6,1.4,0.2,1.6
Luton,Coventry,A,2.0,3.79,3.75,2.0,1.78,0,3,13,5,3,4,2.4,2.2,2.0,1.0
Mansfield,Exeter,D,2.35,3.5,3.2,1.86,1.92,1,1,10,6,6,4,2.0,1.0,1.2,2.0
Notts County,Newport County,H,2.39,3.5,3.1,2.02,1.76,3,0,10,3,8,7,2.6,1.4,2.0,1.2
Port Vale,Swindon,A,2.62,3.29,2.95,2.16,1.67,0,3,6,7,9,4,0.8,1.4,1.8,1.8
Wycombe,Cheltenham,D,2.04,3.6,3.79,1.74,2.05,3,3,10,6,4,5,2.0,1.6,2.4,1.0
Yeovil,Stevenage,H,2.87,3.39,2.6,2.0,1.79,3,0,5,4,6,11,1.2,0.8,2.0,1.2
Newport County,Port Vale,D,2.29,3.39,3.39,2.05,1.74,1,1,6,3,5,5,2.0,1.2,0.8,1.4
Barnet,Colchester,A,2.87,3.5,2.54,1.84,1.94,0,1,4,6,6,6,0.6,0.2,1.4,1.6
Cambridge,Accrington,D,2.6,3.5,2.79,1.97,1.81,0,0,10,6,9,5,2.4,1.0,1.4,2.4
Carlisle,Yeovil,H,1.8,4.2,4.33,1.76,2.01,4,0,5,8,6,9,0.6,2.0,1.6,0.8
Cheltenham,Luton,D,3.6,3.7,2.1,1.79,1.98,2,2,11,5,8,2,2.4,1.0,2.4,2.2
Coventry,Mansfield,A,2.04,3.5,4.0,2.22,1.62,0,1,5,1,3,7,2.0,1.4,1.6,1.0
Crawley Town,Forest Green,D,2.1,3.5,3.75,2.06,1.74,1,1,1,6,5,6,0.2,1.8,0.6,1.6
Crewe,Lincoln,A,3.6,3.39,2.2,2.07,1.73,1,4,3,8,3,5,1.2,0.0,1.6,1.4
Exeter,Grimsby,H,1.95,3.79,4.0,1.73,2.07,2,0,8,9,7,5,1.2,1.6,1.4,2.0
Morecambe,Wycombe,H,4.0,3.75,1.95,1.73,2.07,2,1,2,5,8,6,1.0,0.8,1.6,1.6
Stevenage,Notts County,D,3.2,3.6,2.29,1.86,1.91,1,1,9,6,6,6,2.0,0.6,2.6,1.4
Swindon,Chesterfield,D,1.9,3.75,4.33,1.92,1.85,2,2,7,5,5,6,1.8,1.8,0.2,0.8
Accrington,Newport County,D,2.14,3.6,3.5,1.88,1.9,1,1,7,6,8,9,1.4,2.0,1.6,1.2
Chesterfield,Exeter,H,3.29,3.6,2.25,1.8,1.98,1,0,5,11,4,4,0.2,0.8,1.2,1.6
Colchester,Morecambe,D,1.85,3.79,4.5,1.74,2.06,0,0,7,5,6,10,1.4,2.2,1.0,0.8
Forest Green,Crewe,H,2.29,3.5,3.25,1.97,1.81,3,2,2,8,3,12,0.6,1.6,1.2,0.0
Grimsby,Carlisle,A,2.79,3.5,2.62,2.02,1.77,0,1,4,3,9,4,1.4,1.4,1.0,2.0
Lincoln,Coventry,A,2.89,3.29,2.62,2.33,1.57,1,2,4,3,6,4,1.6,1.4,1.4,1.4
Luton,Cambridge,H,1.7,4.09,5.25,1.73,2.08,7,0,13,5,2,4,2.4,1.8,2.0,1.0
Mansfield,Stevenage,H,1.8,3.75,5.0,1.9,1.88,1,0,7,6,5,14,1.6,1.0,2.0,0.6
Notts County,Cheltenham,H,2.04,3.6,3.79,1.87,1.9,3,1,11,3,7,8,2.6,1.0,2.0,1.0
Port Vale,Barnet,H,2.04,3.5,4.0,2.08,1.73,1,0,6,9,5,12,0.8,1.6,0.6,0.2
Wycombe,Crawley Town,H,1.8,3.79,4.75,1.76,2.03,4,0,10,8,4,2,1.6,1.4,0.4,1.8
Yeovil,Swindon,A,3.6,3.5,2.14,2.05,1.75,1,2,8,4,9,4,1.6,0.8,1.4,1.8
Accrington,Wycombe,H,2.54,3.5,2.87,1.79,1.99,1,0,7,5,9,8,1.6,2.0,2.2,1.4
Cheltenham,Cambridge,D,2.29,3.5,3.25,1.89,1.89,0,0,10,6,1,11,2.0,1.0,2.0,0.4
Chesterfield,Forest Green,H,2.2,3.6,3.39,1.95,1.83,3,2,5,9,5,6,0.8,0.8,1.2,1.6
Colchester,Lincoln,H,3.0,3.39,2.5,2.07,1.73,1,0,6,4,6,6,1.4,2.2,1.6,1.4
