HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Sassuolo,Genoa,H,2.1,3.3,3.75,2.13,1.7,5,3,5,3,2,7,2.0,1.6,1.8,0.2
Torino,Spal,H,1.66,3.75,5.5,1.99,1.81,1,0,4,4,6,4,1.4,1.2,2.0,1.6
Frosinone,Sampdoria,A,3.5,3.4,2.1,2.02,1.79,0,5,0,0,1,12,1.0,0.0,2.0,0.0
Inter,Parma,A,1.25,6.0,12.0,1.6,2.31,0,1,12,7,0,1,1.4,2.4,0.5,0.0
Napoli,Fiorentina,H,1.57,4.2,5.75,1.61,2.29,1,0,13,8,8,8,2.6,1.8,1.8,1.8
Cagliari,Milan,D,5.0,3.6,1.75,1.93,1.86,1,1,5,4,7,9,1.6,1.2,2.0,1.0
Empoli,Lazio,A,5.0,3.8,1.7,1.68,2.17,0,1,2,0,9,8,3.0,0.5,1.4,2.0
Genoa,Bologna,H,1.9,3.25,4.5,2.31,1.6,1,0,9,7,1,5,1.8,0.2,0.6,0.4
Juventus,Sassuolo,H,1.2,7.0,13.0,1.44,2.7,2,1,10,3,7,8,2.4,2.2,2.4,1.6
Roma,Chievo,D,1.22,6.5,13.0,1.41,2.82,2,2,9,7,5,13,1.6,2.4,1.4,0.8
Udinese,Torino,D,2.9,3.25,2.5,1.96,1.84,1,1,4,8,7,7,1.2,1.0,1.4,1.2
Spal,Atalanta,H,4.0,3.5,1.95,2.03,1.77,2,0,6,4,8,6,2.0,1.4,2.0,1.2
Sampdoria,Fiorentina,D,2.87,3.25,2.54,1.86,1.94,1,1,8,3,6,9,2.0,0.6,1.8,1.2
Sassuolo,Empoli,H,2.1,3.3,3.6,1.84,1.96,3,1,8,4,1,2,2.4,1.4,1.5,0.5
Fiorentina,Spal,H,1.61,3.6,6.5,1.97,1.82,3,0,13,6,5,4,1.8,0.8,2.4,1.4
Parma,Cagliari,H,2.4,3.2,3.1,2.11,1.71,2,0,3,4,3,10,0.5,1.5,1.2,1.2
Sampdoria,Inter,A,4.33,3.8,1.8,1.76,2.04,0,1,9,4,12,4,2.0,0.6,0.8,2.4
Bologna,Roma,H,5.5,3.75,1.66,1.81,1.98,2,0,4,8,7,2,0.6,0.4,1.8,2.4
Chievo,Udinese,A,3.0,3.2,2.5,2.21,1.65,0,2,6,6,8,10,1.4,1.0,1.4,1.0
Frosinone,Juventus,A,13.0,7.5,1.16,1.53,2.47,0,2,0,5,9,6,0.5,0.0,2.4,2.2
Lazio,Genoa,H,1.44,4.33,8.0,1.6,2.29,4,1,9,6,5,11,1.4,2.0,1.8,0.2
Milan,Atalanta,D,2.04,3.5,3.6,1.89,1.9,2,2,11,4,7,7,2.0,1.2,2.0,1.0
Torino,Napoli,A,4.5,3.8,1.75,1.77,2.03,1,3,4,4,5,7,1.4,1.2,2.6,1.8
Inter,Fiorentina,H,1.66,3.8,5.5,1.81,1.98,2,1,9,8,5,10,0.8,2.4,2.4,0.8
Atalanta,Torino,D,1.8,3.6,4.5,1.79,2.01,0,0,10,4,8,8,2.0,0.6,1.2,1.2
Cagliari,Sampdoria,D,2.5,3.3,2.87,1.85,1.94,0,0,4,4,6,9,1.2,1.2,1.4,0.6
Genoa,Chievo,H,1.8,3.4,5.0,2.16,1.68,2,0,9,7,6,13,1.8,0.0,1.4,1.0
Juventus,Bologna,H,1.16,7.5,17.0,1.54,2.44,2,0,9,4,1,5,2.4,2.6,0.6,0.4
Napoli,Parma,H,1.22,6.0,15.0,1.52,2.46,3,0,12,7,1,1,2.6,1.8,1.3333333333333333,1.5
Roma,Frosinone,H,1.2,7.0,13.0,1.42,2.76,4,0,11,7,0,5,1.8,1.8,0.3333333333333333,0.0
Udinese,Lazio,A,4.2,3.75,1.85,1.81,1.99,1,2,4,7,8,7,1.4,1.6,1.4,2.0
Empoli,Milan,D,5.25,3.75,1.7,1.73,2.08,1,1,2,1,7,7,1.5,0.3333333333333333,2.0,1.2
Spal,Sassuolo,A,2.54,3.2,2.9,2.08,1.73,0,2,8,4,7,9,2.4,1.2,2.4,1.4
Inter,Cagliari,H,1.33,5.0,10.0,1.59,2.33,2,0,7,9,3,8,0.8,2.4,1.2,1.2
Juventus,Napoli,H,1.8,3.6,4.75,1.96,1.84,3,1,11,3,7,8,3.0,2.6,2.6,1.8
Roma,Lazio,H,2.37,3.5,2.9,1.61,2.28,3,1,13,6,6,5,1.8,1.8,1.4,2.0
Bologna,Udinese,H,2.5,3.1,3.1,2.42,1.54,2,1,4,8,8,6,0.6,0.2,1.4,1.6
Chievo,Torino,A,3.75,3.2,2.1,2.12,1.7,0,1,5,6,7,6,1.4,0.8,1.2,1.4
Fiorentina,Atalanta,H,2.25,3.3,3.25,1.9,1.89,2,0,13,2,6,9,2.4,0.8,1.6,0.6
Frosinone,Genoa,A,3.5,3.1,2.25,2.18,1.67,1,2,0,7,6,15,0.3333333333333333,0.0,1.8,0.0
Parma,Empoli,H,2.3,3.2,3.3,2.02,1.78,1,0,5,4,2,5,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333
Sassuolo,Milan,A,3.3,3.4,2.2,1.78,2.01,1,4,10,5,7,7,2.4,1.4,2.0,1.2
Sampdoria,Spal,H,1.8,3.6,4.33,1.93,1.86,2,1,8,5,5,7,1.4,0.8,2.4,1.2
Torino,Frosinone,H,1.36,4.75,9.0,1.88,1.9,3,2,4,6,0,9,1.2,1.8,0.25,0.0
Cagliari,Bologna,H,2.04,3.25,3.8,2.28,1.61,2,0,4,4,1,7,1.2,1.2,1.2,0.2
Empoli,Roma,A,5.5,4.0,1.61,1.65,2.21,0,2,3,2,4,4,1.3333333333333333,0.25,1.8,1.8
Udinese,Juventus,A,9.0,4.75,1.36,1.78,2.02,0,2,4,7,10,5,1.4,1.4,3.0,2.6
Atalanta,Sampdoria,A,1.6,4.0,5.5,1.73,2.08,0,1,8,3,6,5,1.6,0.4,1.4,0.8
Genoa,Parma,A,1.75,3.75,4.75,2.0,1.8,1,3,8,6,1,4,1.8,0.6,1.75,1.0
Lazio,Fiorentina,H,1.85,3.75,4.2,1.75,2.06,1,0,9,7,6,11,1.4,1.4,2.4,0.8
Milan,Chievo,H,1.25,5.75,12.0,1.61,2.28,3,1,13,6,6,15,2.0,1.2,0.8,0.8
Napoli,Sassuolo,H,1.33,5.25,9.0,1.44,2.68,2,0,11,5,8,9,2.6,1.8,1.8,1.4
Spal,Inter,A,6.0,3.8,1.61,2.03,1.77,1,2,8,3,11,3,2.4,0.6,1.4,2.4
