HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
St Pauli,Heidenheim,H,1.85,3.4,4.2,2.12,1.69,1,0,2,2,0,2,1.0,1.5,1.5,0.0
Bochum,Dresden,H,1.95,3.3,4.0,1.74,2.04,3,2,0,1,2,2,0.0,0.5,1.5,1.0
Sandhausen,Fortuna Dusseldorf,A,2.45,3.3,2.88,2.24,1.61,1,2,1,0,2,0,3.0,2.0,2.0,3.0
Union Berlin,Bielefeld,D,1.73,3.5,5.0,1.74,2.04,1,1,4,3,2,1,3.0,2.0,3.0,3.0
Kaiserslautern,Braunschweig,D,2.5,3.3,2.75,2.25,1.6,1,1,1,1,2,2,1.0,0.0,2.0,1.0
Dresden,Greuther Furth,D,2.35,3.3,3.0,1.95,1.83,1,1,1,4,1,4,1.5,0.5,0.0,0.0
Heidenheim,Regensburg,A,2.0,3.5,3.6,1.88,1.91,1,3,3,3,5,4,1.5,0.0,0.0,1.5
Bielefeld,Duisburg,A,2.1,3.4,3.4,2.0,1.78,0,4,4,1,2,2,3.0,2.0,0.5,1.5
Holstein Kiel,Kaiserslautern,H,1.75,3.75,4.33,1.93,1.85,2,1,5,3,0,5,2.0,1.5,1.0,0.0
Ingolstadt,Erzgebirge Aue,A,1.75,3.6,4.75,2.03,1.76,1,2,2,5,2,3,0.0,1.5,1.5,0.5
Braunschweig,Sandhausen,D,2.05,3.4,3.5,2.07,1.72,1,1,3,1,6,2,2.0,1.0,1.5,2.0
Darmstadt,Bochum,A,2.3,3.3,3.1,1.96,1.81,1,2,4,0,1,3,3.0,2.0,1.5,0.5
Fortuna Dusseldorf,Union Berlin,H,2.45,3.3,2.8,2.01,1.77,3,2,4,2,3,2,2.0,3.0,2.0,2.0
Nurnberg,St Pauli,A,2.1,3.3,3.5,1.97,1.81,0,1,5,2,1,3,2.0,1.5,2.0,1.5
Erzgebirge Aue,Holstein Kiel,A,2.88,3.2,2.5,2.06,1.74,0,3,3,3,5,5,1.5,1.3333333333333333,2.3333333333333335,1.5
Union Berlin,Braunschweig,D,1.83,3.5,4.2,1.85,1.92,1,1,5,4,3,3,2.0,1.3333333333333333,1.6666666666666667,1.0
Duisburg,Nurnberg,A,2.4,3.2,3.0,1.9,1.87,1,6,2,3,2,3,0.5,2.0,1.3333333333333333,1.5
Sandhausen,Kaiserslautern,H,2.0,3.4,3.7,2.28,1.59,1,0,2,2,1,7,1.5,1.6666666666666667,1.0,0.0
St Pauli,Ingolstadt,A,2.45,3.3,2.8,2.13,1.68,0,4,3,2,1,1,2.0,2.0,0.0,1.5
Bochum,Heidenheim,A,1.91,3.4,4.0,1.91,1.86,1,2,3,3,0,3,1.5,1.3333333333333333,1.0,0.0
Darmstadt,Bielefeld,H,2.0,3.3,3.8,1.97,1.81,4,3,5,2,3,2,2.0,2.0,2.0,2.0
Greuther Furth,Fortuna Dusseldorf,H,2.7,3.2,2.63,2.05,1.73,3,1,1,3,4,1,0.0,0.3333333333333333,2.3333333333333335,3.0
Regensburg,Dresden,A,2.38,3.4,2.88,1.71,2.09,0,2,1,3,4,5,0.0,2.0,1.3333333333333333,0.5
Holstein Kiel,St Pauli,A,1.73,3.75,4.6,1.97,1.8,0,1,7,4,2,3,2.3333333333333335,2.0,1.3333333333333333,2.0
Ingolstadt,Duisburg,D,1.62,3.6,6.0,1.82,1.96,2,2,3,7,6,2,0.0,2.0,0.3333333333333333,2.0
Kaiserslautern,Erzgebirge Aue,A,2.2,3.2,3.4,2.54,1.48,0,2,2,2,4,4,1.0,0.0,1.0,1.3333333333333333
Sandhausen,Union Berlin,H,2.6,3.4,2.6,2.03,1.76,1,0,3,2,5,5,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
Braunschweig,Greuther Furth,H,2.0,3.3,3.8,2.03,1.74,3,0,4,2,2,5,1.6666666666666667,1.0,1.0,0.3333333333333333
Dresden,Bielefeld,A,2.05,3.4,3.5,1.8,1.97,0,2,2,5,6,6,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
Fortuna Dusseldorf,Regensburg,H,1.7,3.5,5.25,1.69,2.1,1,0,7,4,8,5,2.3333333333333335,2.0,0.0,2.0
Heidenheim,Darmstadt,D,2.38,3.1,3.1,2.11,1.69,2,2,4,6,3,2,1.0,1.0,2.25,2.0
Nurnberg,Bochum,H,2.0,3.3,3.8,1.73,2.04,3,1,5,3,3,4,1.3333333333333333,2.0,1.0,1.3333333333333333
Duisburg,Holstein Kiel,A,2.8,3.5,2.38,1.75,2.03,1,3,3,9,8,5,0.3333333333333333,1.75,1.75,2.0
Erzgebirge Aue,Sandhausen,H,2.55,3.1,2.88,2.3,1.59,1,0,3,6,7,3,1.0,1.75,2.25,1.6666666666666667
Bielefeld,Heidenheim,D,2.2,3.4,3.2,1.9,1.86,1,1,4,5,2,4,2.0,1.75,1.0,1.0
Regensburg,Braunschweig,H,2.75,3.4,2.45,1.81,1.96,2,1,1,5,4,4,0.0,1.5,2.0,1.0
St Pauli,Fortuna Dusseldorf,A,2.3,3.3,3.1,2.12,1.69,1,2,3,6,5,4,1.3333333333333333,2.25,2.5,2.0
Bochum,Ingolstadt,H,2.75,3.2,2.55,1.88,1.88,2,0,4,5,5,1,1.0,1.0,0.25,2.0
Darmstadt,Dresden,D,2.05,3.4,3.6,1.8,1.97,3,3,9,5,6,5,2.25,1.6666666666666667,1.0,1.3333333333333333
Greuther Furth,Nurnberg,A,2.4,3.3,2.88,1.88,1.88,1,3,4,4,8,4,1.0,0.25,1.75,2.0
Union Berlin,Kaiserslautern,H,1.65,3.75,5.25,1.98,1.79,5,0,6,5,1,8,1.6666666666666667,1.0,0.6666666666666666,0.0
Ingolstadt,Darmstadt,H,1.91,3.6,3.8,1.89,1.87,3,0,5,9,5,4,0.25,1.5,2.0,1.6666666666666667
Kaiserslautern,Greuther Furth,H,2.45,3.2,2.9,2.26,1.59,3,0,2,4,2,8,0.6666666666666666,0.0,0.75,0.25
Erzgebirge Aue,Union Berlin,A,2.63,3.3,2.6,2.04,1.74,1,2,4,6,5,6,1.5,1.75,2.0,1.0
Holstein Kiel,Bochum,H,1.83,3.5,4.33,1.69,2.11,3,0,7,5,4,7,1.75,2.25,1.5,1.0
Nurnberg,Bielefeld,A,1.73,3.6,4.75,1.7,2.1,1,2,8,4,8,6,1.75,2.25,1.75,1.75
Braunschweig,St Pauli,A,2.5,3.2,2.8,2.04,1.74,0,2,7,2,3,3,2.0,0.75,1.0,2.25
Heidenheim,Dresden,A,2.2,3.4,3.2,1.82,1.95,0,2,6,8,9,8,1.0,1.0,1.0,1.25
Sandhausen,Regensburg,H,1.75,3.6,4.75,2.0,1.77,2,0,4,2,8,6,2.25,1.25,0.75,1.5
Fortuna Dusseldorf,Duisburg,H,1.73,3.6,4.75,1.79,1.96,3,1,8,4,8,4,2.5,2.25,0.25,1.75
Duisburg,Braunschweig,D,2.1,3.6,3.2,1.76,2.03,0,0,4,12,5,6,0.25,1.4,1.6,0.75
St Pauli,Kaiserslautern,D,1.83,3.5,4.33,2.19,1.65,1,1,4,8,1,13,1.0,2.4,1.25,0.0
Bielefeld,Fortuna Dusseldorf,A,2.38,3.2,3.0,1.87,1.89,0,2,5,6,7,5,1.75,2.0,2.6,2.25
Bochum,Sandhausen,H,2.15,3.3,3.4,2.03,1.74,2,0,6,5,7,4,1.5,0.8,2.4,1.25
Dresden,Ingolstadt,D,3.3,3.25,2.2,1.89,1.87,2,2,2,7,5,3,1.0,1.6,0.8,1.5
Greuther Furth,Erzgebirge Aue,H,2.1,3.5,3.25,2.12,1.68,2,1,5,7,6,4,0.75,0.2,1.2,1.75
Heidenheim,Holstein Kiel,A,3.5,3.5,2.05,1.88,1.87,3,5,6,10,11,6,0.8,1.0,2.0,2.25
Regensburg,Union Berlin,A,3.6,3.5,2.0,1.64,2.18,0,2,3,6,7,7,0.75,1.2,2.0,1.4
Darmstadt,Nurnberg,A,2.3,3.4,3.0,1.73,2.04,3,4,12,8,11,5,2.0,1.25,1.4,2.25
Fortuna Dusseldorf,Darmstadt,H,1.7,3.75,4.75,1.7,2.11,1,0,11,5,5,7,2.6,2.4,1.4,1.25
Ingolstadt,Heidenheim,H,1.55,4.0,6.0,1.74,2.05,3,0,8,9,3,5,0.8,1.4,0.2,1.0
Braunschweig,Bochum,H,2.39,3.29,2.89,1.81,1.96,1,0,7,4,4,10,1.6,0.8,1.8,0.8
Holstein Kiel,Bielefeld,H,1.57,4.0,5.5,1.58,2.28,2,1,10,5,10,7,2.0,2.4,1.4,2.0
Union Berlin,Greuther Furth,H,1.7,3.5,5.25,1.73,2.06,3,1,11,5,2,11,2.0,1.4,1.2,0.2
Erzgebirge Aue,Regensburg,H,2.1,3.25,3.5,1.91,1.86,1,0,5,8,8,8,1.2,1.4,0.6,1.2
Kaiserslautern,Duisburg,A,2.62,3.2,2.7,2.11,1.69,0,1,5,4,9,7,1.25,0.2,0.4,1.4
Nurnberg,Dresden,H,1.95,3.5,3.79,1.65,2.17,2,1,9,6,11,8,1.4,2.4,1.0,1.6
Sandhausen,St Pauli,D,2.29,3.2,3.1,2.29,1.58,1,1,6,2,5,3,2.4,1.0,1.0,2.4
Bielefeld,Ingolstadt,A,3.6,3.39,2.04,1.83,1.94,1,3,5,8,7,5,1.4,1.4,1.4,1.4
St Pauli,Erzgebirge Aue,D,1.9,3.29,4.2,2.31,1.58,1,1,5,9,7,6,1.0,2.0,1.8,1.4
Darmstadt,Holstein Kiel,D,3.6,3.5,2.0,1.59,2.28,1,1,14,12,16,9,1.4,1.0,2.4,2.4
Greuther Furth,Sandhausen,H,2.5,3.2,2.87,2.24,1.61,2,1,7,8,7,6,1.2,0.2,2.0,1.0
Regensburg,Kaiserslautern,H,2.0,3.29,3.75,2.03,1.76,3,1,3,8,2,11,0.6,1.2,1.0,0.2
Dresden,Braunschweig,D,2.04,3.5,3.39,1.81,1.96,1,1,4,9,5,6,1.0,1.4,1.6,0.8
Duisburg,Union Berlin,D,2.87,3.39,2.37,1.7,2.08,1,1,4,12,8,7,0.4,2.0,2.2,1.4
Heidenheim,Nurnberg,H,3.0,3.39,2.29,1.74,2.04,1,0,7,14,15,8,0.2,0.8,1.4,2.4
Bochum,Fortuna Dusseldorf,D,2.45,3.25,2.87,1.79,1.98,0,0,8,5,9,5,1.8,0.6,3.0,2.4
Kaiserslautern,Bochum,D,3.0,3.25,2.35,2.08,1.72,0,0,5,5,3,10,1.0,0.2,2.0,0.6
Sandhausen,Duisburg,A,2.2,3.25,3.25,2.06,1.74,0,1,6,3,10,6,2.0,0.8,0.4,2.0
Braunschweig,Darmstadt,D,1.9,3.6,3.79,1.83,1.93,2,2,6,4,5,8,1.6,0.8,1.0,1.0
Regensburg,Greuther Furth,H,2.37,3.39,2.87,1.78,1.99,3,2,6,8,3,13,1.2,1.2,1.8,0.2
Union Berlin,St Pauli,H,1.85,3.6,4.0,1.92,1.85,1,0,14,6,5,4,2.2,1.4,1.0,2.0
Erzgebirge Aue,Bielefeld,D,2.2,3.2,3.39,2.04,1.74,1,1,6,6,9,8,1.8,1.6,0.8,1.4
Fortuna Dusseldorf,Heidenheim,D,1.6,3.75,5.75,1.85,1.92,2,2,10,3,3,8,3.0,2.0,0.8,0.8
Holstein Kiel,Dresden,H,1.61,4.0,5.0,1.57,2.31,3,0,10,4,10,8,2.4,2.6,0.6,1.4
Nurnberg,Ingolstadt,A,3.0,3.25,2.35,1.78,1.99,1,2,8,7,10,5,1.4,1.8,1.4,2.0
Bielefeld,Braunschweig,D,2.54,3.29,2.7,1.89,1.88,2,2,4,10,4,5,0.8,1.4,1.6,0.8
Darmstadt,Sandhausen,A,2.45,3.25,2.89,2.31,1.58,1,2,12,13,6,6,1.0,1.0,2.0,0.8
Bochum,Greuther Furth,D,1.95,3.5,3.75,1.9,1.87,1,1,8,4,4,13,2.0,0.8,1.8,0.2
Heidenheim,Union Berlin,H,3.25,3.29,2.2,1.81,1.96,4,3,7,12,7,6,0.8,1.0,2.2,1.4
Nurnberg,Holstein Kiel,D,3.25,3.6,2.1,1.54,2.37,2,2,7,7,14,6,1.2,1.8,2.4,2.6
Duisburg,Erzgebirge Aue,H,2.04,3.29,3.6,2.08,1.71,3,0,4,12,7,5,0.4,2.0,1.4,1.6
Ingolstadt,Fortuna Dusseldorf,H,1.75,3.6,4.75,1.88,1.88,1,0,11,8,7,5,1.4,2.0,2.6,2.0
St Pauli,Regensburg,D,1.9,3.6,3.79,1.87,1.89,2,2,4,8,7,7,1.0,2.0,1.8,1.2
Dresden,Kaiserslautern,A,1.9,3.39,4.0,2.05,1.73,1,2,4,10,3,12,0.6,1.4,1.0,0.2
Sandhausen,Heidenheim,A,2.29,3.25,3.1,2.27,1.61,1,2,5,2,5,8,2.0,0.8,1.4,1.0
Union Berlin,Darmstadt,D,1.5,4.09,6.5,1.65,2.19,3,3,11,3,6,9,2.2,1.4,1.0,1.0
Braunschweig,Nurnberg,A,2.29,3.39,3.0,1.74,2.06,2,3,7,5,14,9,1.6,0.8,1.4,1.8
Holstein Kiel,Ingolstadt,D,2.04,3.5,3.39,1.74,2.05,0,0,10,3,11,6,2.4,2.2,2.0,2.0
Regensburg,Duisburg,H,2.29,3.39,3.0,1.74,2.05,4,0,8,8,9,5,1.8,0.8,1.0,2.0
Erzgebirge Aue,Bochum,D,2.6,3.25,2.7,2.21,1.63,1,1,4,6,3,8,1.4,1.4,1.6,0.8
Greuther Furth,St Pauli,H,2.54,3.39,2.62,2.15,1.67,4,0,8,7,5,2,1.8,0.2,0.6,2.0
Kaiserslautern,Bielefeld,A,2.5,3.29,2.75,2.09,1.71,0,2,4,4,9,8,1.0,0.8,0.4,1.4
Fortuna Dusseldorf,Dresden,A,1.9,3.6,3.79,1.83,1.93,1,3,10,5,8,8,2.6,1.4,0.6,1.4
Bielefeld,St Pauli,H,2.62,3.2,2.75,2.02,1.77,5,0,4,12,4,6,0.4,2.0,0.6,1.4
Heidenheim,Kaiserslautern,H,2.0,3.39,3.75,2.06,1.73,3,2,10,12,4,11,1.4,1.6,0.8,0.8
Duisburg,Greuther Furth,H,2.1,3.5,3.29,1.86,1.91,2,0,6,10,4,13,1.0,1.4,2.4,0.2
Holstein Kiel,Fortuna Dusseldorf,D,1.7,3.6,5.0,1.72,2.08,2,2,8,2,5,5,2.0,2.2,2.0,1.4
Nurnberg,Sandhausen,H,2.0,3.29,3.79,1.85,1.92,1,0,9,8,4,7,1.4,2.4,1.4,0.8
Bochum,Union Berlin,H,2.62,3.39,2.54,1.75,2.04,2,1,6,3,8,7,1.6,0.4,2.2,1.4
Darmstadt,Regensburg,A,2.2,3.5,3.1,1.67,2.13,0,1,12,13,5,7,1.0,0.6,2.4,0.8
Dresden,Erzgebirge Aue,H,2.0,3.29,3.79,2.07,1.72,4,0,5,8,6,7,0.6,1.4,1.6,1.4
Ingolstadt,Braunschweig,A,1.57,3.79,6.0,1.8,1.97,0,2,10,4,5,6,2.0,1.6,1.4,0.8
Braunschweig,Holstein Kiel,D,3.39,3.39,2.1,1.75,2.04,0,0,8,7,14,7,1.4,1.2,2.2,2.2
Erzgebirge Aue,Darmstadt,H,2.37,3.25,3.0,2.15,1.68,1,0,5,4,7,11,1.6,0.8,0.4,0.6
Greuther Furth,Heidenheim,H,2.29,3.39,3.0,1.9,1.88,1,0,12,6,7,8,2.4,0.2,1.8,1.6
Regensburg,Bochum,A,2.29,3.39,3.0,1.74,2.06,0,1,12,6,2,8,2.4,0.8,2.2,0.4
Union Berlin,Dresden,A,1.85,3.6,4.0,1.68,2.15,0,1,13,5,9,9,2.2,1.4,1.0,1.4
Kaiserslautern,Ingolstadt,D,5.0,3.6,1.7,2.12,1.69,1,1,3,5,7,6,0.8,0.8,2.0,1.6
Sandhausen,Bielefeld,H,2.25,3.25,3.2,2.05,1.26,3,1,5,4,8,4,1.4,0.6,1.0,2.0
St Pauli,Duisburg,D,2.25,3.25,3.2,2.02,1.76,2,2,5,10,5,9,0.6,0.8,1.6,1.4
Fortuna Dusseldorf,Nurnberg,A,2.25,3.39,3.1,1.74,2.03,0,2,8,6,16,8,2.0,1.6,1.4,2.4
Braunschweig,Fortuna Dusseldorf,A,2.37,3.25,3.0,2.09,1.72,0,1,5,7,6,4,1.0,1.2,1.4,1.6
Union Berlin,Ingolstadt,A,3.1,3.5,2.2,1.94,1.83,1,2,12,5,8,5,2.0,1.4,2.0,1.8
Erzgebirge Aue,Heidenheim,D,2.45,3.29,2.79,2.2,1.64,1,1,5,4,5,8,1.6,0.8,1.8,1.0
Kaiserslautern,Nurnberg,D,3.39,3.5,2.04,1.9,1.87,1,1,4,4,12,7,1.0,0.8,1.4,2.4
Regensburg,Bielefeld,H,2.29,3.29,3.1,1.74,2.05,3,2,10,6,7,7,1.8,0.8,1.0,1.4
Duisburg,Dresden,H,2.25,3.39,3.1,1.8,1.97,2,0,7,4,7,6,1.6,1.4,1.0,1.8
Greuther Furth,Darmstadt,D,2.2,3.29,3.29,1.99,1.79,1,1,10,5,5,10,2.4,0.2,0.4,0.4
Sandhausen,Holstein Kiel,H,3.39,3.2,2.2,2.08,1.72,3,1,7,5,11,7,1.4,0.6,2.2,1.8
St Pauli,Bochum,H,2.2,3.39,3.2,2.05,1.73,2,1,7,8,2,5,0.8,0.8,2.2,1.0
Bochum,Duisburg,A,2.25,3.39,3.1,1.98,1.8,0,2,7,2,5,9,2.2,1.0,2.2,1.4
Holstein Kiel,Union Berlin,D,1.95,3.6,3.6,1.67,2.16,2,2,10,3,9,8,2.2,1.2,1.4,1.4
Ingolstadt,Sandhausen,D,1.53,3.79,6.5,2.03,1.76,0,0,9,4,3,7,2.0,2.2,1.4,0.6
Nurnberg,Regensburg,D,1.75,3.75,4.5,1.57,2.31,2,2,7,7,3,6,1.4,2.0,2.4,0.8
Bielefeld,Greuther Furth,D,2.04,3.29,3.6,1.93,1.85,0,0,9,8,4,12,1.0,0.8,2.6,0.2
Fortuna Dusseldorf,Erzgebirge Aue,H,1.85,3.5,4.2,2.1,1.7,2,1,7,8,4,10,1.4,1.6,1.8,0.8
Heidenheim,Braunschweig,H,2.37,3.1,3.1,2.06,1.73,2,0,11,12,6,5,1.8,1.0,1.0,1.2
Dresden,St Pauli,A,2.14,3.25,3.39,2.04,1.75,1,3,8,7,3,11,1.0,1.2,1.4,0.8
Regensburg,Ingolstadt,H,3.6,3.5,2.0,1.86,1.91,3,2,13,6,8,4,2.4,1.0,2.0,2.2
Union Berlin,Nurnberg,A,2.14,3.5,3.2,1.64,2.21,0,1,8,7,10,7,1.4,1.0,1.6,2.0
Duisburg,Heidenheim,D,2.14,3.29,3.39,1.9,1.87,3,3,8,1,5,8,2.2,2.0,2.4,1.0
Greuther Furth,Holstein Kiel,D,3.6,3.5,2.0,1.78,2.0,0,0,10,3,9,9,2.6,0.4,1.8,1.2
Kaiserslautern,Fortuna Dusseldorf,A,3.39,3.1,2.25,2.36,1.56,1,3,2,5,5,3,0.6,0.8,1.4,1.6
Erzgebirge Aue,Braunschweig,A,2.7,3.2,2.6,2.36,1.55,1,3,5,3,5,5,1.8,0.2,1.0,1.2
Sandhausen,Dresden,H,2.37,3.29,2.89,2.09,1.71,1,0,8,6,5,8,1.4,0.8,1.0,1.2
St Pauli,Darmstadt,A,2.0,3.29,3.79,2.05,1.74,0,1,8,7,6,8,1.4,0.8,0.4,0.6
Bochum,Bielefeld,A,2.29,3.25,3.1,1.84,1.94,0,1,5,4,7,9,1.6,1.0,1.0,0.8
Fortuna Dusseldorf,Sandhausen,H,2.04,3.25,3.39,2.32,1.58,1,0,6,8,3,6,1.4,1.6,1.8,0.8
Nurnberg,Erzgebirge Aue,H,1.57,3.89,6.0,1.84,1.94,4,1,8,7,3,12,1.6,2.0,1.2,0.2
Heidenheim,St Pauli,H,2.29,3.39,3.0,1.97,1.81,3,1,13,10,4,12,2.4,1.2,1.2,0.8
Holstein Kiel,Regensburg,D,1.66,3.79,5.0,1.58,2.32,1,1,9,5,5,7,1.8,0.8,2.4,1.0
Ingolstadt,Greuther Furth,H,1.61,3.6,6.0,1.88,1.9,3,0,7,2,4,9,2.0,1.6,2.2,0.4
Braunschweig,Kaiserslautern,A,1.83,3.5,4.33,2.16,1.67,1,2,5,6,6,13,1.0,1.6,0.6,0.8
Darmstadt,Duisburg,A,2.39,3.39,2.79,2.02,1.77,1,2,8,11,6,6,0.4,1.2,2.2,2.0
Dresden,Bochum,H,2.2,3.39,3.2,1.85,1.92,2,0,9,8,3,4,1.0,1.2,1.0,1.0
Bielefeld,Union Berlin,D,2.5,3.39,2.7,1.78,2.01,1,1,8,7,9,9,1.0,1.4,0.8,1.0
Bochum,Darmstadt,H,2.14,3.39,3.29,2.03,1.76,2,1,3,5,7,7,1.0,1.0,0.2,1.2
Kaiserslautern,Holstein Kiel,H,3.5,3.6,2.0,1.96,1.82,3,1,3,7,4,6,0.6,1.4,1.4,0.8
Duisburg,Bielefeld,D,2.25,3.29,3.2,1.82,1.97,2,2,11,4,7,7,2.2,2.0,1.2,1.4
Regensburg,Heidenheim,H,2.0,3.39,3.75,1.69,2.12,2,0,13,7,8,8,2.4,1.2,3.0,1.2
Union Berlin,Fortuna Dusseldorf,H,2.14,3.39,3.25,1.84,1.94,3,1,5,7,6,4,0.8,0.6,1.4,1.6
Erzgebirge Aue,Ingolstadt,D,4.33,3.39,1.85,2.13,1.68,0,0,5,6,7,6,1.2,0.2,2.0,1.6
Greuther Furth,Dresden,H,2.5,3.2,2.79,1.91,1.87,1,0,8,2,4,7,2.2,0.4,1.4,1.2
Sandhausen,Braunschweig,D,2.2,3.25,3.29,2.35,1.55,0,0,8,5,8,6,1.8,0.8,0.4,1.6
St Pauli,Nurnberg,D,2.75,3.25,2.54,1.81,1.97,0,0,7,7,7,4,1.2,0.6,1.6,2.0
Heidenheim,Bochum,H,2.45,3.25,2.87,2.06,1.74,1,0,13,6,3,5,3.0,1.0,1.4,1.0
Kaiserslautern,Sandhausen,A,2.5,3.0,3.0,2.64,1.45,0,1,6,8,3,5,1.0,1.4,2.0,0.8
Bielefeld,Darmstadt,H,1.95,3.5,3.75,2.0,1.79,2,0,9,6,6,7,1.2,1.4,0.2,1.0
Fortuna Dusseldorf,Greuther Furth,D,1.8,3.6,4.33,2.0,1.79,1,1,6,8,3,9,1.4,1.4,2.2,0.4
Holstein Kiel,Erzgebirge Aue,D,1.57,3.79,6.0,1.86,1.92,2,2,8,5,3,14,1.4,0.6,1.2,0.2
Ingolstadt,St Pauli,A,1.61,3.75,5.5,1.93,1.85,0,1,7,2,4,14,2.0,1.2,1.2,0.6
Braunschweig,Union Berlin,H,2.54,3.39,2.62,1.89,1.89,1,0,5,8,8,10,0.4,1.6,0.8,0.6
Dresden,Regensburg,H,2.2,3.6,3.0,1.75,2.04,1,0,9,6,6,6,1.4,1.2,2.4,1.2
Nurnberg,Duisburg,H,2.0,3.6,3.5,1.78,2.01,3,1,10,7,7,7,1.6,2.2,2.2,2.0
Darmstadt,Kaiserslautern,A,2.37,3.39,2.89,2.2,1.64,1,2,6,10,8,9,0.2,0.8,1.0,1.4
Bielefeld,Dresden,A,2.1,3.5,3.29,1.81,1.97,2,3,10,3,4,5,1.8,1.4,1.8,1.2
Regensburg,Fortuna Dusseldorf,H,2.1,3.39,3.39,1.82,1.96,4,3,12,5,7,7,2.4,1.2,1.4,1.4
