HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Spezia,Parma,D,2,2,13,10,7,5,8,2,3,4,0,0,2.37,3.2,3.2,2.0,1.8,5,5,3,10,1.2,1.4,0.2,0.2,4.333333333333333,0.3333333333333333,1.3333333333333333,0.0,3.3333333333333335,0.0,2.6666666666666665,0.0,1.0,1.0,1.8,1.4,0.4,2.4,2.0,0.6,0.0,0.0,7.0,0.0
Bologna,Lazio,H,2,0,14,19,8,7,4,7,1,2,0,0,3.5,3.6,2.05,1.72,2.1,7,7,9,8,1.2,1.0,3.0,1.4,2.3333333333333335,0.0,1.0,0.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.0,1.4,1.4,1.0,0.8,1.8,0.4,1.6,1.8,0.0,1.0,4.0,0.0
Verona,Juventus,D,1,1,13,15,6,6,8,5,2,2,0,0,6.0,4.2,1.53,1.72,2.1,9,7,9,4,1.8,0.4,3.0,1.8,3.0,0.0,2.0,0.0,2.6666666666666665,0.0,2.3333333333333335,0.0,1.8,1.4,1.8,0.8,2.8,0.4,0.8,1.8,1.0,0.0,3.0,0.0
Sampdoria,Atalanta,A,0,2,7,20,3,11,5,6,1,3,0,0,5.0,4.0,1.61,1.53,2.5,8,8,11,4,1.8,0.8,1.6,2.2,2.0,0.0,2.0,0.0,1.6666666666666667,0.0,2.0,0.0,1.6,1.6,1.0,0.8,2.2,1.6,0.8,2.2,3.0,0.0,2.0,0.0
Crotone,Cagliari,A,0,2,11,9,4,4,7,4,2,4,0,1,3.3,3.6,2.1,1.9,1.9,8,10,2,6,1.2,0.0,0.2,0.2,1.6666666666666667,0.0,1.3333333333333333,0.0,2.6666666666666665,0.0,2.3333333333333335,0.0,1.6,2.0,3.4,0.8,0.4,1.4,1.2,0.4,1.0,0.0,3.0,0.0
Inter,Genoa,H,3,0,23,3,14,2,9,1,0,2,0,0,1.18,7.0,15.0,1.5,2.62,17,4,6,3,3.0,1.6,2.2,1.6,1.3333333333333333,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,3.4,0.8,0.8,1.6,1.6,0.8,0.6,1.2,1.0,0.0,1.0,0.0
Udinese,Fiorentina,H,1,0,9,8,3,2,3,9,1,2,0,0,2.37,3.25,3.1,2.2,1.66,4,5,6,11,1.0,1.0,2.0,0.8,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,3.0,0.0,1.6666666666666667,0.6666666666666666,0.8,1.0,1.8,1.2,1.2,0.6,2.2,1.2,4.0,0.0,4.0,0.0
Napoli,Benevento,H,2,0,20,4,8,4,8,2,3,2,1,0,1.4,4.75,7.5,1.57,2.37,11,3,6,10,2.0,1.2,0.6,1.4,1.6666666666666667,0.0,2.3333333333333335,0.0,3.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.2,0.6,2.2,2.0,0.8,1.8,2.0,1.2,1.0,0.0,4.0,1.0
Roma,Milan,A,1,2,17,20,10,14,5,8,3,3,0,0,2.25,3.5,3.1,1.61,2.3,13,6,8,4,2.6,0.8,1.2,2.4,2.3333333333333335,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,2.6,1.2,2.0,0.8,1.4,1.8,0.8,1.6,1.0,0.0,2.0,0.0
Juventus,Spezia,H,3,0,20,10,9,2,5,10,2,0,0,0,1.25,6.0,12.0,1.57,2.37,14,2,7,9,3.0,1.4,1.4,1.4,2.6666666666666665,0.0,2.3333333333333335,0.0,4.0,0.3333333333333333,1.3333333333333333,0.0,2.8,0.4,1.0,1.2,1.2,1.0,1.8,1.4,2.0,0.0,3.0,0.0
Sassuolo,Napoli,D,3,3,15,15,8,8,6,4,2,2,0,0,3.6,3.5,2.05,1.66,2.2,6,7,10,11,1.0,0.8,2.4,1.2,2.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,1.2,1.4,2.4,1.2,2.4,0.4,2.2,2.0,1.0,0.0,3.0,1.0
Atalanta,Crotone,H,5,1,21,4,11,2,4,3,0,2,0,0,1.16,7.5,15.0,1.4,3.0,11,8,4,17,1.6,2.6,0.6,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,2.0,0.0,1.3333333333333333,0.0,2.2,1.6,0.4,2.2,1.2,2.2,3.4,0.8,3.0,0.0,2.0,0.0
Benevento,Verona,A,0,3,7,11,2,6,2,7,0,1,0,0,3.25,3.3,2.3,1.9,1.9,4,9,4,9,0.6,0.8,2.0,0.4,3.0,0.3333333333333333,2.0,0.0,2.6666666666666665,0.0,2.0,0.0,0.8,1.8,2.4,0.8,1.8,1.2,1.8,0.8,2.0,0.0,2.0,0.0
Cagliari,Bologna,H,1,0,8,11,5,6,10,4,2,2,0,0,2.5,3.25,2.87,1.9,1.9,2,7,4,5,0.2,0.6,1.6,1.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,2.0,0.0,1.0,0.3333333333333333,0.4,1.4,1.2,0.8,1.4,1.0,1.0,0.8,4.0,1.0,1.0,0.0
Fiorentina,Roma,A,1,2,6,12,2,6,2,3,1,2,0,0,3.6,3.5,2.0,1.8,2.0,6,3,4,10,2.0,0.2,2.0,0.8,3.0,0.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.0,2.3333333333333335,0.0,1.2,0.6,2.4,0.6,2.6,1.6,2.0,0.8,2.0,0.0,3.0,0.0
Genoa,Sampdoria,D,1,1,8,10,2,6,2,4,1,0,0,0,3.0,3.2,2.45,2.1,1.72,8,4,4,5,2.2,1.0,1.8,0.8,1.3333333333333333,0.0,2.3333333333333335,0.0,2.0,0.0,2.0,0.0,1.6,0.8,1.0,0.8,1.2,1.4,1.0,0.8,2.0,0.0,1.0,0.0
Milan,Udinese,D,1,1,11,6,7,2,7,2,4,1,0,0,1.8,3.6,4.5,1.8,2.0,7,9,6,9,1.2,2.4,1.6,1.0,2.3333333333333335,0.0,1.6666666666666667,0.0,2.0,0.0,2.6666666666666665,0.3333333333333333,1.4,1.8,0.8,1.6,1.0,0.6,1.8,1.2,3.0,0.0,1.0,0.0
Parma,Inter,A,1,2,11,12,3,8,2,2,0,1,0,0,11.0,6.0,1.25,1.5,2.62,2,12,8,4,0.2,0.4,3.0,1.6,3.3333333333333335,0.0,3.3333333333333335,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.4,2.4,2.0,0.8,3.6,0.6,0.8,1.6,4.0,0.0,0.0,0.0
Spezia,Benevento,D,1,1,14,5,7,2,3,1,2,4,0,0,2.1,3.5,3.4,1.9,1.9,6,5,4,12,1.4,0.8,0.6,0.8,4.0,0.3333333333333333,1.0,0.0,2.6666666666666665,0.3333333333333333,2.0,0.0,1.2,1.0,2.2,1.0,0.8,2.0,2.4,0.8,0.0,0.0,0.0,0.0
Udinese,Sassuolo,H,2,0,12,8,8,2,5,6,1,0,0,0,2.4,3.3,2.9,1.9,1.9,5,3,6,12,1.6,1.0,1.2,0.8,2.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,1.0,0.6,1.6,1.0,1.6,1.6,2.4,1.2,1.0,0.0,2.0,0.0
Juventus,Lazio,H,3,1,8,13,5,5,4,4,0,1,0,0,1.85,3.75,4.0,1.72,2.1,13,1,7,7,3.0,1.4,3.0,1.4,2.3333333333333335,0.0,2.3333333333333335,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,2.6,0.2,1.0,1.2,1.8,0.4,1.4,1.4,2.0,0.0,2.0,0.0
Roma,Genoa,H,1,0,18,7,4,2,7,1,1,4,0,0,1.5,4.2,6.5,1.72,2.1,13,8,4,5,2.0,1.4,2.2,1.0,2.3333333333333335,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,2.6,1.6,1.4,1.0,1.6,0.8,1.0,0.8,2.0,0.0,1.0,0.0
Crotone,Torino,H,4,2,19,17,10,6,8,8,4,2,0,1,3.6,3.4,2.05,2.04,1.86,6,11,9,7,0.6,0.0,1.0,1.6,2.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,1.2,2.2,3.2,0.6,0.6,0.6,1.4,1.8,2.0,0.0,2.0,0.0
