HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Sparta Rotterdam,Willem II,H,2.25,3.29,3.2,1.76,2.02,1,0,3,14,9,11,0.2,0.2,1.0,1.0
VVV Venlo,Feyenoord,H,6.0,4.0,1.53,1.73,2.06,1,0,6,7,12,5,1.0,1.8,2.2,1.6
Zwolle,Heerenveen,H,2.7,3.39,2.5,1.75,2.04,3,2,4,5,8,7,1.0,1.8,2.0,1.0
NAC Breda,Heracles,H,2.1,3.6,3.25,1.6,2.26,6,1,7,13,6,15,1.2,0.2,2.0,0.4
PSV Eindhoven,Excelsior,H,1.11,9.0,21.0,1.31,3.34,1,0,14,4,7,13,3.0,2.0,1.0,0.6
Roda,Ajax,A,15.0,7.0,1.16,1.38,2.92,2,4,7,6,16,5,1.6,0.2,3.0,2.2
Twente,AZ Alkmaar,A,3.79,3.6,1.9,1.55,2.4,0,4,6,13,7,2,0.4,1.0,2.0,2.2
Utrecht,Sparta Rotterdam,H,1.5,4.33,6.0,1.55,2.38,1,0,6,4,5,12,1.4,1.6,0.6,0.2
Willem II,VVV Venlo,H,2.5,3.29,2.75,1.91,1.87,3,0,7,8,6,4,1.0,0.4,1.4,1.8
Den Haag,Vitesse,H,3.75,3.39,2.0,1.89,1.88,1,0,12,7,5,5,2.0,0.8,1.8,1.4
Feyenoord,Groningen,H,1.25,5.5,12.0,1.43,2.72,3,0,11,4,6,7,2.2,1.4,1.6,1.0
AZ Alkmaar,VVV Venlo,D,1.33,5.25,8.0,1.55,2.38,0,0,13,5,5,6,2.0,2.2,1.4,1.6
Heerenveen,Roda,D,1.36,5.25,7.0,1.49,2.55,1,1,7,5,6,16,2.0,0.4,1.0,0.2
Heracles,Willem II,H,2.25,3.6,2.89,1.61,2.26,1,0,9,7,8,12,2.0,0.4,1.0,0.4
Sparta Rotterdam,PSV Eindhoven,A,7.0,5.25,1.36,1.49,2.53,1,2,4,14,9,8,0.6,0.0,3.0,2.0
Utrecht,Zwolle,H,1.8,3.75,4.2,1.71,2.08,2,1,4,3,7,12,1.4,1.6,1.6,1.8
Ajax,Twente,H,1.14,8.0,15.0,1.3,3.37,2,1,14,3,3,5,3.0,2.2,0.4,1.0
Excelsior,NAC Breda,D,2.2,3.39,3.2,1.81,1.95,0,0,6,6,3,8,1.0,0.6,1.8,0.2
Groningen,Den Haag,D,1.8,3.75,4.2,1.64,2.19,0,0,14,10,5,11,1.6,0.4,2.0,0.8
Vitesse,Feyenoord,H,3.39,3.5,2.04,1.89,1.87,3,1,7,3,10,4,1.8,1.4,2.6,1.4
VVV Venlo,Groningen,D,2.0,3.5,3.6,1.89,1.9,1,1,7,7,3,10,1.4,1.6,1.2,0.4
Den Haag,Willem II,H,1.9,3.39,4.0,1.84,1.94,2,1,9,6,6,10,2.0,1.0,1.0,0.4
NAC Breda,AZ Alkmaar,A,5.5,3.79,1.6,1.59,2.3,1,3,13,6,10,2,1.8,0.4,1.6,2.2
PSV Eindhoven,Heerenveen,D,1.3,5.5,9.0,1.47,2.58,2,2,11,1,6,10,3.0,2.0,2.2,0.4
Vitesse,Excelsior,A,1.39,4.5,8.0,1.75,2.04,1,2,10,4,6,11,2.2,1.4,1.2,0.6
