HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
St Johnstone,Rangers,A,11.0,5.5,1.28,1.8,2.0,0,1,4,6,7,8,1.0,0.8,2.6,1.2
Dundee United,Hearts,D,3.75,3.3,2.1,2.2,1.66,2,2,7,7,4,7,1.4,0.6,1.8,1.4
Hibernian,St Johnstone,D,1.8,3.4,5.0,2.37,1.57,0,0,4,4,5,9,1.0,1.0,1.0,0.8
Motherwell,Dundee,D,2.05,3.3,3.8,2.2,1.66,1,1,3,7,5,8,1.0,0.4,0.4,0.8
Rangers,Aberdeen,H,1.3,5.25,11.0,1.72,2.1,1,0,12,2,3,7,2.6,1.2,1.2,0.4
Ross County,St Mirren,H,2.4,3.3,3.1,2.2,1.66,1,0,11,7,4,6,1.8,1.2,1.6,1.4
Livingston,Celtic,A,9.0,4.75,1.36,1.72,2.1,1,3,8,5,12,4,2.0,1.4,3.0,2.6
Dundee,St Mirren,A,3.0,3.1,2.5,2.2,1.66,0,1,1,7,4,5,0.4,1.0,1.6,1.4
Aberdeen,Hibernian,H,2.37,3.2,3.2,2.62,1.5,3,1,7,7,3,5,1.2,0.4,1.2,1.0
Celtic,Ross County,H,1.14,8.0,19.0,1.4,3.0,4,0,11,2,5,7,3.0,2.6,1.8,1.2
Hearts,Livingston,H,1.66,3.8,5.25,2.05,1.8,2,0,8,4,9,6,1.8,1.0,1.4,1.4
St Johnstone,Motherwell,H,2.6,2.9,3.0,2.62,1.5,2,1,3,5,4,10,1.0,1.0,0.6,0.4
St Mirren,Dundee United,A,2.2,3.1,3.6,2.5,1.53,1,2,4,4,2,4,1.6,1.4,1.6,0.6
Dundee,Rangers,A,11.0,5.5,1.28,1.72,2.1,1,2,1,7,6,8,0.4,1.0,2.6,1.2
Dundee,Aberdeen,D,4.0,3.2,2.05,2.5,1.53,2,2,2,9,3,7,0.2,1.0,1.2,0.4
Hibernian,Dundee United,D,1.8,3.6,4.5,2.3,1.61,1,1,2,1,4,4,1.2,0.4,1.6,1.2
Motherwell,St Mirren,H,2.2,3.3,3.4,2.5,1.53,4,2,2,7,3,4,0.6,0.4,1.4,1.4
Ross County,Hearts,D,4.2,3.4,1.9,2.1,1.72,1,1,9,6,5,9,1.8,1.2,1.8,1.0
