HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Strasbourg,Nantes,A,2.55,3.0,3.1,2.56,1.5,1,2,3,1,2,3,1.5,0.25,1.3333333333333333,2.0
Monaco,Montpellier,D,1.36,5.0,8.5,1.59,2.31,1,1,12,3,2,3,3.0,2.25,1.25,1.0
Dijon,Strasbourg,D,2.05,3.2,4.0,2.04,1.77,1,1,3,6,1,10,1.0,0.5,1.0,0.25
Guingamp,Toulouse,D,1.91,3.4,4.33,2.16,1.69,1,1,3,3,4,11,2.0,0.75,2.0,0.25
Nantes,Metz,H,1.67,3.5,6.0,2.18,1.66,1,0,1,1,1,3,1.3333333333333333,2.25,0.0,1.0
Paris SG,Bordeaux,H,1.14,9.0,15.0,1.33,3.26,6,2,13,2,6,5,3.0,2.3333333333333335,3.0,1.5
Rennes,Caen,A,1.91,3.25,4.5,2.11,1.71,0,1,3,5,2,2,0.3333333333333333,1.25,2.25,1.0
Angers,Lyon,D,3.25,3.25,2.3,1.81,1.99,3,3,3,4,2,3,0.6666666666666666,1.5,2.0,1.3333333333333333
Nice,Marseille,A,2.38,3.4,3.0,1.79,2.01,2,4,9,4,4,6,1.75,1.0,1.75,2.0
Troyes,St Etienne,H,3.3,3.2,2.3,2.33,1.59,2,1,1,3,2,3,0.5,2.0,2.0,2.0
Lyon,Monaco,H,2.1,3.75,3.3,1.45,2.66,3,2,12,7,9,5,2.0,1.25,2.5,2.25
Caen,Angers,A,2.5,3.1,3.1,2.41,1.54,0,2,4,2,6,4,2.25,1.5,0.75,1.5
Dijon,Paris SG,A,21.0,9.0,1.13,1.34,3.14,1,2,4,7,8,1,1.0,0.5,3.0,2.3333333333333335
Guingamp,Rennes,H,2.15,3.3,3.5,2.05,1.74,2,0,4,4,8,7,1.75,0.75,0.25,1.25
Lille,Troyes,D,1.55,3.8,6.5,2.02,1.78,2,2,3,6,4,3,1.0,0.3333333333333333,1.0,2.0
St Etienne,Metz,H,1.53,4.0,7.0,1.9,1.87,3,1,7,3,1,4,2.0,1.5,0.0,0.75
Toulouse,Amiens,H,1.73,3.5,5.0,2.4,1.55,1,0,4,3,1,6,2.0,0.4,1.0,0.75
Bordeaux,Nantes,D,1.67,3.5,6.0,2.13,1.69,1,1,7,2,4,4,3.0,1.2,1.75,2.25
Montpellier,Nice,H,2.4,3.2,3.1,2.13,1.68,2,0,2,2,1,4,1.25,1.0,1.4,1.0
Strasbourg,Marseille,D,4.2,3.4,1.91,1.76,2.03,3,3,4,3,8,8,1.0,0.4,1.75,2.25
St Etienne,Montpellier,A,2.14,3.25,3.6,2.48,1.52,0,1,10,4,3,4,2.2,1.5,1.6,1.0
Amiens,Bordeaux,H,5.5,3.79,1.64,2.14,1.69,1,0,3,4,8,11,1.0,0.6,2.5,1.2
Angers,Toulouse,A,2.0,3.39,4.0,2.3,1.59,0,1,6,7,5,12,0.75,1.8,2.25,0.4
Metz,Dijon,A,2.75,3.29,2.62,2.0,1.79,1,2,2,10,6,10,0.0,0.6,0.8,0.5
Monaco,Caen,H,1.33,5.0,10.0,1.54,2.43,2,0,13,4,3,2,2.5,1.8,1.8,1.5
Nantes,Guingamp,H,2.1,3.29,3.75,2.35,1.57,2,1,2,1,5,8,1.75,2.0,2.0,0.75
Rennes,Lille,H,2.14,3.29,3.5,2.13,1.7,1,0,3,6,1,5,0.25,1.0,1.0,0.3333333333333333
Marseille,Paris SG,D,6.5,5.0,1.44,1.34,3.15,2,2,7,4,10,2,1.75,2.0,3.0,2.5
Nice,Strasbourg,A,1.57,4.0,6.0,1.78,2.01,1,2,11,8,2,11,1.4,0.75,1.0,0.4
Troyes,Lyon,A,5.0,4.0,1.66,1.6,2.27,0,5,3,4,5,6,1.0,1.75,2.2,1.25
Paris SG,Nice,H,1.14,9.0,17.0,1.25,3.74,3,0,19,4,1,6,3.0,2.2,1.4,0.75
Bordeaux,Monaco,A,2.5,3.39,2.79,1.71,2.1,0,2,8,3,11,8,2.5,1.0,2.6,1.8
Caen,Troyes,H,1.66,3.6,5.75,2.12,1.7,1,0,4,4,6,5,1.8,1.2,0.8,1.75
Dijon,Nantes,H,2.6,3.1,2.89,2.27,1.61,1,0,5,9,5,5,0.8,1.0,2.0,2.0
Guingamp,Amiens,D,1.66,3.5,6.0,2.13,1.69,1,1,6,4,1,7,2.0,0.6,1.5,0.6
Montpellier,Rennes,A,2.04,3.1,4.09,2.39,1.55,0,1,4,2,8,9,1.6,1.4,0.8,1.0
Strasbourg,Angers,D,2.7,3.1,2.79,2.15,1.68,2,2,7,6,8,4,1.0,1.0,0.6,1.8
Lille,Marseille,A,3.39,3.25,2.25,1.78,2.02,0,1,5,8,11,11,1.0,0.25,1.6,2.0
Lyon,Metz,H,1.18,7.5,15.0,1.3,2.02,2,0,15,9,2,7,2.2,1.6,0.0,0.6
Toulouse,St Etienne,D,2.2,3.1,3.6,2.35,1.56,0,0,5,3,3,5,2.25,1.0,1.6,1.5
Rennes,Bordeaux,H,3.25,3.25,2.29,2.26,1.62,1,0,4,6,6,10,0.8,1.4,2.0,1.0
Angers,Paris SG,A,15.0,7.0,1.19,1.4,2.83,0,5,6,8,12,4,0.6,1.4,3.0,2.2
Monaco,Guingamp,H,1.44,4.75,7.0,1.55,2.4,6,0,15,4,6,10,2.6,1.8,2.2,0.6
Montpellier,Amiens,D,1.75,3.39,5.5,2.48,1.52,1,1,3,3,2,6,1.0,1.4,1.5,0.8
Nantes,Toulouse,H,2.0,3.1,4.33,2.69,1.44,2,1,4,2,4,9,2.0,2.0,2.0,1.0
Troyes,Strasbourg,H,2.75,3.29,2.62,1.98,1.8,3,0,2,8,4,8,0.8,1.4,1.0,1.0
Marseille,Caen,H,1.53,4.0,7.0,1.73,2.07,5,0,9,6,3,4,1.6,2.0,2.4,1.2
Metz,Lille,A,3.29,3.2,2.29,2.12,1.7,0,3,3,12,1,6,0.0,0.6,0.4,0.25
Nice,Dijon,H,1.72,3.6,5.25,1.82,1.97,1,0,11,8,8,11,1.4,0.6,1.4,1.0
St Etienne,Lyon,A,4.2,3.39,1.95,1.7,2.11,0,5,9,5,10,6,1.6,1.4,2.2,1.6
Amiens,Monaco,D,5.25,3.79,1.66,1.83,1.96,1,1,4,4,9,7,1.5,1.0,2.6,1.8
Lille,St Etienne,H,2.1,3.25,3.75,2.3,1.6,3,1,2,9,3,5,0.4,0.8,1.0,1.4
Dijon,Troyes,H,1.9,3.39,4.33,1.97,1.82,3,1,5,5,6,6,1.4,1.0,1.4,1.4
Guingamp,Angers,D,2.29,3.2,3.29,2.04,1.76,1,1,7,2,8,6,2.2,0.0,0.4,1.4
Paris SG,Nantes,H,1.11,10.0,21.0,1.29,3.46,4,1,20,4,5,3,3.0,2.2,2.6,2.0
Strasbourg,Rennes,H,2.29,3.2,3.29,2.2,1.66,2,1,9,8,8,8,1.0,0.8,1.4,1.4
Toulouse,Metz,D,1.72,3.6,5.25,2.12,1.7,0,0,5,3,2,7,2.0,1.0,0.0,0.6
Bordeaux,Marseille,D,2.29,3.39,3.1,1.76,2.04,1,1,8,5,11,11,2.0,0.8,1.6,2.0
Caen,Nice,D,2.6,3.1,2.89,2.22,1.64,1,1,5,3,1,9,2.4,1.2,1.4,0.6
Lyon,Montpellier,D,1.39,4.5,9.0,1.63,2.24,0,0,13,9,4,4,2.2,1.6,1.0,1.4
Amiens,Lille,H,2.7,3.1,2.7,2.26,1.64,3,0,5,5,4,6,1.4,1.0,1.0,0.8
St Etienne,Strasbourg,D,2.0,3.5,3.75,2.02,1.78,2,2,6,10,3,10,1.0,0.8,1.0,0.8
Caen,Bordeaux,H,3.39,3.1,2.29,2.28,1.6,1,0,5,4,3,8,2.0,1.2,1.6,0.8
Dijon,Toulouse,H,2.25,3.2,3.39,2.17,1.67,3,1,6,5,3,5,1.4,1.0,1.6,1.0
Metz,Amiens,A,2.37,3.2,3.2,2.32,1.59,0,2,2,12,3,4,0.0,0.8,2.0,1.0
Montpellier,Lille,H,2.14,3.2,3.7,2.34,1.57,3,0,3,3,4,6,1.0,1.6,1.0,0.8
Rennes,Nantes,H,2.39,3.1,3.2,2.65,1.46,2,1,4,4,5,7,1.4,1.4,2.6,1.4
Troyes,Angers,H,3.2,3.2,2.37,2.14,1.69,3,0,5,7,8,6,1.4,0.8,0.4,1.4
Marseille,Guingamp,H,1.5,4.33,6.5,1.62,2.26,1,0,11,6,3,15,1.6,2.2,1.8,0.0
Monaco,Paris SG,A,5.25,4.75,1.53,1.36,3.04,1,2,18,2,14,4,2.6,1.4,3.0,2.2
Nice,Lyon,A,3.29,3.39,2.2,1.58,2.33,0,5,10,8,13,5,1.4,0.8,2.2,1.6
Amiens,Dijon,H,2.37,3.1,3.25,2.23,1.64,2,1,8,3,8,9,2.0,1.0,2.0,1.0
Bordeaux,St Etienne,H,1.83,3.39,4.75,2.19,1.66,3,0,7,6,3,8,1.6,0.6,1.0,0.8
Strasbourg,Caen,D,1.95,3.25,4.2,2.06,1.75,0,0,8,9,3,8,1.0,1.0,2.0,1.2
Angers,Rennes,A,2.1,3.2,3.79,2.19,1.65,1,2,4,11,7,7,0.4,1.2,1.8,1.4
Guingamp,Montpellier,D,2.39,3.1,3.25,2.36,1.56,0,0,6,3,4,3,1.8,0.0,1.6,1.6
Lyon,Lille,A,1.33,5.0,10.0,1.49,2.53,1,2,10,6,3,8,2.2,2.0,1.0,0.6
Metz,Marseille,A,6.5,4.33,1.5,1.66,2.17,0,3,2,13,11,6,0.0,0.8,2.0,2.2
Nantes,Monaco,H,3.75,3.39,2.04,2.02,1.78,1,0,6,2,9,8,2.6,0.8,2.0,1.4
Paris SG,Troyes,H,1.04,17.0,34.0,1.17,4.8,2,0,18,3,5,8,3.0,2.2,1.8,0.8
Toulouse,Nice,A,2.62,3.0,2.89,2.34,1.57,1,2,4,3,2,9,1.6,0.8,0.8,0.8
Dijon,Bordeaux,H,3.1,3.1,2.5,2.11,1.72,3,2,9,5,3,9,2.0,0.8,1.6,0.6
Lille,Toulouse,H,2.04,3.29,3.89,2.24,1.63,1,0,5,8,4,8,1.0,1.2,1.0,0.8
Monaco,Angers,H,1.39,4.75,8.0,1.53,2.42,1,0,13,3,7,8,2.0,1.4,0.2,1.2
Nice,Metz,H,1.44,4.0,8.5,1.8,1.99,3,1,6,13,2,6,0.8,1.4,0.0,0.8
Rennes,Amiens,H,2.0,3.0,4.75,2.5,1.5,2,0,4,3,4,4,1.8,1.4,2.0,1.0
Strasbourg,Paris SG,H,15.0,8.0,1.16,1.33,3.23,2,1,8,8,11,4,1.2,1.0,3.0,2.2
Troyes,Guingamp,A,2.62,3.1,2.89,2.12,1.71,0,1,8,7,3,14,1.8,0.8,1.4,0.0
Caen,Lyon,A,4.33,3.6,1.85,1.82,1.97,1,2,4,3,18,5,2.0,0.8,1.6,2.0
Montpellier,Marseille,D,3.39,3.29,2.2,2.05,1.75,1,1,6,2,12,6,1.6,1.8,2.0,2.2
St Etienne,Nantes,D,2.29,3.0,3.6,2.66,1.45,1,1,7,11,5,9,1.0,0.8,3.0,0.8
Bordeaux,Strasbourg,A,1.64,3.75,5.75,1.86,1.93,0,3,8,5,5,10,1.6,0.0,1.8,1.0
Angers,Montpellier,D,2.39,3.1,3.25,2.41,1.54,1,1,4,12,3,1,0.2,1.0,1.6,1.8
Guingamp,Dijon,H,2.1,3.29,3.75,2.0,1.8,4,0,5,3,7,9,1.4,0.6,2.4,0.8
Metz,Rennes,D,3.7,3.0,2.25,2.33,1.58,1,1,1,11,6,7,0.0,0.2,2.4,1.4
Monaco,Troyes,H,1.3,5.5,10.0,1.52,2.47,3,2,11,3,4,8,2.0,1.4,1.8,0.8
Paris SG,Lille,H,1.12,9.0,21.0,1.24,3.81,3,1,17,3,5,8,3.0,2.0,1.4,1.2
Toulouse,Caen,H,2.25,2.89,3.79,2.51,1.51,2,0,2,3,1,8,1.0,0.8,1.4,0.8
Amiens,Lyon,A,5.5,4.0,1.61,1.66,2.18,1,2,7,4,20,4,2.0,1.0,1.6,2.6
Marseille,St Etienne,H,1.5,4.2,7.0,1.62,2.25,3,0,11,5,3,8,2.0,1.8,1.0,0.8
Nantes,Nice,A,2.1,3.1,3.89,2.43,1.54,1,2,7,2,4,7,3.0,0.4,1.2,1.4
St Etienne,Monaco,A,4.75,3.75,1.75,1.83,1.98,0,4,6,10,9,5,1.0,0.2,2.4,1.4
Caen,Guingamp,D,2.14,3.25,3.6,2.19,1.67,0,0,4,5,3,12,1.4,0.8,1.8,0.6
Dijon,Lille,H,2.25,3.2,3.39,2.15,1.7,3,0,11,6,6,10,2.4,0.8,1.4,1.2
Montpellier,Metz,A,1.44,4.2,8.0,2.07,1.75,1,3,7,3,2,9,1.6,1.4,0.2,0.2
Rennes,Paris SG,A,11.0,7.0,1.22,1.45,2.69,1,4,6,2,12,6,2.4,1.4,3.0,2.0
Strasbourg,Toulouse,H,2.1,3.2,3.7,2.14,1.7,2,1,9,7,4,7,1.8,1.6,1.6,0.8
Troyes,Amiens,H,2.29,3.1,3.39,2.38,1.57,1,0,8,7,4,5,1.8,0.2,2.0,1.0
Lyon,Marseille,H,2.04,3.6,3.5,1.5,2.54,2,0,9,7,9,5,1.6,3.0,2.6,1.8
Nantes,Angers,H,2.04,3.2,4.0,2.48,1.53,1,0,7,4,5,7,2.4,0.4,0.4,1.0
Nice,Bordeaux,H,2.29,3.25,3.2,2.06,1.76,1,0,7,12,4,12,1.2,1.4,1.0,0.0
Amiens,Nantes,A,2.79,3.1,2.7,2.41,1.55,0,1,8,4,4,9,2.0,1.0,2.4,0.4
Angers,Dijon,H,2.14,3.25,3.6,2.08,1.74,2,1,5,12,6,11,0.4,0.4,3.0,0.8
Bordeaux,Montpellier,A,2.1,3.2,3.79,2.22,1.65,0,2,5,7,3,2,1.0,0.0,1.0,1.4
Guingamp,St Etienne,H,1.9,3.25,4.5,2.35,1.58,2,1,8,2,2,11,1.8,0.8,0.4,0.2
Lille,Nice,D,2.54,3.2,2.89,2.08,1.75,1,1,6,8,5,8,1.4,0.6,1.8,1.4
Marseille,Troyes,H,1.3,5.5,10.0,1.55,2.41,3,1,13,2,5,11,2.6,1.6,1.8,0.2
Metz,Strasbourg,H,3.0,3.29,2.45,2.04,1.77,3,0,2,11,8,7,0.2,0.8,2.2,1.6
Monaco,Rennes,H,1.39,4.75,8.0,1.61,2.29,2,1,13,4,5,6,2.4,1.4,2.4,1.4
Paris SG,Caen,H,1.07,12.0,29.0,1.24,3.93,3,1,18,4,1,9,3.0,2.0,1.6,0.8
Toulouse,Lyon,A,4.33,3.79,1.8,1.72,2.12,1,2,4,2,19,2,1.6,0.6,2.0,3.0
Strasbourg,Guingamp,A,2.5,3.25,2.87,2.07,1.75,0,2,8,5,2,9,2.2,1.4,1.8,0.8
Caen,Lille,A,2.6,2.89,3.1,2.55,1.5,0,1,4,3,3,13,1.6,0.2,1.6,0.6
Dijon,Metz,D,1.85,3.5,4.33,1.89,1.91,1,1,13,4,5,9,3.0,0.6,0.8,0.8
Montpellier,Monaco,D,3.5,3.25,2.2,2.13,1.71,0,0,6,6,9,5,1.0,1.8,2.4,1.4
Nice,Amiens,H,1.6,3.6,6.5,2.04,1.78,1,0,6,8,4,5,1.8,1.6,1.4,1.0
Rennes,Marseille,A,4.0,3.29,2.0,2.01,1.8,0,3,7,5,6,4,2.4,1.4,2.6,1.6
Troyes,Bordeaux,A,3.25,3.1,2.37,2.24,1.64,0,1,7,6,2,7,1.8,0.0,0.8,0.0
Lyon,Angers,D,1.44,4.5,7.5,1.65,2.2,1,1,8,4,3,8,2.0,3.0,0.8,0.4
Nantes,Paris SG,A,12.0,6.0,1.25,1.55,2.39,0,1,7,4,14,6,2.4,0.8,3.0,2.0
St Etienne,Toulouse,H,2.1,3.0,4.0,2.32,1.6,2,0,3,13,4,8,0.4,0.2,1.0,0.6
Bordeaux,Caen,A,1.8,3.39,5.0,2.17,1.69,0,2,4,8,1,12,0.8,0.6,1.0,0.2
Marseille,Strasbourg,H,1.28,5.5,11.0,1.43,2.75,2,0,14,3,7,9,2.6,1.6,2.0,1.4
Monaco,Nice,D,1.7,3.79,5.0,1.68,2.17,2,2,13,5,6,7,2.4,1.6,2.4,1.6
Amiens,Montpellier,D,3.75,3.0,2.25,2.71,1.45,1,1,7,5,4,1,1.4,0.8,1.2,1.8
Angers,Troyes,H,1.8,3.5,4.75,2.15,1.69,3,1,4,10,4,12,0.8,0.4,1.8,0.0
Guingamp,Lyon,A,3.39,3.29,2.2,1.81,2.0,0,2,8,3,16,3,1.8,1.4,1.6,3.0
Lille,Rennes,A,2.14,3.29,3.6,2.32,1.6,1,2,7,5,6,6,1.6,1.2,1.8,1.4
Metz,St Etienne,H,2.5,3.2,3.0,2.11,1.72,3,0,4,9,2,11,0.8,1.0,1.0,0.2
Paris SG,Dijon,H,1.07,13.0,25.0,1.2,4.42,8,0,15,3,4,10,3.0,2.4,2.6,0.6
Toulouse,Nantes,D,2.6,3.0,3.0,2.57,1.5,1,1,4,4,4,8,1.0,0.0,1.8,0.8
Caen,Marseille,A,4.75,3.6,1.75,1.92,1.89,0,2,3,4,8,4,1.0,0.8,3.0,1.6
Amiens,Guingamp,H,3.1,3.1,2.45,2.4,1.56,3,1,7,5,3,7,1.4,0.8,1.6,1.4
Montpellier,Toulouse,H,1.72,3.39,5.75,2.43,1.55,2,1,6,5,3,10,1.2,1.4,1.0,0.0
Nantes,Bordeaux,A,1.9,3.29,4.5,2.43,1.54,0,1,5,4,3,6,1.8,1.0,0.8,0.6
Rennes,Angers,H,2.1,3.1,3.89,2.31,1.6,1,0,6,8,2,7,1.8,1.4,1.4,0.4
Strasbourg,Dijon,H,2.0,3.29,4.0,1.93,1.87,3,2,6,5,2,17,2.0,0.8,2.6,0.0
Troyes,Lille,H,2.7,3.0,2.89,2.41,1.55,1,0,7,2,4,10,1.8,0.0,1.4,1.2
Lyon,Paris SG,H,7.5,5.0,1.39,1.33,3.25,2,1,6,3,13,4,1.6,3.0,3.0,2.4
Monaco,Metz,H,1.33,5.25,8.5,1.43,2.76,3,1,9,7,5,7,2.0,1.6,1.4,1.0
Nice,St Etienne,H,1.57,3.79,6.5,1.85,1.95,1,0,6,6,2,14,2.4,1.8,1.0,0.0
Dijon,Rennes,H,2.54,3.39,2.75,1.85,1.96,2,1,13,5,7,7,2.6,0.0,1.8,1.4
Angers,Amiens,H,1.85,3.29,4.75,2.32,1.6,1,0,7,10,3,5,1.4,0.2,1.4,0.8
Guingamp,Nantes,A,2.39,3.1,3.25,2.46,1.53,0,3,7,4,5,8,1.6,1.4,1.2,1.0
Metz,Nice,H,3.39,3.25,2.25,2.02,1.79,2,1,7,6,8,6,1.4,1.0,2.4,1.8
Paris SG,Montpellier,H,1.14,8.5,17.0,1.41,2.83,4,0,20,3,4,2,3.0,1.8,1.6,1.4
