HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Aris,Volos NFC,A,0.0,2.0,13.0,2.0,7.0,2.0,8.0,3.0,2.0,4.0,0.0,0.0,1.53,4.2,6.5,2.0,1.85,4,6,7,9,2.0,1.0,1.4,0.8,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,0.8,1.2,0.8,0.6,1.2,1.6,1.8,1.4,1.0,0.0,1.0,0.0
Panetolikos,Giannina,A,0.0,1.0,6.0,7.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.8,3.0,2.8,2.35,1.57,6,7,2,7,1.4,1.2,2.0,0.8,2.3333333333333335,0.0,2.0,0.0,2.0,0.0,1.6666666666666667,0.0,1.2,1.4,1.8,1.4,1.4,1.4,1.4,0.4,2.0,0.0,1.0,0.0
AEK,Apollon,H,3.0,0.0,14.0,6.0,9.0,3.0,8.0,6.0,3.0,3.0,1.0,0.0,1.28,5.5,11.0,1.88,1.98,6,9,1,9,0.6,2.0,0.6,0.0,2.0,0.0,4.333333333333333,0.0,1.3333333333333333,0.3333333333333333,3.0,0.0,1.2,1.8,0.4,1.2,0.0,1.0,1.8,0.2,4.0,0.0,3.0,0.0
Ionikos,Olympiakos,A,0.0,3.0,8.0,7.0,6.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,9.0,4.75,1.36,2.05,1.75,6,6,7,2,1.4,0.4,3.0,1.8,2.6666666666666665,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,3.3333333333333335,0.0,1.2,1.2,1.4,0.8,1.8,0.4,0.4,1.4,3.0,0.0,0.0,0.0
PAOK,Panathinaikos,H,2.0,1.0,8.0,3.0,5.0,2.0,8.0,0.0,5.0,5.0,0.0,0.0,1.95,3.4,4.2,2.07,1.72,11,4,7,8,2.6,1.8,2.0,1.2,2.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,2.6666666666666665,0.6666666666666666,2.2,0.8,1.0,2.4,1.2,0.2,1.6,1.4,2.0,0.0,4.0,1.0
Atromitos,Lamia,H,3.0,1.0,12.0,6.0,7.0,3.0,6.0,0.0,1.0,2.0,0.0,0.0,2.05,3.1,4.0,2.5,1.5,6,8,2,3,1.2,0.2,1.4,1.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,2.0,0.0,3.6666666666666665,0.0,1.2,1.6,2.6,1.0,1.2,1.4,0.6,0.4,2.0,0.0,2.0,0.0
Apollon,Panetolikos,D,0.0,0.0,8.0,9.0,5.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,2.8,3.1,2.7,2.5,1.5,0,5,7,9,0.6,0.0,1.4,1.2,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.0,1.6666666666666667,0.0,2.0,0.0,0.0,1.0,2.2,0.2,1.0,1.2,1.8,1.4,3.0,0.0,2.0,0.0
Asteras Tripolis,Ionikos,A,2.0,3.0,10.0,7.0,4.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1.61,3.6,6.5,2.5,1.5,6,0,4,7,3.0,1.0,1.2,0.4,2.3333333333333335,0.0,3.3333333333333335,0.3333333333333333,3.0,0.0,2.3333333333333335,0.0,1.2,0.0,1.2,1.0,1.0,1.6,1.4,0.8,2.0,0.0,2.0,0.0
OFI Crete,Volos NFC,H,2.0,1.0,11.0,6.0,9.0,4.0,5.0,4.0,2.0,6.0,0.0,1.0,1.9,3.5,4.2,2.02,1.83,8,11,8,7,1.0,1.2,1.4,1.4,2.6666666666666665,0.0,2.6666666666666665,0.0,1.6666666666666667,0.0,3.0,0.3333333333333333,1.6,2.2,1.4,1.2,1.2,1.6,1.4,1.6,4.0,0.0,4.0,0.0
Panathinaikos,Lamia,H,2.0,0.0,11.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,1.4,4.2,10.0,2.15,1.66,6,1,2,6,2.0,0.6,1.4,0.4,1.6666666666666667,0.0,3.6666666666666665,0.3333333333333333,2.0,0.0,2.0,0.0,1.2,0.2,1.8,1.0,1.2,1.4,1.2,0.4,5.0,0.0,2.0,0.0
PAOK,Atromitos,H,1.0,0.0,9.0,3.0,5.0,1.0,10.0,0.0,1.0,3.0,0.0,0.0,1.33,5.0,10.0,1.88,1.98,11,4,5,13,2.6,1.8,1.8,0.2,3.3333333333333335,0.0,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.0,2.2,0.8,1.0,2.4,1.8,1.4,2.6,1.0,5.0,0.0,1.0,0.0
Olympiakos,AEK,H,1.0,0.0,6.0,6.0,5.0,5.0,6.0,10.0,2.0,1.0,0.0,0.0,1.83,3.5,4.5,1.93,1.93,9,2,6,2,3.0,1.8,1.2,2.0,0.3333333333333333,0.0,3.3333333333333335,0.0,2.0,0.3333333333333333,4.333333333333333,0.0,1.8,0.4,0.2,1.4,1.4,1.2,0.4,1.2,1.0,0.0,3.0,1.0
Giannina,Aris,H,2.0,0.0,6.0,16.0,3.0,9.0,0.0,10.0,3.0,1.0,0.0,0.0,2.9,3.1,2.6,2.5,1.5,7,7,3,4,2.0,0.8,2.0,1.0,2.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.4,1.4,1.4,0.4,0.8,0.6,0.8,0.6,2.0,0.0,2.0,0.0
Panetolikos,Lamia,H,1.0,0.0,11.0,3.0,8.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,2.15,3.1,3.6,2.35,1.57,5,6,2,8,1.4,1.4,1.4,0.2,1.6666666666666667,0.0,2.0,0.0,2.0,0.0,1.6666666666666667,0.0,1.0,1.2,1.6,1.4,1.2,1.4,1.6,0.4,1.0,0.0,1.0,0.0
