HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA,AHHY,AHR,AHAYY,AHAR,AAHHY,AAHR,AAAYY,AAAR,AHHG,AHAG,TAHG,TAAG,AAHG,AAAG,AHHG_AWAY,AHAG_AWAY,Last_Home_Yellow,Last_Home_Red,Last_Away_Yellow,Last_Away_Red
Reading,QPR,D,1,1,17.0,13.0,2.0,4.0,7.0,5.0,0.0,1.0,0.0,0.0,2.1,3.3,3.6,2.3,1.61,6,7,6,3,1.2,1.4,1.8,2.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,1.2,1.4,0.8,1.0,1.4,1.4,0.6,1.2,0.0,0.0,2.0,0.0
Stoke,Derby,H,1,0,11.0,5.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.25,3.2,3.4,2.5,1.53,7,2,3,8,2.0,0.2,1.6,0.8,1.3333333333333333,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,1.4,0.4,2.2,0.4,1.4,1.0,1.6,0.6,1.0,0.0,0.0,0.0
Watford,Birmingham,H,3,0,12.0,14.0,9.0,1.0,6.0,5.0,1.0,1.0,0.0,0.0,1.5,4.2,7.0,2.0,1.8,12,3,4,7,2.4,2.4,1.2,0.8,1.3333333333333333,0.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,2.0,0.0,2.4,0.6,1.0,2.0,1.0,1.8,1.4,0.8,0.0,0.0,2.0,0.0
Swansea,Cardiff,A,0,1,23.0,9.0,1.0,7.0,11.0,0.0,0.0,3.0,0.0,0.0,2.6,3.1,2.9,2.37,1.57,7,4,7,3,2.4,1.4,2.0,2.2,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.0,3.0,0.0,1.4,0.8,1.8,1.0,2.4,0.6,0.6,1.4,0.0,0.0,1.0,0.0
Bournemouth,Middlesbrough,H,3,1,7.0,8.0,5.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0,2.1,3.3,3.6,2.3,1.61,8,5,6,6,1.8,1.0,2.0,1.2,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,1.6,1.0,1.4,1.0,1.8,1.0,1.2,1.2,1.0,0.0,1.0,0.0
Bristol City,Stoke,A,0,2,9.0,5.0,1.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,3.5,3.3,2.15,2.3,1.61,1,9,2,11,0.0,2.0,2.4,0.2,1.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,0.2,1.8,1.6,1.8,1.6,0.4,2.2,0.4,1.0,0.0,1.0,0.0
Cardiff,Nott'm Forest,A,0,1,18.0,8.0,3.0,1.0,6.0,4.0,2.0,3.0,0.0,0.0,2.2,3.1,3.6,2.5,1.53,12,3,3,4,2.0,2.2,1.0,1.0,1.0,0.0,2.6666666666666665,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,2.4,0.6,0.4,1.2,0.4,0.8,0.8,0.6,3.0,0.0,4.0,0.0
Derby,Luton,H,2,0,11.0,13.0,5.0,3.0,5.0,4.0,4.0,2.0,0.0,0.0,2.1,3.25,3.75,2.3,1.61,7,5,3,6,1.6,0.2,1.4,1.8,0.6666666666666666,0.0,1.6666666666666667,0.0,1.0,0.0,0.3333333333333333,0.0,1.4,1.0,1.6,0.2,1.2,1.2,1.2,0.6,1.0,0.0,0.0,0.0
Millwall,Rotherham,H,1,0,12.0,7.0,2.0,2.0,8.0,3.0,1.0,1.0,0.0,1.0,2.15,3.25,3.6,2.3,1.61,5,3,6,4,2.0,1.4,0.6,1.8,1.3333333333333333,0.0,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6,1.4,1.4,1.0,1.6,0.8,1.2,1.0,0.0,1.0,0.0
Preston,Norwich,D,1,1,11.0,18.0,3.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,5.5,3.5,1.7,2.0,1.8,4,3,11,2,1.0,0.6,2.6,3.0,1.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,0.8,0.6,2.0,0.6,2.0,0.4,0.4,2.2,0.0,0.0,0.0,0.0
QPR,Coventry,H,3,0,17.0,10.0,10.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,2.25,3.3,3.3,2.0,1.8,7,7,3,8,1.8,1.6,1.4,0.4,1.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.4,1.4,0.8,1.2,0.8,0.8,1.6,0.6,1.0,0.0,0.0,0.0
Watford,Sheffield Weds,H,1,0,11.0,8.0,2.0,1.0,6.0,3.0,2.0,4.0,0.0,0.0,1.5,4.0,7.5,2.1,1.72,14,1,4,11,3.0,2.4,0.8,0.6,1.0,0.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,2.0,0.3333333333333333,2.8,0.2,1.0,2.0,1.0,1.2,2.2,0.8,1.0,0.0,4.0,0.0
Wycombe,Blackburn,H,1,0,9.0,11.0,2.0,2.0,7.0,4.0,1.0,1.0,0.0,0.0,4.33,3.5,1.85,1.9,1.9,4,7,4,5,1.2,0.4,0.6,0.8,2.3333333333333335,0.0,1.3333333333333333,0.0,1.6666666666666667,0.0,2.0,0.0,0.8,1.4,1.0,0.0,0.8,1.2,1.0,0.8,2.0,0.0,0.0,0.0
Barnsley,Reading,D,1,1,16.0,6.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,0.0,2.3,3.1,3.4,2.3,1.61,6,3,5,4,2.0,3.0,1.4,1.4,1.6666666666666667,0.0,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.2,0.6,0.8,2.4,1.2,1.0,0.8,1.0,1.0,0.0,0.0,0.0
Birmingham,Swansea,H,1,0,10.0,7.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,3.1,3.1,2.45,2.5,1.53,5,9,5,9,1.2,0.8,1.8,1.4,2.6666666666666665,0.0,1.6666666666666667,0.0,1.0,0.0,1.6666666666666667,0.0,1.0,1.8,1.4,0.4,1.0,1.0,1.8,1.0,1.0,0.0,0.0,0.0
Huddersfield,Brentford,D,1,1,3.0,15.0,2.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,4.33,3.6,1.8,2.0,1.8,8,6,4,7,1.2,0.8,2.0,0.8,1.0,0.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.0,1.6,1.2,1.6,0.6,1.8,1.2,1.4,0.8,1.0,0.0,3.0,0.0
