HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Atromitos,Panionios,D,2.2,2.89,3.75,2.74,1.42,0.0,0.0,5,1,3,2,2.0,2.2,1.4,1.75
Panetolikos,Xanthi,A,2.2,2.89,3.75,2.81,1.4,1.0,3.0,5,4,4,3,1.25,0.8,0.8,1.5
AEK,PAOK,H,2.2,3.0,3.6,2.37,1.54,1.0,0.0,9,3,1,2,2.25,1.6,3.0,0.75
Apollon,Giannina,H,2.5,2.87,3.2,2.81,1.4,4.0,3.0,2,1,3,5,1.25,0.4,2.0,1.0
Kerkyra,Larisa,D,2.29,2.89,3.5,2.84,1.39,1.0,1.0,3,4,4,14,1.4,0.5,1.5,0.6
Olympiakos,Platanias,H,1.16,7.0,15.0,1.62,2.19,5.0,1.0,6,3,3,6,1.75,1.4,0.4,1.0
Levadeiakos,Lamia,D,1.9,3.1,4.5,2.74,1.41,0.0,0.0,5,3,3,8,1.8,1.25,1.4,1.0
Lamia,Kerkyra,D,1.85,3.25,4.59,2.72,1.42,1.0,1.0,4,3,2,5,1.4,1.0,1.6,0.5
Larisa,Apollon,H,2.1,3.0,4.0,2.63,1.44,1.0,0.0,3,2,3,7,1.5,0.8,1.6,0.4
Olympiakos,Levadeiakos,H,1.09,9.0,26.0,1.37,2.88,2.0,1.0,11,4,2,2,2.0,1.4,1.8,1.25
Giannina,Panetolikos,D,1.95,3.25,4.09,2.35,1.54,1.0,1.0,6,3,4,5,2.0,0.4,1.0,0.8
Panathinaikos,AEK,D,2.2,3.2,3.39,2.71,1.42,1.0,1.0,6,1,3,3,2.6,0.4,2.4,1.6
Platanias,Asteras Tripolis,A,2.14,3.0,3.75,2.42,1.52,0.0,3.0,1,7,2,5,0.4,0.8,1.2,0.6
Xanthi,Panionios,H,2.5,3.0,3.0,2.83,1.39,2.0,0.0,2,4,3,2,0.8,1.8,1.4,1.6
PAOK,Atromitos,H,1.39,4.2,9.5,2.28,1.57,2.0,1.0,11,1,6,2,3.0,0.6,1.8,2.2
Apollon,Lamia,D,2.1,2.87,4.2,2.8,1.4,1.0,1.0,6,4,3,8,1.6,0.2,1.6,1.0
Atromitos,Panathinaikos,D,2.45,2.87,3.25,2.86,1.38,1.0,1.0,5,1,2,6,1.8,2.0,2.6,0.4
Giannina,Xanthi,D,2.29,3.0,3.39,2.64,1.44,1.0,1.0,7,4,7,4,1.8,0.4,1.2,1.8
Asteras Tripolis,Levadeiakos,H,1.9,2.87,5.25,2.59,1.46,2.0,0.0,5,6,3,4,1.2,1.0,1.8,1.0
Kerkyra,Olympiakos,A,12.0,5.5,1.25,1.85,1.9,1.0,3.0,4,4,8,8,1.6,0.6,2.0,1.4
Panetolikos,Larisa,H,1.72,3.25,5.5,2.52,1.48,3.0,1.0,6,7,4,11,1.0,1.0,1.8,0.8
Panionios,PAOK,D,4.75,3.2,1.85,2.61,1.45,2.0,2.0,10,7,1,3,1.4,1.0,3.0,0.6
AEK,Platanias,H,1.16,7.0,15.0,1.65,2.14,3.0,0.0,10,3,4,11,2.4,1.6,0.2,0.8
Asteras Tripolis,Kerkyra,H,1.64,3.29,6.0,2.47,1.5,4.0,0.0,6,4,3,6,1.8,1.0,1.0,0.6
Olympiakos,Apollon,H,1.14,7.5,17.0,1.54,2.35,3.0,1.0,9,4,2,7,2.0,1.4,1.6,0.2
Xanthi,PAOK,A,5.75,3.39,1.66,2.72,1.42,0.0,3.0,4,4,3,5,1.2,1.4,3.0,0.6
Lamia,Panetolikos,D,2.45,2.89,3.29,2.83,1.39,2.0,2.0,5,3,5,4,1.6,1.0,1.4,1.0
Larisa,Giannina,D,2.37,3.0,3.25,2.7,1.42,1.0,1.0,4,2,4,8,1.8,0.8,1.8,0.4
Levadeiakos,AEK,A,6.0,3.25,1.66,2.51,1.48,0.0,2.0,5,3,4,4,1.8,0.8,2.4,1.6
Panathinaikos,Panionios,A,1.6,3.39,7.0,2.5,1.49,0.0,1.0,7,2,2,4,2.6,0.4,1.0,1.0
Platanias,Atromitos,A,4.0,3.1,2.04,2.67,1.43,1.0,3.0,0,9,5,2,0.2,0.6,1.8,2.0
Larisa,Xanthi,H,2.7,2.87,2.89,2.79,1.4,1.0,0.0,4,2,6,5,1.8,0.8,1.0,1.4
Panetolikos,Olympiakos,A,6.0,3.6,1.61,1.99,1.76,1.0,4.0,7,6,10,9,1.4,1.0,2.4,1.4
Panionios,Platanias,H,1.5,3.79,7.5,2.19,1.63,2.0,1.0,10,9,3,13,1.0,1.4,0.2,0.6
Apollon,Asteras Tripolis,A,3.0,2.87,2.6,2.61,1.45,1.0,3.0,7,5,4,4,1.6,0.2,2.4,1.0
Atromitos,Levadeiakos,H,1.33,4.75,9.5,1.95,1.79,1.0,0.0,5,1,3,6,1.8,2.4,1.6,0.8
Giannina,Lamia,D,1.75,3.29,5.25,2.72,1.42,1.0,1.0,8,5,4,9,1.8,0.4,1.8,1.0
PAOK,Panathinaikos,H,1.39,4.0,10.0,2.3,1.57,4.0,0.0,10,1,2,6,3.0,1.0,2.0,0.4
AEK,Kerkyra,H,1.1,9.0,21.0,1.55,2.35,3.0,1.0,11,3,2,7,2.4,1.6,1.0,0.6
AEK,Apollon,D,1.12,8.0,19.0,1.57,2.3,0.0,0.0,10,4,3,8,2.4,1.6,1.6,0.2
Kerkyra,Atromitos,A,3.25,3.2,2.25,2.36,1.53,1.0,3.0,4,7,8,3,1.0,0.4,2.2,2.4
Platanias,PAOK,A,17.0,6.5,1.16,1.72,2.05,0.0,1.0,1,10,6,5,0.2,0.0,3.0,1.0
Asteras Tripolis,Panetolikos,D,2.0,3.1,4.0,2.23,1.61,0.0,0.0,9,1,6,5,2.4,1.4,0.8,1.0
Lamia,Larisa,A,2.29,3.0,3.29,2.71,1.43,0.0,2.0,7,4,5,10,1.8,0.6,2.2,0.8
Olympiakos,Giannina,H,1.1,9.5,17.0,1.45,2.59,1.0,0.0,11,4,5,9,2.4,1.8,1.8,0.4
Xanthi,Panathinaikos,D,2.37,3.1,3.1,2.75,1.41,1.0,1.0,3,6,2,9,1.0,1.4,2.0,0.4
Levadeiakos,Panionios,H,2.7,3.0,2.7,2.65,1.43,2.0,1.0,4,4,2,3,1.6,0.6,1.4,1.4
Panetolikos,AEK,A,5.75,3.5,1.64,2.3,1.57,1.0,4.0,6,10,5,4,0.8,1.2,2.0,1.6
Panionios,Kerkyra,H,1.6,3.79,5.5,2.14,1.66,3.0,1.0,11,9,3,10,1.4,1.4,0.8,0.4
PAOK,Levadeiakos,H,1.12,8.0,19.0,1.58,2.29,5.0,0.0,13,1,2,6,3.0,1.4,1.6,0.6
Giannina,Asteras Tripolis,D,2.39,3.0,3.2,2.39,1.53,0.0,0.0,8,5,6,4,1.8,0.4,2.0,1.4
Lamia,Xanthi,A,2.39,2.87,3.29,2.83,1.39,0.0,1.0,6,6,6,5,1.2,0.6,1.0,1.4
Larisa,Olympiakos,A,9.5,4.0,1.39,1.95,1.81,0.0,3.0,5,2,13,9,2.2,1.4,3.0,1.8
Panathinaikos,Platanias,H,1.36,4.5,9.0,1.99,1.78,2.0,0.0,6,3,3,15,2.0,0.6,0.0,0.0
Apollon,Atromitos,A,3.1,3.2,2.35,2.65,1.44,0.0,3.0,8,7,10,4,1.6,0.4,2.2,2.4
Apollon,Panionios,D,3.0,2.89,2.6,2.67,1.43,1.0,1.0,8,10,3,4,1.4,0.4,1.4,1.4
Levadeiakos,Panathinaikos,H,3.39,3.1,2.25,2.69,1.43,3.0,2.0,5,5,3,8,1.6,0.0,2.0,0.6
Xanthi,Platanias,H,1.44,4.0,8.5,2.27,1.58,3.0,2.0,4,7,2,14,1.0,1.4,0.0,0.0
AEK,Giannina,H,1.25,5.25,13.0,1.75,2.01,3.0,1.0,7,2,5,9,2.0,2.2,1.4,0.4
Asteras Tripolis,Larisa,H,1.75,3.29,5.25,2.49,1.49,3.0,1.0,7,1,6,6,2.0,1.4,2.0,1.4
Atromitos,Panetolikos,A,1.57,3.6,6.5,2.36,1.54,0.0,1.0,6,1,6,4,2.2,2.4,0.8,1.2
Kerkyra,PAOK,A,17.0,8.5,1.12,1.67,2.12,0.0,3.0,4,9,6,4,0.8,0.2,3.0,1.4
Olympiakos,Lamia,H,1.12,8.0,19.0,1.5,2.45,2.0,0.0,12,3,2,9,3.0,2.4,1.0,0.6
Larisa,AEK,D,7.0,3.75,1.53,2.34,1.55,0.0,0.0,4,4,9,3,2.0,1.4,2.6,2.2
Panathinaikos,Kerkyra,H,1.33,4.75,10.0,2.04,1.74,4.0,0.0,6,3,4,13,2.0,0.4,0.8,0.2
Platanias,Levadeiakos,H,2.1,3.0,4.0,2.66,1.43,1.0,0.0,1,11,1,11,0.0,0.0,1.6,0.0
