HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Forfar,Albion Rvs,A,2.15,3.6,3.1,1.67,2.11,0,2,2,1,5,2,3.0,0.0,0.0,3.0
Queens Park,Stranraer,D,2.38,3.6,2.75,1.87,1.87,2,2,2,5,0,3,0.0,0.0,1.5,0.0
Alloa,Forfar,H,1.67,4.0,4.6,1.6,2.23,2,1,2,1,1,6,2.0,0.0,1.5,0.0
Arbroath,Albion Rvs,A,1.91,3.6,3.75,1.61,2.21,1,4,4,3,7,2,1.5,2.0,0.0,3.0
East Fife,Queens Park,A,2.05,3.7,3.3,1.8,1.93,0,1,1,5,0,3,1.5,1.5,0.5,0.0
Raith Rvs,Ayr,H,1.67,3.8,5.0,1.64,2.15,2,1,6,1,9,4,3.0,2.0,1.5,3.0
Stranraer,Airdrie Utd,H,2.0,3.75,3.4,1.67,2.1,3,1,4,4,3,3,1.5,0.5,2.0,1.5
Airdrie Utd,East Fife,A,2.3,3.5,2.9,1.7,2.06,0,1,3,1,3,3,2.0,1.0,1.0,1.5
Albion Rvs,Stranraer,A,2.4,3.5,2.75,1.71,2.04,0,4,2,7,2,5,0.0,3.0,2.0,0.5
Ayr,Alloa,D,1.83,3.5,4.2,1.65,2.14,3,3,4,2,0,3,1.5,2.0,2.3333333333333335,0.0
Forfar,Arbroath,A,2.88,3.4,2.38,1.52,2.39,0,5,2,3,3,2,1.5,0.0,1.0,2.0
Queens Park,Raith Rvs,A,5.5,4.2,1.55,1.55,2.32,0,5,4,7,6,1,0.5,1.0,3.0,2.0
Alloa,Albion Rvs,A,1.75,3.75,4.33,1.67,2.09,2,5,4,2,11,3,2.3333333333333335,0.3333333333333333,0.0,3.0
East Fife,Forfar,H,1.95,3.6,3.6,1.65,2.13,3,0,1,6,2,8,1.0,2.0,1.0,0.0
Queens Park,Ayr,A,5.0,3.6,1.67,1.72,2.03,0,2,4,12,10,6,0.3333333333333333,1.0,1.3333333333333333,2.0
Raith Rvs,Airdrie Utd,H,1.4,4.75,7.0,1.52,2.39,2,0,8,2,4,6,3.0,2.3333333333333335,1.3333333333333333,1.0
Stranraer,Arbroath,A,2.25,3.5,3.0,1.67,2.1,2,6,7,5,8,2,2.0,1.3333333333333333,1.0,2.3333333333333335
Airdrie Utd,Queens Park,H,2.0,3.6,3.2,1.67,2.09,4,2,3,2,1,3,1.3333333333333333,0.75,0.25,1.0
Albion Rvs,Raith Rvs,H,5.5,3.8,1.55,1.6,2.22,2,1,2,11,11,1,0.0,3.0,3.0,2.3333333333333335
Arbroath,Alloa,D,1.8,3.5,4.0,1.61,2.21,1,1,5,7,3,6,1.0,2.5,1.75,0.3333333333333333
Ayr,East Fife,H,1.57,3.8,5.0,1.58,2.25,3,0,7,5,4,3,1.3333333333333333,2.25,1.5,2.0
Forfar,Stranraer,D,3.1,3.5,2.05,1.55,2.32,1,1,2,8,6,5,1.0,0.0,1.5,1.3333333333333333
Ayr,Airdrie Utd,D,1.45,4.5,6.5,1.46,2.55,2,2,10,5,4,8,1.75,2.25,1.75,0.75
East Fife,Albion Rvs,H,2.25,4.0,2.7,1.68,2.08,5,4,4,6,16,5,1.5,1.5,0.75,3.0
Queens Park,Forfar,D,2.15,4.0,2.9,1.63,2.17,1,1,4,14,2,11,0.25,0.75,1.0,0.0
Raith Rvs,Arbroath,H,1.57,4.2,5.25,1.5,2.44,2,0,10,2,14,4,3.0,1.75,1.0,2.5
Stranraer,Alloa,H,2.1,3.75,3.1,1.57,2.26,2,0,9,11,4,7,1.5,1.25,1.75,0.5
Albion Rvs,Queens Park,A,1.9,3.6,3.79,1.62,2.17,0,1,4,12,3,7,0.75,2.4,0.4,0.75
Alloa,East Fife,H,2.2,3.6,3.0,1.71,2.04,4,1,6,7,4,6,1.75,0.4,1.8,1.5
Arbroath,Airdrie Utd,H,1.75,3.75,4.5,1.5,2.45,7,1,6,8,6,10,1.0,2.0,1.75,0.8
Forfar,Ayr,A,5.0,4.33,1.57,1.51,2.43,0,5,3,9,12,6,1.0,0.2,1.6,2.25
Airdrie Utd,Albion Rvs,D,2.37,3.39,2.89,1.58,2.25,2,2,7,4,20,10,1.75,0.8,0.6,2.4
Ayr,Stranraer,H,1.55,4.2,5.5,1.53,2.35,2,0,12,7,7,6,1.6,2.4,1.8,1.25
East Fife,Arbroath,H,3.1,3.39,2.25,1.62,2.18,3,1,9,10,14,6,1.8,1.2,1.4,2.0
Forfar,Raith Rvs,D,7.5,4.5,1.39,1.52,2.39,1,1,3,14,12,3,0.8,0.2,3.0,1.75
Queens Park,Alloa,A,2.89,3.5,2.29,1.69,2.08,0,4,5,15,4,9,0.4,1.2,2.0,0.4
Albion Rvs,Forfar,A,1.9,3.79,3.6,1.53,2.38,3,4,4,13,3,12,0.6,2.0,0.4,0.2
Alloa,Airdrie Utd,H,1.85,3.6,4.0,1.59,2.23,1,0,10,8,6,15,2.0,1.0,1.6,0.8
Arbroath,Ayr,A,3.25,3.5,2.1,1.47,2.53,1,4,13,9,17,6,1.4,1.8,1.6,2.4
Raith Rvs,East Fife,H,1.39,4.75,7.0,1.56,2.3,1,0,12,2,5,10,3.0,1.6,1.8,1.2
Stranraer,Queens Park,H,1.9,3.6,3.79,1.67,2.11,3,0,11,11,4,7,1.8,1.0,0.4,1.2
Airdrie Utd,Stranraer,H,2.7,3.6,2.39,1.58,2.24,2,0,9,6,7,8,1.6,0.2,1.8,1.0
Albion Rvs,Alloa,A,2.75,3.75,2.29,1.57,2.27,0,2,6,12,8,8,0.6,2.0,2.4,1.0
Forfar,East Fife,H,2.87,3.6,2.29,1.67,2.09,2,0,2,14,5,10,0.4,0.8,1.8,1.2
Queens Park,Arbroath,A,3.79,4.0,1.83,1.57,2.26,0,2,3,14,14,8,0.4,1.2,0.8,1.8
Ayr,Raith Rvs,H,2.29,3.5,2.89,1.66,2.12,3,0,11,7,13,4,1.6,2.4,3.0,1.6
Alloa,Ayr,A,3.79,4.0,1.8,1.65,2.12,1,2,10,7,16,6,2.4,1.6,2.2,2.4
Arbroath,Forfar,H,1.53,4.5,5.25,1.44,2.6,2,1,12,13,7,12,0.8,1.8,1.0,0.8
East Fife,Airdrie Utd,H,1.9,4.0,3.39,1.6,2.23,6,1,11,11,4,15,1.8,0.6,2.0,0.2
Raith Rvs,Queens Park,H,1.3,5.25,9.5,1.54,2.34,2,0,10,2,4,8,3.0,1.4,0.2,1.2
Airdrie Utd,Forfar,H,2.25,3.6,2.89,1.58,2.25,2,1,10,5,7,11,2.0,0.2,1.0,0.8
Arbroath,Stranraer,A,1.64,3.79,5.0,1.45,2.57,1,2,12,11,7,7,1.4,1.8,1.8,1.0
Ayr,Albion Rvs,H,1.33,5.0,10.0,1.42,2.67,3,2,13,5,17,10,2.2,2.4,0.6,2.0
Queens Park,East Fife,H,3.2,3.75,2.1,1.74,1.99,2,1,1,14,2,10,0.2,1.2,2.4,0.6
Raith Rvs,Alloa,H,1.57,4.0,5.5,1.64,2.15,2,1,9,1,10,6,3.0,1.4,1.8,1.6
Ayr,Queens Park,H,1.36,5.0,7.5,1.37,2.87,3,2,13,4,4,9,2.6,2.4,0.8,1.2
East Fife,Stranraer,D,2.29,3.5,2.87,1.71,2.03,1,1,17,7,7,6,2.4,0.0,1.8,1.4
Forfar,Alloa,A,3.6,3.75,1.9,1.6,2.21,0,2,4,12,8,5,1.0,0.8,1.8,1.4
Airdrie Utd,Raith Rvs,D,5.25,4.0,1.6,1.61,2.2,2,2,10,6,12,6,2.0,0.2,3.0,1.4
East Fife,Ayr,A,3.79,3.79,1.85,1.55,2.33,1,4,18,7,14,4,2.6,0.0,2.6,2.4
Queens Park,Airdrie Utd,D,2.7,3.5,2.45,1.64,2.14,1,1,3,10,4,18,0.8,0.6,2.2,0.2
Stranraer,Forfar,H,1.5,4.33,6.0,1.58,2.25,3,0,13,11,7,11,1.8,1.0,1.0,0.8
Stranraer,Albion Rvs,D,1.75,3.79,4.33,1.49,2.48,2,2,13,7,17,13,2.4,1.0,0.6,1.4
Airdrie Utd,Ayr,H,3.75,4.2,1.8,1.57,2.28,2,0,12,7,17,3,2.2,0.4,2.6,3.0
Albion Rvs,East Fife,H,2.7,3.39,2.5,1.59,2.23,3,2,5,12,2,12,0.6,1.0,2.0,0.0
Alloa,Stranraer,H,2.25,3.5,3.0,1.72,2.03,1,0,10,9,4,7,1.8,1.8,2.0,1.0
Arbroath,Raith Rvs,A,3.0,3.39,2.29,1.63,2.16,1,2,12,9,9,8,1.4,1.8,3.0,1.0
Forfar,Queens Park,A,2.39,3.39,2.87,1.83,1.9,0,3,4,9,5,12,1.0,0.8,1.0,0.6
Arbroath,East Fife,D,1.8,4.0,3.79,1.62,2.17,1,1,12,10,4,12,1.2,1.8,2.0,0.0
Ayr,Forfar,A,1.16,7.0,15.0,1.35,2.96,2,3,13,6,7,11,2.6,2.4,0.8,0.8
Queens Park,Albion Rvs,D,2.6,3.6,2.5,1.67,2.11,2,2,4,9,15,14,1.0,1.2,1.2,1.0
Raith Rvs,Stranraer,H,1.66,3.75,5.0,1.71,2.05,3,0,9,1,3,7,3.0,1.0,2.0,0.8
Albion Rvs,Airdrie Utd,D,2.29,3.6,2.87,1.47,2.55,2,2,8,10,5,17,1.2,0.6,2.2,0.4
Alloa,Queens Park,D,1.57,4.33,5.0,1.82,1.92,2,2,9,8,6,8,1.8,1.8,1.0,1.2
East Fife,Raith Rvs,A,4.2,4.0,1.75,1.68,2.09,2,3,16,11,6,9,2.0,0.2,3.0,1.0
Forfar,Arbroath,A,4.75,4.33,1.6,1.52,2.41,0,1,3,11,14,7,0.8,1.2,0.8,1.8
Stranraer,Ayr,A,4.2,4.0,1.75,1.56,2.31,1,5,12,8,15,5,2.0,0.8,2.4,2.4
Airdrie Utd,East Fife,D,2.2,3.5,3.1,1.64,2.14,0,0,10,5,4,9,2.2,0.4,1.4,0.2
Alloa,Albion Rvs,H,1.8,4.0,3.79,1.48,2.5,3,1,9,5,12,14,2.0,1.8,0.8,0.6
Ayr,Arbroath,A,1.57,4.33,5.0,1.48,2.5,1,2,13,7,10,7,2.4,2.4,0.8,1.8
Queens Park,Stranraer,D,2.25,3.5,3.0,1.69,2.09,2,2,5,10,3,8,1.0,0.8,2.0,0.8
Raith Rvs,Forfar,H,1.25,5.5,12.0,1.45,2.56,2,1,10,1,9,12,3.0,1.6,0.8,1.2
Arbroath,Queens Park,H,1.64,3.6,5.5,1.68,2.09,2,1,6,10,7,10,0.8,1.8,1.2,0.8
East Fife,Alloa,H,3.25,3.39,2.14,1.66,2.11,2,1,13,10,9,4,1.4,0.4,2.0,1.8
Forfar,Albion Rvs,H,2.75,3.5,2.39,1.54,2.35,4,2,3,7,9,12,0.8,0.6,0.8,0.6
Raith Rvs,Ayr,D,2.37,3.5,2.79,1.64,2.16,1,1,10,2,15,6,3.0,1.6,1.8,2.4
Stranraer,Airdrie Utd,H,2.29,3.5,2.89,1.55,2.33,3,2,11,7,5,17,2.0,1.0,2.2,0.4
Stranraer,Raith Rvs,H,5.0,3.79,1.57,1.51,2.41,1,0,12,9,8,9,2.0,1.0,2.6,1.6
Airdrie Utd,Arbroath,D,3.1,3.5,2.2,1.6,2.22,0,0,8,3,6,6,2.2,0.4,1.4,1.8
Albion Rvs,Stranraer,A,2.45,3.5,2.7,1.59,2.23,1,3,8,11,5,8,0.8,0.4,2.0,1.0
Alloa,Raith Rvs,D,3.5,3.6,2.0,1.67,2.1,0,0,8,5,7,9,2.0,1.8,2.6,1.4
East Fife,Forfar,A,1.7,3.89,4.5,1.62,2.19,1,2,12,10,6,11,1.4,0.4,1.2,0.6
Queens Park,Ayr,A,5.0,4.33,1.57,1.61,2.21,1,4,7,8,12,6,1.2,0.8,1.8,2.0
Arbroath,Albion Rvs,H,1.61,4.0,5.0,1.46,2.55,1,0,7,7,9,14,1.4,2.0,0.8,0.4
Ayr,Alloa,A,1.44,4.5,6.5,1.56,2.29,1,2,12,9,10,4,1.8,2.0,1.6,1.8
Forfar,Airdrie Utd,A,2.75,3.6,2.37,1.62,2.19,0,1,6,8,6,13,1.2,1.2,1.8,0.4
Queens Park,Raith Rvs,A,4.33,3.79,1.75,1.71,2.04,1,3,8,10,7,6,1.2,0.8,2.6,1.6
Stranraer,East Fife,A,2.14,3.6,3.1,1.67,2.1,0,2,10,9,4,8,2.0,1.0,0.8,0.4
Raith Rvs,Albion Rvs,H,1.36,5.0,7.5,1.51,2.43,3,1,10,3,7,12,2.6,2.0,0.8,0.4
Alloa,Forfar,H,1.57,4.0,5.5,1.63,2.17,1,0,7,5,7,10,1.6,1.8,0.6,1.2
East Fife,Queens Park,A,1.95,3.5,3.79,1.72,2.02,0,2,7,11,8,9,0.8,1.0,0.6,0.8
Raith Rvs,Airdrie Utd,H,1.5,4.0,7.0,1.61,2.21,2,1,11,4,7,12,2.6,2.0,1.8,1.0
Airdrie Utd,Queens Park,H,1.9,3.79,3.6,1.72,2.03,2,1,6,3,10,7,1.8,1.0,0.6,1.4
Albion Rvs,Raith Rvs,D,4.75,4.33,1.6,1.61,2.21,2,2,9,13,8,5,0.8,0.2,2.6,2.0
Arbroath,Alloa,D,1.9,3.79,3.6,1.62,2.18,0,0,6,6,8,5,1.4,2.0,2.2,1.8
Ayr,East Fife,H,1.39,5.25,6.25,1.56,2.32,3,0,10,11,6,6,1.2,2.0,0.6,1.0
Forfar,Stranraer,H,3.1,3.6,2.14,1.61,2.2,5,1,4,9,6,8,0.6,1.2,1.4,1.0
Stranraer,Arbroath,A,3.6,3.79,1.9,1.68,2.1,1,4,7,11,6,4,1.4,0.8,1.6,2.0
Ayr,Airdrie Utd,H,1.39,5.0,6.5,1.41,2.71,3,0,10,9,7,8,1.2,2.0,1.8,1.0
East Fife,Albion Rvs,H,2.04,3.6,3.39,1.6,2.24,2,0,6,12,6,13,0.6,1.0,1.0,0.2
Queens Park,Forfar,D,2.1,3.6,3.2,1.67,2.11,2,2,7,12,6,9,0.6,1.4,1.2,1.2
Raith Rvs,Arbroath,D,1.83,3.6,4.2,1.57,2.29,2,2,11,4,9,2,2.6,1.6,1.6,2.6
Stranraer,Alloa,H,3.2,3.5,2.14,1.74,2.01,1,0,6,13,6,5,1.2,0.8,2.2,1.4
Alloa,Arbroath,H,2.62,3.5,2.5,1.96,1.79,5,3,7,3,9,4,2.2,1.4,1.6,2.2
Arbroath,Forfar,H,1.57,3.79,6.0,1.7,2.06,2,0,5,4,8,8,1.6,1.6,1.2,1.4
Ayr,Raith Rvs,H,2.29,3.6,2.79,1.63,2.18,3,0,10,7,8,6,1.2,2.0,2.2,1.6
East Fife,Airdrie Utd,H,2.04,3.6,3.29,1.75,1.98,2,1,7,8,6,10,1.2,1.0,1.8,0.8
Queens Park,Alloa,A,3.6,3.5,2.0,1.81,1.92,1,2,8,13,5,4,0.6,1.4,2.2,1.4
Stranraer,Albion Rvs,A,1.95,3.75,3.5,1.58,2.26,2,3,6,8,4,13,1.8,0.8,1.0,0.0
Airdrie Utd,Stranraer,H,2.04,3.6,3.29,1.65,2.15,2,1,6,3,6,12,1.8,0.6,1.2,0.8
Albion Rvs,Queens Park,D,2.29,3.7,2.79,1.61,2.22,1,1,8,11,9,6,1.0,0.6,0.4,1.4
Alloa,East Fife,A,1.85,3.6,4.0,1.8,1.95,1,2,11,6,5,7,2.2,1.4,1.8,1.0
Forfar,Raith Rvs,H,4.75,4.2,1.64,1.64,2.17,2,1,9,8,5,7,1.2,0.8,2.2,1.0
Arbroath,Ayr,D,3.0,3.5,2.25,1.58,2.25,1,1,6,2,14,6,2.2,1.6,1.8,2.0
Albion Rvs,Arbroath,A,4.2,3.75,1.8,1.6,2.22,1,2,9,10,11,9,1.2,0.6,2.2,1.6
Alloa,Airdrie Utd,D,1.72,3.75,4.5,1.68,2.07,2,2,10,6,5,10,2.0,1.4,2.2,0.6
Forfar,Ayr,A,6.5,4.09,1.5,1.57,2.28,0,2,11,6,11,6,1.8,0.8,1.8,1.6
Stranraer,Queens Park,A,2.2,3.6,3.0,1.81,1.92,2,3,5,9,7,7,1.2,0.8,0.4,1.0
Airdrie Utd,Alloa,D,2.79,3.6,2.29,1.73,2.03,2,2,6,2,5,5,2.2,0.8,1.6,1.4
Albion Rvs,Ayr,A,6.5,4.5,1.44,1.51,2.44,2,3,7,10,13,4,0.6,0.6,1.8,2.2
Airdrie Utd,Raith Rvs,A,3.6,3.5,2.0,1.68,2.09,1,2,6,4,6,8,1.8,0.8,2.2,1.0
Albion Rvs,Alloa,A,3.5,3.6,2.0,1.68,2.08,1,3,7,11,6,5,0.4,0.6,1.6,1.6
Arbroath,Stranraer,A,1.6,4.2,5.0,1.64,2.14,2,3,6,2,7,13,2.2,1.6,0.6,0.8
Ayr,Queens Park,H,1.36,4.75,8.5,1.51,2.42,4,0,11,4,8,7,1.8,2.2,0.4,1.4
Forfar,East Fife,H,2.7,3.39,2.5,1.74,2.01,2,0,11,7,5,5,1.8,0.8,1.8,1.6
Albion Rvs,Arbroath,A,4.5,4.2,1.66,1.54,2.35,1,2,7,11,11,9,0.4,0.6,1.6,1.6
Raith Rvs,East Fife,H,1.57,4.0,5.5,1.77,1.97,2,0,10,6,4,6,2.2,1.4,1.8,1.4
Alloa,Arbroath,H,2.6,3.39,2.6,1.72,2.02,3,2,9,7,13,10,1.6,1.6,1.6,2.0
East Fife,Ayr,A,5.25,4.0,1.6,1.57,2.28,2,3,7,6,11,5,1.8,1.2,2.4,2.2
Queens Park,Airdrie Utd,D,2.62,3.29,2.6,1.64,2.15,0,0,7,13,5,9,0.4,1.4,1.6,0.8
Raith Rvs,Albion Rvs,H,1.36,5.0,7.5,1.52,2.41,2,0,10,5,6,12,2.2,1.4,0.2,0.6
Stranraer,Forfar,H,2.25,3.5,3.0,1.6,2.21,2,0,6,12,5,8,0.6,1.4,1.8,0.8
Airdrie Utd,Ayr,A,5.25,4.0,1.6,1.57,2.28,1,2,7,6,13,6,1.6,0.4,2.4,2.6
Albion Rvs,Forfar,A,2.25,3.6,2.89,1.64,2.15,0,1,6,11,4,8,0.2,0.6,1.8,0.8
Alloa,Stranraer,A,1.75,3.6,4.59,1.57,2.28,0,1,12,9,10,12,2.0,1.6,1.2,1.4
Arbroath,Raith Rvs,D,2.89,3.5,2.29,1.75,1.99,1,1,6,4,8,9,1.6,1.4,2.6,1.4
Queens Park,East Fife,A,2.29,3.6,2.87,1.76,1.97,2,3,5,11,4,8,0.4,1.4,1.2,1.2
Airdrie Utd,Albion Rvs,H,2.04,3.6,3.29,1.58,2.26,2,0,8,8,4,10,1.4,0.4,0.0,0.6
Ayr,Stranraer,A,1.33,5.5,7.5,1.38,2.85,1,2,14,2,9,10,2.4,2.6,1.2,1.8
East Fife,Arbroath,A,3.29,3.79,2.0,1.61,2.2,0,5,7,8,11,12,1.2,1.2,1.2,1.4
Forfar,Alloa,A,4.0,3.75,1.83,1.68,2.09,0,1,9,5,7,5,1.8,0.8,1.4,1.6
Raith Rvs,Queens Park,H,1.36,4.75,8.5,1.58,2.25,2,0,11,4,7,9,2.6,1.0,0.4,1.4
Albion Rvs,East Fife,H,2.1,3.6,3.25,1.54,2.34,1,0,5,11,5,10,0.0,0.6,1.2,1.2
Arbroath,Airdrie Utd,H,1.5,4.33,6.0,1.5,2.45,2,0,6,5,4,9,1.2,1.8,1.4,0.4
Forfar,Queens Park,D,3.25,3.6,2.1,1.62,2.18,1,1,9,5,5,11,1.8,0.8,0.4,0.8
Stranraer,Raith Rvs,A,4.33,4.0,1.7,1.65,2.13,0,3,8,10,6,9,1.2,1.8,2.6,1.0
Alloa,Ayr,H,3.25,3.6,2.1,1.56,2.29,2,1,11,10,11,6,1.4,2.0,2.4,2.6
Airdrie Utd,Forfar,A,2.5,3.6,2.6,1.7,2.06,1,2,8,7,3,7,1.4,0.4,1.4,0.8
Ayr,Albion Rvs,H,1.33,5.0,9.0,1.37,2.89,2,0,14,2,4,11,2.4,2.4,0.6,0.6
East Fife,Stranraer,A,2.25,3.6,2.89,1.64,2.15,2,3,6,11,8,10,1.2,1.2,1.2,1.8
Queens Park,Arbroath,H,2.25,3.5,3.0,1.67,2.09,3,0,6,10,14,10,0.4,1.0,1.6,1.8
Raith Rvs,Alloa,D,1.25,5.75,11.0,1.69,2.09,0,0,10,3,8,5,2.6,1.4,1.4,2.0
East Fife,Dumbarton,A,3.0,3.4,2.3,1.84,1.89,0,2,8,12,0,0,1.2,1.2,0.0,0.0
Forfar,Airdrie Utd,A,2.6,3.4,2.6,1.73,2.0,1,3,5,5,3,9,1.4,1.4,0.8,0.4
Montrose,Arbroath,A,2.7,3.4,2.5,1.81,1.92,0,4,0,0,11,8,0.0,0.0,1.6,1.8
Stenhousemuir,Brechin,H,2.5,3.4,2.7,1.71,2.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0
Stranraer,Raith Rvs,D,3.1,3.5,2.2,1.72,2.02,1,1,7,9,7,7,1.2,2.4,2.2,1.4
Airdrie Utd,Montrose,A,1.66,3.8,5.0,1.64,2.16,0,1,7,8,0,0,0.8,1.0,0.0,0.0
Arbroath,Stranraer,H,1.7,3.8,4.75,1.58,2.26,3,1,8,5,10,7,1.6,1.8,0.8,2.4
Brechin,East Fife,H,2.25,3.5,3.0,1.78,1.96,1,0,0,0,5,8,0.0,0.0,0.6,1.2
Dumbarton,Forfar,A,1.72,3.8,4.5,1.57,2.27,0,2,0,0,5,7,0.0,3.0,0.8,1.4
Raith Rvs,Stenhousemuir,H,1.66,4.0,4.75,1.59,2.24,2,0,8,2,0,0,2.2,1.6,3.0,0.0
Dumbarton,Arbroath,D,2.4,3.4,2.8,1.62,2.17,1,1,0,2,13,7,0.0,3.0,1.6,1.8
Forfar,Stranraer,D,2.1,3.5,3.3,1.53,2.33,0,0,4,7,10,8,0.8,1.8,0.8,2.4
Montrose,Brechin,H,2.37,3.6,2.7,1.9,1.83,2,1,0,4,0,1,0.0,3.0,3.0,0.0
Raith Rvs,East Fife,D,1.6,4.0,5.25,1.66,2.1,2,2,8,0,3,8,2.6,1.6,0.6,0.6
Stenhousemuir,Airdrie Utd,A,2.8,3.5,2.37,1.65,2.12,1,2,1,0,6,7,3.0,0.0,0.6,1.0
Airdrie Utd,Raith Rvs,A,3.0,3.5,2.25,1.66,2.09,3,4,5,7,8,5,0.6,1.6,2.2,1.6
Brechin,Dumbarton,H,3.6,3.6,1.95,1.81,1.91,3,2,1,0,2,0,3.0,0.0,0.5,3.0
East Fife,Arbroath,A,3.6,4.0,1.85,1.53,2.33,0,3,6,14,12,7,0.6,0.8,1.6,1.4
Forfar,Stenhousemuir,H,2.04,3.6,3.4,1.66,2.1,2,0,4,5,0,2,1.0,1.8,1.5,0.0
Stranraer,Montrose,H,2.3,3.6,2.8,1.63,2.15,2,0,7,10,1,0,0.8,2.0,1.5,3.0
Airdrie Utd,Stranraer,H,1.85,3.8,3.8,1.57,2.27,2,0,7,9,7,6,0.6,1.6,1.4,2.0
Arbroath,Brechin,D,1.44,4.5,6.5,1.54,2.34,2,2,9,6,1,3,1.6,2.0,3.0,0.0
Montrose,East Fife,A,2.25,3.6,2.9,1.8,1.92,0,2,2,5,5,8,1.5,1.5,0.0,0.8
Raith Rvs,Forfar,H,1.7,4.2,4.2,1.51,2.41,4,0,8,2,5,5,2.2,2.2,1.0,1.8
Stenhousemuir,Dumbarton,H,3.2,3.75,2.04,1.63,2.15,2,1,2,2,4,3,1.5,0.0,0.5,1.5
Arbroath,Forfar,H,1.53,4.2,5.75,1.57,2.28,3,1,10,7,5,7,1.6,2.0,1.0,1.8
Brechin,Raith Rvs,D,3.3,3.6,2.04,1.68,2.08,1,1,4,2,11,6,3.0,0.3333333333333333,2.2,2.2
Dumbarton,Montrose,H,1.95,3.6,3.6,1.72,2.02,2,1,1,3,1,2,0.5,1.0,1.0,1.5
East Fife,Airdrie Utd,H,2.8,3.5,2.37,1.62,2.17,2,1,4,16,7,6,0.0,1.4,1.2,1.6
Stranraer,Stenhousemuir,H,2.45,3.4,2.75,1.67,2.1,2,0,7,7,0,4,1.4,1.4,2.0,0.0
Airdrie Utd,Dumbarton,D,2.2,3.6,3.0,1.6,2.22,1,1,8,7,5,5,1.2,1.4,1.3333333333333333,1.0
Forfar,Brechin,D,2.25,3.6,2.9,1.65,2.13,1,1,4,5,3,5,1.0,1.8,2.3333333333333335,0.3333333333333333
Raith Rvs,Montrose,D,1.72,3.8,4.5,1.61,2.2,1,1,10,2,2,4,2.2,1.8,1.0,1.0
Stenhousemuir,Arbroath,A,3.6,3.8,1.9,1.51,2.42,1,2,4,3,13,4,2.0,0.0,2.2,2.0
Stranraer,East Fife,A,2.25,3.6,2.87,1.73,2.02,0,2,7,4,7,6,2.0,1.4,0.6,1.4
Arbroath,Airdrie Utd,H,1.66,4.0,4.75,1.58,2.25,3,1,11,5,6,6,2.2,2.0,0.8,1.4
Brechin,Stranraer,D,2.1,3.6,3.25,1.64,2.15,1,1,5,3,6,8,2.3333333333333335,0.5,1.4,1.4
Dumbarton,Raith Rvs,A,2.5,3.4,2.7,1.67,2.11,1,5,3,4,10,6,1.3333333333333333,1.0,1.8,1.8
