HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Birmingham,Hull,D,2.0,3.4,4.33,2.09,1.73,3,3,11,6,2,7,2.2,1.6,1.6,0.6
Blackburn,Rotherham,D,1.7,3.8,5.75,1.96,1.84,1,1,6,6,2,7,1.6,1.6,1.8,0.4
Bolton,Swansea,A,4.0,3.4,2.1,2.19,1.66,0,1,2,7,1,4,0.6,0.4,2.0,0.4
Bristol City,Preston,A,2.14,3.5,3.6,1.89,1.89,0,1,4,4,7,11,1.4,0.8,1.4,0.6
Derby,Aston Villa,A,2.1,3.6,3.75,1.82,1.98,0,3,9,4,4,7,2.2,1.0,2.0,0.4
Middlesbrough,Wigan,H,1.66,3.8,6.0,2.17,1.68,2,0,3,3,3,13,1.2,1.6,2.0,0.0
Norwich,Millwall,H,1.85,3.75,4.5,2.0,1.8,4,3,5,2,3,11,2.4,2.6,2.0,0.2
Nott'm Forest,Stoke,D,2.6,3.3,3.0,2.1,1.72,0,0,7,5,7,5,2.0,1.8,1.4,1.8
QPR,Brentford,H,3.0,3.5,2.45,1.82,1.98,3,2,7,2,6,10,2.0,1.8,1.6,0.4
Reading,Ipswich,D,2.3,3.3,3.5,2.05,1.75,2,2,10,6,5,11,1.8,0.8,0.6,0.8
West Brom,Leeds,H,2.7,3.6,2.62,1.73,2.09,4,1,12,8,6,5,2.0,1.0,1.6,1.6
Ipswich,West Brom,A,4.5,3.6,1.9,2.01,1.79,1,2,2,6,6,7,0.6,1.0,2.0,1.0
Brentford,Middlesbrough,A,2.5,3.4,3.0,2.12,1.7,1,2,7,4,5,3,1.6,0.2,1.2,1.6
Hull,Nott'm Forest,A,2.62,3.3,2.9,2.09,1.72,0,2,5,3,8,3,1.6,0.8,1.6,1.8
Leeds,Bristol City,H,1.8,3.9,4.75,1.77,2.03,2,0,8,4,5,8,1.6,1.4,0.8,0.8
Millwall,Bolton,D,1.61,4.0,6.5,2.04,1.76,1,1,10,6,1,7,2.0,0.2,0.6,0.4
Preston,Blackburn,H,2.2,3.4,3.6,2.05,1.76,4,1,13,10,6,6,1.4,1.2,1.6,1.6
Rotherham,Sheffield United,D,5.25,3.8,1.75,1.89,1.9,2,2,6,4,6,6,1.8,0.6,2.2,1.2
Sheffield Weds,Derby,A,3.75,3.6,2.1,1.75,2.05,1,2,6,11,6,5,0.6,1.4,2.0,1.0
Stoke,QPR,D,2.0,3.5,4.2,2.06,1.75,2,2,5,4,5,5,1.4,1.8,2.0,1.8
Swansea,Norwich,A,2.5,3.4,3.0,2.03,1.78,1,4,10,4,10,3,2.0,1.0,2.4,2.6
Wigan,Reading,D,1.85,3.75,4.5,1.8,1.99,0,0,5,3,7,12,2.0,0.0,2.0,0.8
Aston Villa,Birmingham,H,1.85,3.8,4.5,1.97,1.82,4,2,9,5,5,5,2.0,0.8,2.2,1.6
Brentford,Sheffield United,A,2.54,3.5,2.9,1.73,2.09,2,3,6,6,8,7,1.0,0.2,2.2,1.4
Hull,Norwich,D,3.6,3.5,2.14,1.88,1.91,0,0,3,5,12,3,1.0,0.8,2.4,2.6
Leeds,Reading,H,1.4,4.75,10.0,1.63,2.25,1,0,7,4,4,10,1.6,1.4,2.0,0.4
Preston,Middlesbrough,D,3.0,3.2,2.62,2.28,1.62,1,1,15,8,7,3,2.0,1.2,1.2,2.2
Rotherham,QPR,D,3.1,3.3,2.5,1.99,1.8,2,2,7,6,5,6,1.4,0.6,2.0,1.4
Sheffield Weds,Bolton,H,1.95,3.5,4.33,2.07,1.74,1,0,5,11,2,6,0.4,1.4,0.6,0.6
Aston Villa,Nott'm Forest,D,1.9,3.5,4.6,1.93,1.86,5,5,11,7,10,3,2.0,0.8,1.6,2.2
Ipswich,Bristol City,A,3.3,3.3,2.37,2.12,1.71,2,3,2,7,3,6,0.4,1.0,0.8,0.8
Millwall,Birmingham,A,2.2,3.4,3.6,2.06,1.74,0,2,10,6,7,9,2.0,0.2,2.2,1.4
Stoke,Derby,H,2.45,3.4,3.1,2.02,1.78,2,1,6,6,8,5,1.0,1.8,2.0,1.6
Swansea,West Brom,A,2.8,3.4,2.7,1.87,1.91,1,2,11,8,7,7,1.8,1.0,2.0,1.4
Wigan,Blackburn,H,2.45,3.3,3.2,2.07,1.74,3,1,3,2,7,10,1.6,0.0,1.6,1.4
Birmingham,Preston,H,2.4,3.3,3.25,2.12,1.71,3,0,13,8,8,8,2.2,1.4,2.2,1.2
Blackburn,Sheffield Weds,H,1.95,3.6,4.2,1.84,1.96,4,2,6,6,5,8,1.6,0.8,0.8,1.4
Bolton,Wigan,D,3.2,3.3,2.45,2.17,1.68,1,1,1,6,3,13,0.6,0.4,1.6,0.0
Derby,Swansea,H,1.95,3.5,4.33,1.87,1.92,2,1,9,7,2,3,2.0,1.6,1.2,1.0
Middlesbrough,Aston Villa,A,2.14,3.4,3.8,2.1,1.72,0,3,3,3,6,6,1.2,2.2,2.2,0.8
Norwich,Rotherham,H,1.44,4.5,8.5,1.68,2.15,3,1,8,5,3,6,2.4,2.2,1.4,0.6
Nott'm Forest,Ipswich,H,1.66,3.75,6.5,2.12,1.71,2,0,5,4,7,11,1.6,2.2,0.2,1.0
QPR,Hull,A,1.95,3.5,4.33,2.0,1.8,2,3,8,4,4,8,2.0,1.6,1.0,0.8
Reading,Stoke,D,4.0,3.5,2.04,1.98,1.81,2,2,11,6,5,3,2.0,0.2,1.6,1.8
Sheffield United,Leeds,A,2.35,3.5,3.2,1.89,1.9,0,1,9,5,6,8,2.2,1.4,2.2,1.4
Bristol City,Millwall,D,2.04,3.4,4.1,2.04,1.75,1,1,3,5,6,13,0.8,1.4,2.0,0.2
West Brom,Brentford,D,1.95,3.8,4.0,1.61,2.26,1,1,12,7,7,12,2.0,1.4,0.8,0.2
West Brom,Aston Villa,D,2.3,3.75,3.1,1.58,2.35,2,2,11,8,8,5,1.6,1.4,2.2,1.2
Birmingham,Bristol City,A,2.25,3.3,3.6,2.19,1.67,0,1,14,6,6,7,2.6,1.4,0.8,1.4
Brentford,Swansea,A,2.1,3.6,3.75,1.7,2.13,2,3,6,7,3,5,0.8,0.4,1.2,0.8
Leeds,QPR,H,1.7,4.0,5.25,1.81,1.99,2,1,7,2,7,5,2.2,1.8,2.0,1.6
Middlesbrough,Blackburn,D,1.75,3.6,5.75,2.18,1.67,1,1,3,6,5,11,1.0,2.2,2.0,0.8
Millwall,Hull,D,2.25,3.4,3.5,1.98,1.81,2,2,8,5,7,7,2.0,0.4,1.0,1.4
Norwich,Bolton,H,1.36,5.0,11.0,1.86,1.93,3,2,10,6,2,7,2.4,2.2,0.2,0.4
Nott'm Forest,Preston,A,2.04,3.5,3.9,1.93,1.86,0,1,6,4,6,8,1.6,2.2,2.2,1.2
Reading,Sheffield United,A,4.75,3.8,1.8,1.78,2.02,0,2,10,8,8,7,1.6,0.2,1.6,1.4
Sheffield Weds,Rotherham,D,2.14,3.5,3.6,1.84,1.95,2,2,5,10,4,8,0.8,0.8,1.4,0.6
Stoke,Ipswich,H,1.44,4.33,9.5,2.09,1.73,2,0,6,4,5,11,1.6,1.8,0.2,0.8
Wigan,Derby,A,3.4,3.4,2.3,1.93,1.87,0,1,5,3,9,6,1.6,0.2,2.0,1.6
Sheffield United,West Brom,A,2.2,3.6,3.4,1.83,1.97,1,2,6,4,6,6,1.6,1.4,1.2,1.4
Aston Villa,Stoke,D,2.04,3.7,3.8,1.74,2.07,2,2,15,10,5,3,2.2,1.4,1.6,1.8
Blackburn,Birmingham,D,2.45,3.3,3.2,2.12,1.7,2,2,8,6,7,8,2.0,0.4,2.0,1.4
Bolton,Leeds,A,5.75,3.8,1.7,2.0,1.81,0,1,1,7,6,7,0.2,0.4,2.6,1.8
Bristol City,Norwich,D,2.9,3.3,2.62,1.99,1.81,2,2,3,5,11,3,0.8,1.8,3.0,2.2
Hull,Brentford,H,2.8,3.5,2.62,1.71,2.11,2,0,2,4,7,10,1.0,1.6,0.6,0.4
Ipswich,Wigan,H,3.25,3.25,2.45,2.2,1.66,1,0,4,10,4,13,0.2,0.2,1.4,0.2
Preston,Millwall,H,2.2,3.4,3.6,2.02,1.78,3,2,14,6,7,12,2.2,1.6,1.6,0.4
QPR,Middlesbrough,H,3.0,3.3,2.54,2.21,1.65,2,1,10,6,7,3,2.0,1.0,1.2,2.2
Rotherham,Reading,D,2.04,3.6,3.8,1.76,2.04,1,1,7,6,2,9,1.4,0.8,1.6,0.2
Swansea,Sheffield Weds,H,1.72,4.0,5.0,1.79,2.01,2,1,9,10,5,11,1.2,1.2,0.8,0.8
Derby,Nott'm Forest,D,2.04,3.7,3.8,1.84,1.95,0,0,8,7,13,6,2.0,2.0,1.4,2.2
Blackburn,Norwich,A,3.1,3.4,2.45,1.91,1.89,0,1,10,6,12,4,2.2,0.4,3.0,2.2
Brentford,Bolton,H,1.5,4.4,7.5,1.81,1.99,1,0,7,9,4,8,0.6,0.2,0.2,0.4
Derby,Bristol City,D,2.1,3.5,3.8,1.93,1.87,1,1,7,6,7,7,2.0,2.0,1.0,1.8
Hull,Swansea,H,2.7,3.4,2.8,1.95,1.85,3,2,4,3,6,7,1.6,1.6,1.8,1.2
Ipswich,Sheffield United,D,5.25,3.5,1.83,2.02,1.79,1,1,5,8,8,7,0.8,0.2,1.0,1.4
Nott'm Forest,QPR,A,2.1,3.4,3.9,1.98,1.83,0,1,4,3,7,7,1.4,1.8,2.4,1.0
Reading,Middlesbrough,A,4.75,3.4,1.9,2.16,1.69,0,1,10,9,6,5,1.6,0.4,1.2,1.6
Rotherham,West Brom,A,4.75,3.75,1.83,1.76,2.05,0,4,8,7,6,5,1.4,0.8,1.2,1.8
Sheffield Weds,Preston,H,3.25,3.4,2.37,1.89,1.91,1,0,5,10,4,5,0.8,0.2,2.2,1.6
Stoke,Millwall,H,1.8,3.75,5.0,1.93,1.87,1,0,6,4,7,13,1.6,1.4,1.6,0.2
Wigan,Birmingham,A,2.5,3.3,3.1,2.15,1.7,0,3,5,4,8,9,1.4,0.2,2.0,1.4
Aston Villa,Leeds,A,2.5,3.6,2.9,1.73,2.09,2,3,14,9,6,7,2.2,1.4,2.6,1.8
Birmingham,Stoke,H,2.9,3.3,2.62,2.1,1.73,2,0,11,6,6,5,2.0,1.4,2.2,1.4
Bolton,Rotherham,H,2.62,3.2,3.0,2.27,1.62,2,1,1,7,5,7,0.2,0.2,1.2,0.8
Bristol City,Brentford,D,2.35,3.5,3.2,1.83,1.98,1,1,4,5,6,11,1.0,1.4,1.2,0.2
Leeds,Blackburn,H,1.61,4.0,6.5,1.82,1.99,3,2,8,2,5,12,2.6,2.4,1.6,0.4
Middlesbrough,Sheffield Weds,A,1.57,4.0,7.0,2.02,1.79,0,1,4,5,4,12,1.2,1.6,1.4,0.2
Millwall,Reading,H,1.75,4.0,5.0,1.84,1.96,1,0,8,6,2,6,1.6,0.2,1.0,0.4
Norwich,Nott'm Forest,D,1.9,3.7,4.33,1.95,1.86,3,3,13,7,11,6,3.0,2.2,1.4,1.8
Preston,Hull,A,2.14,3.4,3.75,1.99,1.81,1,2,13,8,9,8,2.2,1.4,2.0,1.6
QPR,Ipswich,H,1.75,3.7,5.5,2.04,1.77,3,0,11,6,2,11,2.4,1.0,1.0,0.2
Sheffield United,Derby,H,2.14,3.6,3.5,1.79,2.01,3,1,6,6,9,5,1.0,1.6,1.6,2.0
Swansea,Aston Villa,A,2.75,3.5,2.64,1.61,2.3,0,1,9,8,9,5,1.8,1.2,1.6,1.4
West Brom,Wigan,H,1.57,4.2,6.5,1.72,2.1,2,0,9,9,4,10,1.2,2.4,0.8,0.2
Birmingham,Brentford,D,2.3,3.3,3.1,1.95,1.85,0,0,11,5,4,8,2.0,1.4,1.2,0.4
Bolton,Stoke,D,4.75,3.5,1.8,2.25,1.63,0,0,3,5,5,6,0.8,0.2,2.2,1.2
Bristol City,Rotherham,H,1.55,3.8,5.75,1.97,1.83,1,0,4,6,6,9,0.6,1.4,1.2,0.6
Leeds,Hull,A,1.5,4.33,6.0,1.82,1.99,0,2,9,4,11,8,2.6,2.4,2.0,2.2
Middlesbrough,Ipswich,H,1.44,4.2,7.5,2.12,1.71,2,0,4,6,2,12,1.0,1.6,1.0,0.2
Millwall,Nott'm Forest,H,2.5,3.25,2.8,2.04,1.77,1,0,7,5,11,9,1.6,0.2,1.4,1.4
Norwich,Derby,A,2.1,3.4,3.4,1.74,2.07,3,4,14,9,6,7,2.6,2.2,1.6,1.4
Preston,Aston Villa,D,2.9,3.4,2.37,1.72,2.11,1,1,10,7,9,3,1.6,1.4,1.6,2.0
QPR,Reading,D,1.6,4.0,5.25,1.8,2.0,0,0,11,6,1,5,2.4,1.0,1.0,0.4
Sheffield United,Blackburn,H,1.6,4.0,5.25,1.82,1.98,3,0,8,6,6,12,1.4,1.6,1.6,0.4
Swansea,Wigan,D,1.9,3.5,4.0,1.99,1.82,2,2,6,8,3,10,1.2,1.2,0.8,0.2
West Brom,Sheffield Weds,D,1.44,4.33,7.0,1.59,2.32,1,1,10,5,5,9,1.8,2.4,1.4,0.8
Aston Villa,QPR,D,1.85,3.8,4.5,1.74,2.09,2,2,15,12,6,7,1.6,2.2,2.0,1.0
Blackburn,West Brom,H,3.1,3.6,2.37,1.77,2.03,2,1,8,6,10,4,1.6,0.2,1.8,2.4
Brentford,Norwich,D,2.54,3.5,2.9,1.75,2.07,1,1,8,8,11,3,1.2,0.6,2.0,2.2
Derby,Middlesbrough,D,2.37,3.3,3.3,2.12,1.71,1,1,6,6,5,4,1.6,1.8,1.4,1.6
Hull,Bolton,H,1.66,3.8,6.0,2.17,1.68,6,0,6,4,3,8,2.0,2.2,1.0,0.2
Ipswich,Millwall,A,3.4,3.2,2.37,2.39,1.56,2,3,6,7,6,11,1.0,0.2,1.6,0.2
Nott'm Forest,Leeds,H,3.2,3.4,2.4,1.93,1.87,4,2,3,2,8,7,1.4,1.2,2.4,2.4
Reading,Swansea,A,3.25,3.4,2.37,1.89,1.91,1,4,7,9,8,9,1.0,0.6,0.8,1.2
Rotherham,Preston,H,3.2,3.4,2.4,1.99,1.81,2,1,7,10,3,5,1.2,0.4,1.6,1.4
Sheffield Weds,Birmingham,D,2.9,3.2,2.7,2.2,1.66,1,1,5,8,10,9,1.4,1.0,1.6,1.4
Stoke,Bristol City,A,2.1,3.4,3.9,2.14,1.7,0,2,7,3,7,8,2.2,0.8,1.2,1.4
Wigan,Sheffield United,A,3.6,3.5,2.14,1.92,1.88,0,3,4,7,8,6,0.8,0.4,1.4,1.6
Leeds,Derby,H,2.05,3.6,3.8,1.74,2.08,2,0,8,5,9,9,2.4,1.8,1.2,1.8
Birmingham,Middlesbrough,A,2.8,3.1,2.9,2.59,1.49,1,2,8,4,6,5,1.6,1.6,1.4,1.6
Brentford,Stoke,H,2.4,3.4,3.2,1.98,1.82,3,1,7,9,4,6,0.8,0.6,2.0,0.8
Bristol City,Bolton,H,1.6,3.9,7.0,2.12,1.72,2,1,5,5,3,12,1.2,2.0,1.0,0.2
Hull,Sheffield Weds,H,2.05,3.5,3.9,1.99,1.81,3,0,11,4,5,7,2.0,2.2,1.6,1.0
Ipswich,Rotherham,H,2.45,3.25,3.2,2.17,1.68,1,0,7,9,5,9,0.8,0.2,1.2,0.4
Millwall,Blackburn,A,2.15,3.4,3.75,2.01,1.8,0,2,5,5,5,14,1.6,0.8,1.6,0.2
Preston,Swansea,D,2.5,3.4,3.0,1.86,1.93,1,1,10,7,11,8,1.6,1.2,0.8,1.8
Reading,Nott'm Forest,H,3.5,3.4,2.25,1.92,1.88,2,0,5,11,10,9,0.4,0.6,1.4,1.2
Sheffield United,QPR,H,1.65,3.9,6.0,1.89,1.92,1,0,7,4,8,8,1.4,2.2,2.0,1.2
West Brom,Norwich,D,2.25,3.6,3.3,1.65,2.21,1,1,10,5,8,4,1.8,2.4,2.0,1.8
Wigan,Aston Villa,H,3.3,3.5,2.3,1.75,2.06,3,0,3,8,10,3,0.8,0.4,1.2,2.2
Norwich,Birmingham,H,1.9,3.6,4.4,1.91,1.89,3,1,16,13,10,7,2.0,1.4,1.4,1.6
Aston Villa,Hull,D,2.0,3.8,3.75,1.65,2.22,2,2,15,14,12,8,1.2,1.6,2.6,2.2
Blackburn,Ipswich,H,1.75,3.6,5.75,2.12,1.71,2,0,9,7,2,11,1.6,0.8,1.4,0.2
Derby,Reading,H,1.7,3.9,5.5,1.75,2.06,2,1,4,6,1,3,1.2,1.2,0.8,0.6
Middlesbrough,Millwall,D,1.85,3.4,5.25,2.37,1.57,1,1,5,5,9,11,1.4,1.6,1.4,0.8
Nott'm Forest,Bristol City,A,2.5,3.3,3.1,2.19,1.67,0,1,6,4,7,5,1.4,0.6,1.8,2.0
QPR,Preston,A,2.2,3.5,3.5,1.94,1.86,1,4,10,6,3,6,2.0,1.0,1.2,1.2
Rotherham,Brentford,A,4.0,3.6,2.0,1.85,1.96,2,4,7,10,4,7,1.2,0.2,1.4,0.6
Sheffield Weds,Wigan,H,2.55,3.3,3.0,2.14,1.7,1,0,6,5,3,8,1.6,0.8,1.2,0.4
Stoke,Leeds,H,3.0,3.5,2.45,1.94,1.85,2,1,7,5,8,10,2.0,0.6,2.4,1.8
Swansea,Sheffield United,H,3.0,3.4,2.5,1.97,1.84,1,0,6,10,11,5,0.8,1.4,1.8,2.2
Bolton,West Brom,A,4.75,3.6,1.72,1.94,1.86,0,2,3,4,11,5,1.0,0.0,1.4,2.4
Aston Villa,Ipswich,H,1.5,4.5,7.5,1.79,2.01,2,1,13,14,0,11,0.8,1.6,1.4,0.0
Blackburn,Hull,H,2.3,3.5,3.25,1.95,1.86,3,0,10,6,11,7,2.0,0.8,2.6,2.2
Norwich,Sheffield United,D,2.5,3.4,3.0,1.81,2.0,2,2,15,11,9,4,2.0,1.4,1.8,2.0
Nott'm Forest,Wigan,H,2.15,3.4,3.8,2.09,1.74,3,1,6,5,3,7,1.2,0.6,1.2,0.4
Rotherham,Leeds,A,5.75,4.0,1.66,1.83,1.98,1,2,7,12,8,8,1.0,0.2,2.4,1.8
Stoke,Preston,A,2.0,3.4,4.33,2.15,1.69,0,2,7,4,6,7,2.4,0.6,1.2,1.2
Bolton,Reading,D,2.8,3.2,2.8,2.21,1.66,1,1,3,5,2,5,1.0,0.0,0.8,0.4
Swansea,Birmingham,D,2.15,3.4,3.75,2.07,1.74,3,3,6,6,9,6,1.4,1.4,1.4,1.6
Preston,Derby,D,2.3,3.5,3.25,1.85,1.95,0,0,7,7,7,10,1.2,1.8,1.8,1.2
Birmingham,Nott'm Forest,H,2.3,3.3,3.5,2.2,1.65,2,0,6,3,8,11,1.4,1.2,1.2,0.6
Brentford,Blackburn,H,0.0,3.75,4.2,1.83,1.96,5,2,9,8,6,10,1.4,1.2,2.0,0.8
Bristol City,Swansea,H,2.35,3.4,3.25,1.98,1.81,2,0,7,5,11,9,1.8,2.6,1.6,1.4
Hull,Stoke,H,2.6,3.4,2.87,2.08,1.73,2,0,14,2,5,9,2.6,1.6,1.8,0.6
Ipswich,Sheffield Weds,A,3.1,3.1,2.62,2.29,1.61,0,1,7,7,5,10,1.4,0.0,2.2,0.8
Leeds,Norwich,A,1.95,3.8,4.0,1.73,2.09,1,3,8,5,5,4,2.4,1.8,1.6,1.4
Millwall,Rotherham,D,1.66,3.8,6.0,1.93,1.87,0,0,4,6,4,9,1.4,1.0,0.8,0.2
Reading,Aston Villa,D,3.5,3.6,2.15,1.69,2.14,0,0,5,9,7,6,0.8,0.6,1.2,1.6
Sheffield United,Bolton,H,1.28,5.5,15.0,1.92,1.88,2,0,8,4,3,13,1.8,1.6,1.0,0.0
West Brom,Middlesbrough,A,2.2,3.25,3.8,2.25,1.63,2,3,7,5,6,5,1.4,2.4,1.0,1.6
Wigan,QPR,H,2.37,3.4,3.25,2.12,1.71,2,1,6,8,6,7,1.2,0.2,1.4,1.0
Aston Villa,Sheffield United,D,2.9,3.5,2.55,1.8,2.0,3,3,10,10,8,4,1.2,1.2,2.4,1.6
Blackburn,Bristol City,A,2.75,3.2,2.87,2.13,1.7,0,1,9,4,8,3,2.0,0.8,2.2,2.6
Bolton,Preston,A,4.5,3.6,1.9,2.2,1.65,1,2,3,5,8,4,1.0,0.0,1.2,1.8
Derby,Hull,H,2.15,3.5,3.6,1.87,1.92,2,0,6,4,8,8,1.8,1.4,3.0,1.6
Middlesbrough,Leeds,D,2.87,3.25,2.7,2.3,1.61,1,1,4,6,9,9,1.0,2.0,1.8,1.8
Nott'm Forest,Brentford,H,2.9,3.4,2.6,1.91,1.88,2,1,7,6,6,6,1.2,0.4,2.0,1.2
QPR,Birmingham,A,2.45,3.25,3.25,2.12,1.71,3,4,8,8,10,9,1.4,0.8,1.4,1.2
Rotherham,Wigan,D,3.1,3.3,2.5,2.01,1.79,1,1,6,12,3,9,0.8,0.4,1.2,0.2
Sheffield Weds,Reading,D,2.05,3.4,4.2,2.01,1.79,0,0,6,3,3,5,2.2,1.4,0.8,0.6
Stoke,West Brom,A,2.55,3.3,3.0,2.05,1.75,0,1,5,5,11,4,1.8,0.4,1.2,2.4
Swansea,Millwall,H,2.1,3.4,4.0,1.96,1.84,1,0,8,7,7,8,1.6,1.4,1.6,1.0
Norwich,Ipswich,H,1.4,5.0,9.0,1.86,1.93,3,0,14,12,1,11,1.6,1.8,1.4,0.0
Birmingham,Bolton,A,1.5,4.2,8.0,2.18,1.67,0,1,5,3,3,14,1.4,1.6,1.0,0.0
Bristol City,QPR,H,1.85,3.6,4.75,2.01,1.8,2,1,8,4,5,7,2.2,2.6,1.4,0.8
Hull,Rotherham,D,1.75,3.75,5.25,1.91,1.88,2,2,16,2,3,6,3.0,1.4,0.8,0.4
Millwall,Sheffield Weds,D,2.2,3.3,3.75,2.22,1.65,0,0,4,4,4,6,1.6,0.8,1.8,1.4
West Brom,Nott'm Forest,D,1.8,3.8,4.75,1.83,1.96,2,2,8,7,3,8,1.2,2.4,1.8,0.4
Brentford,Aston Villa,H,2.15,3.75,3.4,1.63,2.22,1,0,12,7,4,6,2.0,1.0,1.2,1.2
Ipswich,Derby,D,4.75,3.6,1.85,2.07,1.74,1,1,5,5,6,8,1.4,0.0,1.8,1.4
Leeds,Swansea,H,1.72,4.0,5.0,1.72,2.09,2,1,8,8,10,9,1.8,1.4,1.6,1.4
Preston,Norwich,H,2.6,3.5,2.8,1.8,1.99,3,1,6,6,8,5,1.2,1.8,1.6,1.8
Reading,Blackburn,H,2.8,3.3,2.75,2.05,1.75,2,1,3,7,7,12,0.8,0.6,1.8,0.8
Sheffield United,Middlesbrough,H,2.05,3.3,4.2,2.27,1.61,1,0,10,3,8,6,2.4,1.2,1.2,2.0
Wigan,Stoke,D,2.8,3.3,2.75,2.14,1.69,0,0,5,8,3,9,1.2,0.4,1.2,0.4
Aston Villa,West Brom,A,2.6,3.6,2.75,1.62,2.25,0,2,11,11,10,3,1.2,1.0,1.2,2.4
Bolton,Norwich,A,5.5,4.0,1.7,1.88,1.9,0,4,4,6,7,6,1.0,0.6,1.6,1.6
Ipswich,Stoke,D,4.2,3.3,2.05,2.33,1.59,1,1,5,6,1,7,1.0,0.0,1.2,0.4
Preston,Nott'm Forest,D,2.0,3.6,4.0,1.94,1.85,0,0,6,5,5,10,1.2,1.8,1.8,0.4
Rotherham,Sheffield Weds,D,2.9,3.3,2.62,2.11,1.71,2,2,6,12,3,4,0.8,0.4,1.8,1.6
Sheffield United,Reading,H,1.45,4.5,8.5,1.78,2.01,4,0,10,1,2,4,3.0,1.2,1.4,0.6
Blackburn,Middlesbrough,A,3.0,3.2,2.62,2.21,1.65,0,1,7,3,7,5,1.8,0.6,1.2,2.0
QPR,West Brom,A,3.2,3.5,2.35,1.87,1.92,2,3,9,9,10,2,1.4,0.8,1.2,2.4
Derby,Millwall,A,2.05,3.5,4.0,1.99,1.81,0,1,6,3,6,8,1.8,1.0,1.6,0.8
Birmingham,Blackburn,D,2.1,3.3,4.0,2.13,1.71,2,2,5,3,7,13,1.4,1.6,1.8,0.6
Brentford,Hull,H,1.8,4.0,4.5,1.65,2.21,5,1,11,4,6,8,2.6,1.0,2.6,1.4
Leeds,Bolton,H,1.28,5.75,13.0,1.76,2.05,2,1,8,8,2,11,1.8,1.4,0.4,0.6
Middlesbrough,QPR,H,1.83,3.4,5.5,2.24,1.63,2,0,5,4,5,7,1.2,2.0,0.8,0.8
Millwall,Preston,A,2.75,3.25,2.8,2.17,1.67,1,3,2,2,9,5,1.6,1.4,1.4,1.8
Norwich,Bristol City,H,1.95,3.75,4.0,1.84,1.95,3,2,14,10,6,1,1.6,1.6,2.6,2.6
Reading,Rotherham,D,2.2,3.4,3.6,2.03,1.77,1,1,5,6,3,6,1.4,0.6,1.0,0.4
Sheffield Weds,Swansea,H,2.62,3.3,2.9,2.03,1.78,3,1,5,3,8,9,1.8,1.2,1.6,0.8
Stoke,Aston Villa,D,2.25,3.5,3.4,1.9,1.89,1,1,3,6,2,5,1.2,0.6,1.2,1.0
West Brom,Sheffield United,A,2.5,3.4,3.0,1.89,1.9,0,1,8,7,9,7,1.2,2.4,3.0,1.2
Wigan,Ipswich,D,1.72,3.6,6.0,2.32,1.59,1,1,5,7,1,12,1.4,0.4,1.0,0.0
Nott'm Forest,Derby,H,2.4,3.25,2.9,2.0,1.8,1,0,9,6,6,9,1.8,0.4,1.6,1.0
Bristol City,Birmingham,A,2.05,3.4,4.1,2.21,1.65,1,2,8,3,12,10,2.6,2.0,1.0,1.6
Hull,Millwall,H,2.37,3.3,3.3,2.16,1.69,2,1,16,4,5,5,2.6,0.8,1.0,1.4
QPR,Leeds,H,4.0,3.6,2.0,1.87,1.92,1,0,9,11,9,10,0.8,0.2,1.8,1.4
Sheffield Weds,Brentford,H,3.2,3.5,2.35,1.78,2.02,2,0,6,2,6,7,2.2,1.2,2.6,1.0
Leeds,West Brom,H,2.2,3.5,3.5,1.86,1.93,4,0,7,7,9,4,1.8,0.8,0.6,2.4
Aston Villa,Derby,H,2.15,3.5,3.6,1.83,1.97,4,0,9,10,5,7,1.2,0.6,1.6,1.0
Brentford,QPR,H,1.75,4.0,5.0,1.66,2.19,3,0,15,5,4,9,2.6,1.0,0.8,0.2
Hull,Birmingham,H,2.5,3.4,3.0,2.11,1.72,2,0,15,3,11,11,2.6,0.8,1.0,1.6
Ipswich,Reading,A,3.0,3.2,2.62,2.31,1.6,1,2,5,6,2,7,1.0,0.2,1.6,0.6
Millwall,Norwich,A,3.6,3.4,2.2,1.91,1.89,1,3,2,5,10,6,1.0,1.4,2.0,1.6
Preston,Bristol City,D,2.25,3.4,3.5,2.06,1.75,1,1,5,3,7,4,1.4,2.4,2.4,2.0
Rotherham,Blackburn,H,2.6,3.4,2.87,1.9,1.89,3,2,8,10,7,12,1.0,0.6,1.8,0.8
Stoke,Nott'm Forest,H,2.3,3.25,3.5,2.22,1.64,2,0,3,7,2,7,0.8,0.6,2.4,0.4
Swansea,Bolton,H,1.53,4.2,7.5,1.89,1.9,2,0,7,6,3,12,1.6,0.8,0.4,0.6
Wigan,Middlesbrough,D,3.25,3.2,2.45,2.4,1.56,0,0,6,5,7,5,1.6,0.4,1.6,2.0
Sheffield Weds,Sheffield United,D,3.4,3.5,2.05,1.99,1.81,0,0,7,2,9,6,2.2,1.2,3.0,1.6
Derby,Wigan,H,1.95,3.4,4.5,2.17,1.68,2,1,6,4,4,9,1.6,0.4,1.8,0.4
Norwich,Swansea,H,1.66,4.2,5.25,1.57,2.17,1,0,14,9,7,9,2.0,2.0,2.2,0.8
