HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Anderlecht,Gent,D,2.15,3.4,2.9,1.7,2.1,1,1,17,7,9,8,2.4,2.0,2.0,0.6
Club Brugge,Oud-Heverlee Leuven,D,1.22,5.75,9.0,1.4,2.87,1,1,13,7,3,12,2.2,1.8,1.0,0.4
Beerschot VA,Eupen,A,2.75,3.4,2.37,1.65,2.2,0,3,1,8,14,7,0.0,0.2,0.8,2.6
Waregem,Kortrijk,D,2.75,3.6,2.25,1.57,2.35,2,2,7,19,8,7,0.2,1.4,1.4,1.8
Standard,St Truiden,A,1.9,3.6,3.4,1.8,2.0,1,2,7,7,3,6,1.4,2.4,0.6,1.4
St. Gilloise,Antwerp,A,1.5,4.33,5.0,1.57,2.35,1,2,8,2,12,8,2.25,1.75,2.0,2.0
Gent,Cercle Brugge,H,1.33,4.5,7.0,1.53,2.4,2,1,16,6,8,6,2.0,0.8,0.8,1.6
Oostende,Anderlecht,D,4.33,3.75,1.66,1.6,2.3,2,2,5,7,5,3,1.4,1.8,2.0,2.0
Charleroi,Mechelen,A,1.9,3.75,3.4,1.57,2.35,0,2,8,7,8,13,1.0,1.6,2.4,0.8
Genk,Seraing,H,1.3,5.0,7.5,1.5,2.5,3,0,13,5,3,8,2.0,1.4,1.5,0.75
Mechelen,Standard,H,2.15,3.8,3.1,1.53,2.4,3,1,13,8,8,5,2.4,0.8,0.8,2.4
Kortrijk,Charleroi,D,2.6,3.6,2.6,1.7,2.1,2,2,7,8,9,9,1.4,1.4,1.0,1.6
Cercle Brugge,St. Gilloise,A,5.0,4.0,1.66,1.7,2.1,0,3,6,6,8,5,0.8,1.4,1.8,1.75
St Truiden,Oostende,D,2.1,3.8,3.2,1.72,2.07,1,1,4,9,9,10,0.6,2.0,1.4,1.8
Oud-Heverlee Leuven,Beerschot VA,D,2.1,4.0,3.0,1.53,2.4,0,0,6,9,7,16,1.0,0.6,0.0,0.2
Anderlecht,Club Brugge,D,2.87,3.6,2.37,1.8,2.0,1,1,14,7,8,8,2.0,1.6,1.8,1.8
Seraing,Waregem,H,2.0,4.0,3.3,1.57,2.35,5,1,5,5,9,8,1.5,0.6,0.4,1.4
Antwerp,Gent,H,2.75,3.75,2.4,1.65,2.2,1,0,11,8,9,7,2.0,2.0,2.0,0.8
Eupen,Genk,H,3.25,4.0,2.05,1.5,2.5,3,2,4,9,9,10,0.8,2.6,2.0,1.4
Club Brugge,Kortrijk,H,1.2,5.5,13.0,1.44,2.7,2,0,10,6,6,6,1.8,2.0,1.6,1.4
St. Gilloise,Seraing,H,1.33,5.0,7.5,1.53,2.4,4,2,9,4,3,11,1.8,2.0,1.8,0.6
Oostende,Cercle Brugge,H,2.15,3.4,3.25,1.72,2.07,2,1,6,8,8,7,1.4,1.4,0.2,1.4
Waregem,Antwerp,H,4.5,4.2,1.66,1.47,2.6,2,1,7,14,11,7,0.4,1.4,2.0,2.0
Standard,Oud-Heverlee Leuven,D,1.75,4.0,3.6,1.57,2.35,2,2,5,9,4,10,0.8,1.8,1.2,0.6
St Truiden,Anderlecht,D,4.75,3.6,1.66,1.85,2.0,2,2,5,9,6,5,0.8,2.0,1.6,1.6
Beerschot VA,Mechelen,A,3.0,3.4,2.2,1.66,2.15,0,1,0,9,6,12,0.0,0.4,2.4,0.8
Charleroi,Genk,H,3.3,3.6,2.0,1.65,2.2,2,0,6,6,9,10,1.0,1.8,2.0,1.4
Gent,Eupen,H,1.57,4.2,5.5,1.65,2.2,2,0,14,7,14,5,2.0,0.2,1.4,2.6
Seraing,Charleroi,A,3.2,3.5,2.15,1.6,2.3,1,3,10,6,11,7,1.8,0.6,1.4,1.8
Cercle Brugge,Standard,D,2.55,3.4,2.62,1.88,1.98,1,1,3,9,5,8,0.2,0.8,0.8,1.8
Kortrijk,Oostende,H,2.0,3.5,3.6,1.66,2.15,1,0,8,6,8,10,1.6,0.8,2.0,1.4
Mechelen,Waregem,D,1.53,4.5,5.0,1.36,3.1,2,2,12,7,8,9,2.4,1.4,1.0,1.4
Eupen,St. Gilloise,A,3.8,3.8,1.83,1.6,2.3,2,3,7,7,11,5,1.4,2.4,2.4,2.0
Antwerp,Club Brugge,D,3.75,4.0,1.85,1.57,2.35,1,1,9,6,8,7,2.0,2.0,2.2,2.0
Anderlecht,Beerschot VA,H,1.3,5.0,10.0,1.36,3.1,4,2,13,7,7,13,1.6,1.6,0.0,0.4
Genk,Gent,A,2.0,3.6,3.5,1.53,2.4,0,3,12,5,2,6,2.0,1.2,2.4,0.2
